GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00003353	There, it's off. Now thing is, a slave collar seems a little too basic for the Brotherhood.
GID00003354	That's not to say I don't believe you, just that maybe you got your facts mixed up a little. Let's head back to my camp and go over what you saw.
GID00003355	I've been trying to get that damn thing working for days, and you decided to just start tinkering with it? Let me see that.
GID00003356	[SUCCEEDED] I've been trying to get that damn thing working for days, and you think you fixed it in a few minutes? Let me see that.
GID00003357	[FAILED] The hell you did. I know enough about electronics to know that what you were doing wasn't fixing it.
GID00003358	So I'll give you one more chance to tell me what you were doing.
GID00003359	Okay, but if I find you messing with it again, there'll be hell to pay, you hear me?
GID00003360	Didn't look like nothing to me. Draw!
GID00003361	Just kidding. You weren't doing any harm that I could see. So what do you think? Can it be fixed?
GID00003362	Didn't look like nothing to me. Draw!
GID00003363	Well, at least you're man enough to admit it. Now get the hell out of here. If I see you again, it'll be through my rifle's sight.
GID00003364	Oh? And in your expert opinion, why would that be?
GID00003365	[SUCCEEDED] You've seen that with your own two eyes?
GID00003366	Goddamn, I knew Cooke's gang passed through these parts 'bout that frequently, but I didn't know they holed up here.
GID00003367	Be a rude awakening, to find fifteen of those merciless bastards looking down at me snoozing on my bedroll!
GID00003368	Yep, I'd be better off setting up an ambush along one of their routes to catch stragglers. Thanks for the information. You may've saved my life.
GID00003369	[FAILED] See now, thing is, I fancy myself a bit of a tracker. And I don't see much in the way of tracks 'round here.
GID00003370	Could say that's on account of the dust storms. But if there were criminals using these bunkers as hideouts, I'd know.
GID00003371	I see. Well, I'll take that under advisement.
GID00003372	Now why would I do that? You see some powder gangers on the approach or something?
GID00003373	The desert can play tricks on a man's mind. Don't let it bother you overmuch.
GID00003374	What? Let me see that.
GID00003375	What? That's great. I'll have to check it out when I head back tonight.
GID00003376	Well, you'd have to get a senior-level member of the chapter to unlock a topic for you. I've given you access to what I can, but that's not much.
GID00003377	The majority of topics fall under Ramos's aegis, since they'd constitute a security risk. Good luck getting anything out of him.
GID00003378	You might have better luck with another member of the senior staff. Try talking to them about it.
GID00003379	Yes, you exploited his fear of Powder Gangers very effectively. The collar includes a microphone, you see. Part of the test.
GID00003380	He'll keep his distance, setting ambushes, never suspecting that these bunkers house something far more dangerous to him than criminals. Well-played.
GID00003381	I see. And he's not particularly likely to come back, since he's learned that the bunkers here aren't secure enough to serve as safehouses.
GID00003382	It's not a foolproof solution, but indirect methods rarely are. What matters is that you drove him off without alerting him to our presence.
GID00003383	I would like you to find the components we need to fix this bunker's air filtration system. I cannot overstate the importance of this task.
GID00003384	See Senior Knight Lorenzo for the details. He's the one who brought the matter to my attention, and the only other person who is aware of it.
GID00003385	The device that creates the sandstorms above, that masks our comings and goings, was only intended to be used in case of emergencies.
GID00003386	It was never meant to be used with any regularity, and the other systems here were not designed to accommodate such usage.
GID00003387	In particular, the air filtration system simply cannot handle the quantity of sand and grit that it's been forced to cope with these last few years.
GID00003388	As a result, the system is failing, albeit slowly. I'm told we have scant few months before it shuts down completely.
GID00003389	Should that happen, it will quickly become impossible to breathe here in the bunker. Already the air quality begins to slightly worsen.
GID00003390	That's an old, old principle that's been around since the Brotherhood was founded. It basically means that you have to obey a superior officer.
GID00003391	It's pretty much common sense, but it gets invoked a lot when people get pissy about following orders.
GID00003392	If you're curious, I'll give you access to the datastore entry on it. You'd probably be the first to read it in years, if not decades.
GID00003393	That elevator is nowhere, baby. Step over to the mic.
GID00003394	I don't know what they're up to and I don't want to know. I just hope no harm comes to Novac.
GID00003395	Not much to live off of around here, except salvage from that factory. If they made off with anything expensive, we'd be hurting something fierce.
GID00003396	But I will say this. If all of 'em turned up dead tomorrow, I couldn't see as to how they'd be missed.
GID00003397	That might even be a desirable thing, knowing the town was safe from the likes of them. There'd be a reward in it if some brave soul made it happen.
GID00003398	Whatever suits you.
GID00003399	Yeah, go on.
GID00003400	Wow, this is our first hot streak since we opened this place back up! Here's a little something, on the house.
GID00003401	You're doing great! Keep on spending money, hopefully we'll get some extra action in here.
GID00003402	You're the luckiest player I've ever seen. Keep up the good work in here.
GID00003403	I'm sorry, you've done so much good stuff for us here in Primm, but we just can't afford to lose any more money to you.
GID00003404	I can't let you play here anymore.
GID00003405	This concludes our firing test of the ARCHIMEDES I and II laser systems. Thank you for observing Poseidon Energy safety protocol. Have a nice day.
GID00003406	ARCHIMEDES II orbital laser bombardment will commence in T-minus 5... 4... 3... 2... 1.
GID00003407	Warning. Retargeting sequence initiated for HELIOS One reflector banks.
GID00003408	The ARCHIMEDES laser systems will automatically initiate test fire upon completion.
GID00003409	Attention. ARCHIMEDES I Laser is now armed. Move all personnel to minimum safe distance before initiating test fire.
GID00003410	He's here? Bless you, I thought he was a goner for sure.
GID00003411	Listen, you do what you gotta do to find him. I'd send my men with you but I'm worried they'd kill Ted if we got close.
GID00003412	Reckon you might need one of these. Take it. Just don't wave it around here where they might take it from you.
GID00003413	Confound it. I knew I shoulda stayed with him. Ted, I'm so sorry, boy.
GID00003414	I demand to know who did this!
GID00003415	Well I reckon he could be a sheriff if you have the skills to reprogram him.
GID00003416	Well I guess I never thought of that. I guess he could be sheriff, if you think he could be reprogrammed for it.
GID00003417	Yeah, that sounds alright to me. I bet we can find someone to do his work for that much. Tell him to get going.
GID00003418	Caesar's death is regrettable, but we can't let it stand in the way of the Legion's goals.
GID00003419	Our scouts have reported that the NCR's President Kimball will be visiting the Dam. This is an excellent opportunity to assassinate him.
GID00003420	You are to meet with Cato Hostilius - he'll have more information on ways to eliminate Kimball.
GID00003421	Yes, we can't let Caesar's death get in the way of the Legion's goals.
GID00003422	Our scouts have reported that the NCR's President Kimball will be visiting the Dam. This is an excellent opportunity to assassinate him.
GID00003423	You are to meet with Cato Hostilius - he'll have more information on ways to eliminate Kimball.
GID00003424	We'll see about that. In any case, we can't let Caesar's death get in the way of the Legion's goals.
GID00003425	Our scouts have reported that the NCR's President Kimball will be visiting the Dam. This is an excellent opportunity to assassinate him.
GID00003426	You are to meet with Cato Hostilius - he'll have more information on ways to eliminate Kimball.
GID00003427	Great Khans! Drive Caesar's dog out of our camp! If he's too slow to flee, kill him!
GID00003428	Hey, you're the one who's been going around helping people around here, right? The King says to keep up the good work, and said to give you this.
GID00003429	You're starting to get quite the reputation around here, aren't you? Don't get me wrong, I'm not passing judgement or anything.
GID00003430	The fine proprietors of Mick & Ralph's appreciate that kind of attitude, and would like to offer you a discount on their fine wares.
GID00003431	Just as long as you keep making waves, that is. Be seeing you.
GID00003432	Give me all of your ca- whoa, I'm sorry. I-I didn't know it was you. Please don't hurt me. I've got a wife! And kids! And pets and stuff!
GID00003433	Smooth and easy, just the way I like it. Don't worry, they'll be as safe as kittens till you're ready to leave.
GID00003434	Oh, and a friendly word of advice: if you happen to "stumble across" any weapons during your stay here, well... just don't wear them openly. You dig?
GID00003435	Now that we got that little business out of the way, what can I do to make your Tops experience the tops?
GID00003436	Pleasure doing business with you.
GID00003437	The Courier, fair and even-handed in her dealings throughout the Wasteland, was honored by the NCR for her support of the military at Hoover Dam.
GID00003438	She was presented with the Golden Branch, the highest civilian decoration given by the Republic.
GID00003439	Though the Courier's agenda was a mystery to many, she was honored by NCR for her support of the military at Hoover Dam.
GID00003440	She was presented with the Golden Branch, the highest civilian decoration given by the Republic.
GID00003441	With brutal methods that few in NCR would approve of, it was the Courier who secured NCR's victory at Hoover Dam.
GID00003442	Despite her extreme actions, she was awarded with the Golden Branch, the highest civilian decoration given by the Republic.
GID00003443	Though the Courier herself was just and forthright in her dealings throughout the Wasteland, she helped the Legion achieve victory.
GID00003444	Caesar honored her with a golden coin, minted in celebration of her contributions and distributed throughout the wasteland.
GID00003445	The Courier, a mercenary at heart, helped the Legion achieve victory at Hoover Dam.
GID00003446	Caesar honored her with a golden coin, minted in celebration of her contributions and distributed throughout the wasteland.
GID00003447	The Legion marched over the Hoover Dam with the help of one who was as brutal and merciless as the worst of them: The Courier.
GID00003448	Caesar honored her with a golden coin, minted in celebration of her contributions and distributed throughout the wasteland.
GID00003449	The Courier, fair and kind-hearted to those in the Wasteland, ensured that Mr. House would keep New Vegas stable and secure for future generations.
GID00003450	Mr. House afforded her every luxury at his disposal in the Lucky 38, both out of gratitude and a quiet pride in his choice of lieutenants.
GID00003451	The Courier, who had a mixed history in the Wasteland, kept the status quo at Hoover Dam.
GID00003452	Mr. House kept New Vegas stable, if not free, for generations, and afforded the Courier every luxury at his disposal in the Lucky 38.
GID00003453	The Courier, cruel and merciless, had ensured that Mr. House would maintain complete control over New Vegas and everyone in it.
GID00003454	Mr. House afforded her every luxury at his disposal in the Lucky 38, mostly as a reward, but partly out of fear.
GID00003455	Supporting the ideals of independence, the Courier was recognized as the woman responsible for a truly free New Vegas.
GID00003456	She ensured that Mr. House's tyranny was broken and that neither Caesar's Legion nor NCR would ever gain control over New Vegas.
GID00003457	Preferring neither the best of the NCR nor the worst of the Legion, the Courier was the woman responsible for a truly independent New Vegas.
GID00003458	She had removed Mr. House from power over the Strip and broken the influence of the NCR and Caesar's Legion in the Mojave Wasteland.
GID00003459	Supporting all of the chaos that comes with independence, the Courier was the woman responsible for a truly free New Vegas.
GID00003460	She ensured the fall of Mr. House and the end of the Legion's and NCR's influence over New Vegas.
GID00003461	The last person stupid enough to follow me down this alley. Get this fool, boys!
GID00003462	Nah, just some idiot that wandered down the wrong alley. Sound familiar?
GID00003463	What's your rush? The boys and I here want to get to know you better.
GID00003464	Get him!
GID00003465	Get her!
GID00003466	Don't think everyone around here is going to tolerate your actions, outsider. A few of us have a mind to put you down like the animal you are.
GID00003467	If I or one of the others hears that you're topside, we might just come out and have a little chat.
GID00003468	You may have questionable methods, outsider, but some of us realize you get the job done.
GID00003469	We've talked Torres into giving you access to gear for a little cheaper, to help out with your travels. Hope it helps!
GID00003470	There you are! A few of us wanted to thank you for being such a good friend to the Brotherhood, so we've set aside some of our recycled energy cells.
GID00003471	We'll leave a few of them in that footlocker in the corner every so often. The Paladins scoff at using recycled ammo, so no one should mind.
GID00003472	Well, ain't we all, right? That was a long time ago. I don't pay it much mind anymore.
GID00003473	Yep. He sure did. Wanted himself a hotel, and to make sure once he made the change there'd never be any going back.
GID00003474	We didn't get a say. Don't know how you'd argue with a fella like that anyways, everywhere and nowhere all at once.
GID00003475	So just like that, we was all homeless. Went our separate ways, and that was all she wrote.
GID00003476	Eventually we made our way out here. But uh...
GID00003477	Well, when folks spend their lives in isolation, sometimes that ain't the best of things for learning to fight off germs.
GID00003478	We was going to California, but Goodsprings was as far as we got. After she passed, wasn't no reason to keep going.
GID00003479	I stayed so I could keep close to her.
GID00003480	What'd you have in mind?
GID00003481	Waited too long to finish this, last loose end, all wrapped up.
GID00003482	Really. We'll see about that.
GID00003483	You know what, I think you mean that. All right... maybe...
GID00003484	Dead? What... by you? Yeah, I can tell, you had something to do with it.
GID00003485	Gloria was right about you. You take care of business before it's a problem.
GID00003486	Really. NCR all around her.
GID00003487	Well, tell you what. You find a way to bring her here. She'll want to hear what I have to say.
GID00003488	What? You two on the outs? Ain't that a shame.
GID00003489	Guess you misheard me - I wasn't asking you a question. Find a way to get her here.
GID00003490	If you can't bring her here, then make sure she never leaves the Outpost, and that's fine with me.
GID00003491	Fuck, no. If I knew where this bitch was, do you think I'd be asking you?
GID00003492	Still, there's someone who might - old Alice McLafferty, Crimson Caravan, might know something.
GID00003493	She keeps tabs on caravan traffic in the Mojave, wouldn't put it past her to keep track of Cassidy Caravans and its owner.
GID00003494	I had nothing to do with that, and neither did anyone here. Now where would you have gotten an idea like that?
GID00003495	I got business here, need to watch the shop, make sure things are running - smoothly.
GID00003496	Besides, if I came for the girl, I'm not all friendly and charming like you are. She might get the wrong idea.
GID00003497	You don't want us chatting, trust me. As for the girl - I just want to talk to her.
GID00003498	And if you can't bring her here, you're no use to me - or Gloria. So if you want to cause trouble in here over nothing, then go on - try.
GID00003499	If your answer isn't "yes, I'll bring her here" or "no, I won't, cause Gloria had me pegged wrong," then we're done here.
GID00003500	So, looks like we have us a thief. All right, guess I'm talking to you instead of the girl.
GID00003501	And after all the trouble I went through to kill all those witnesses. Guess now I have one more than I thought.
GID00003502	"Nowhere's" a strange place to get an idea like that.
GID00003503	You know what, you're new. Gloria's not going to miss you. And I'm not going to risk you saying the same thing to that bitch I'm hunting for.
GID00003504	Guess Gloria was wrong about you, then. Get out of here, you're no use to me.
GID00003505	Good, getting tired of questions from you when I should be getting answers. Bring her here.
GID00003506	Tabitha! You naughty, naughty girl! Leo remembers what you did!
GID00003507	Tabitha was grandma's squad leader when we both worked for the Master. She wasn't very nice at all, but she was good at the chopping.
GID00003508	Almost as good as Leo....
GID00003509	Indeed I do good sir, and I would be thrilled to share that information with you as soon as I am released from captivity.
GID00003510	My good lady, I believe I may have some information that would prove useful.
GID00003511	If you would just untie my hands I'd be more than happy to share what information I have with you.
GID00003512	I'm in quite a state here. If you help me with my bonds I'll be more than happy to tell you anything, and everything about those Khans.
GID00003513	Ahh yes, my memory is much clearer now that I am free from my bondage.
GID00003514	I was sku... er, performing recon, gathering information on some of the Powder Gangers, when some great Khans arrived with your friend in the suit.
GID00003515	They were talking about some delivery they took from a courier, I assume that was you.
GID00003516	They said they'd be heading through Nipton to Novac to meet a contact there.
GID00003517	I overheard them saying that they are on their way to Novac. If you want to follow them I strongly suggest that you follow the road through Nipton.
GID00003518	There are a lot of dangerous things out in the desert, and you won't have me with you to protect you, as I need to stay here and keep Primm safe.
GID00003519	[SUCCEEDED] Well, you look to be the trustworthy sort. Okay, I'll tell you what I know.
GID00003520	[FAILED] I'm sure you mean well, but I'm afraid you'll have to wait until I'm in a calmer emotional state before my memory is going to function.
GID00003521	Oh, you know. Finding alternative treatments for common illnesses and injuries. Stimpaks out of barrel cacti and other fantastic improbabilities.
GID00003522	As far as fruitless wastes of time go, it's quite noble in its aims.
GID00003523	Not all Followers are "people persons." Besides, someone needs to do research. I have no problem with Julie sticking me back here.
GID00003524	Out of sight, out of mind. There are worse things one can be, though I do admit, it is a bit boring.
GID00003525	Though it has a noble goal, I don't think this research will yield much fruit. No pun intended.
GID00003526	Like I said before, not all Followers are good with people.
GID00003527	I'm fine doing research back here, even if it is a bit boring... and pointless... and a complete waste of time.
GID00003528	Don't mind me. I'm just voicing my thoughts so they don't burrow out of my skull in a fit of abject despondency.
GID00003529	I'm enthusiastic about helping people, but nihil novi sub sole.
GID00003530	For the past hundred years or so, the Followers have managed to get by using salvaged medical supplies from the Old World.
GID00003531	But the side effect of medical success is that more people live longer. Funny how that works.
GID00003532	Eventually, we'll run out of hospitals to loot. We need new ways to produce those supplies. Or maybe old ways, if this research goes anywhere.
GID00003533	Cuts, lacerations, broken bones. Infections resulting from all of the above. Common cold, influenza. Take your pick.
GID00003534	There are plenty of ways to die out here, and most of them, surprisingly, don't have anything to do with war. Just common human fragility.
GID00003535	Caesar can cite Cato to suit his purpose. Many people have spoken Latin. Some of them were quite pleasant.
GID00003536	It's unfortunate that the language is now associated with the gentlemen across the river.
GID00003537	Oh. Sorry. "There is nothing new under the sun."
GID00003538	If agave and mesquite were that miraculous, the locals would have figured it out a few thousand years ago.
GID00003539	Not from the Legion, if that's what you're getting at. Books. Sheet music. Gladiator movie holotapes. Bits and pieces here and there.
GID00003540	The Followers have extensive libraries, but we all draw water from the same old well. Even Caesar.
GID00003541	I don't know anything that the others couldn't tell you. Caesar was one of the Followers. Before my time, of course.
GID00003542	He wanted to rebuild the new world in the image of the old. A sad story of good intentions gone bad. In that regard, he's hardly unique.
GID00003543	If you set aside his leadership capabilities, extensive knowledge, and ruthless cunning, he's just another jerk who steps on people to get his way.
GID00003544	I can't leave now. Caesar has gained too much ground. I need to be here in case the NCR fails to hold Hoover Dam.
GID00003545	No offense intended, but why should I go anywhere with you?
GID00003546	Energy weapons? Of course not.
GID00003547	I mean... but, we study all sorts of science and technology so, you know, we... you just kind of get familiar with them. Yeah.
GID00003548	Oh, uh... of hearing stories. About energy weapons. They're... pretty crazy. Yeah.
GID00003549	Did I say something? Sorry. Don't pay any attention to me. Just babbling. Nonsense, really. Babbling nonsense.
GID00003550	Very optimistic of you. You'll make a good Follower someday assuming Caesar doesn't have us both crucified.
GID00003551	Short of canceling our imminent travel plans, that's the best thing you could have said.
GID00003552	Just be careful. If we travel at Caesar's pleasure, he may not let us out as easily as he lets us in.
GID00003553	Et tu, mi amice?
GID00003554	Et tu, mi amica?
GID00003555	I have to commend you on your sense of historical propriety, but have you given more than a passing thought to how we would escape?
GID00003556	No disrespect intended, but you aren't the first person to dream up the idea.
GID00003557	Just give me a sign when you're about to pull out the dagger so I know when to make a run for the cliffs.
GID00003558	I can't say I understand your obsession, but for that I suppose I'd have to spend a night in your grave.
GID00003559	Fine. I'll stick with you. Just remember this. If you want something from Caesar, sooner or later you'll have to give him his due.
GID00003560	I can't see as how I'd charge you after the generous things you've done for the town. The room's on me.
GID00003561	Well, I think that's a fine idea. I'll give you a good flat rate, and you can stay as long as you like. Least till the busy season comes. Sound good?
GID00003562	I'm glad you can stay with us.
GID00003563	Well that's nothing to be ashamed of. We all have money troubles from time to time.
GID00003564	You just come on back when you can afford it, and that room's all yours.
GID00003565	Oh. Well, all right.
GID00003566	Your room will be the one upstairs, closest to the lobby side.
GID00003567	Here's your key. Let me know if there's anything I can do to make your stay better for you.
GID00003568	Even if that were the case, we still need more incentive to help Vegas.
GID00003569	I think I see now what you intend to set in motion.
GID00003570	If this plan will bring us one step closer to revitalizing the region, you can count on our support.
GID00003571	So long as you can keep us supplied, we will stay in the Mojave to provide care and education for those in need.
GID00003572	See ya.
GID00003573	Then'll we have to make you leave by force. Your own fault, you understand.
GID00003574	This is most unusual! The Powder Gangers have visitors today. I guess there's a first for everything!
GID00003575	Now those tough-looking fellows must be Great Khans. I recognize those funny helmets and leather vests from stories I've heard...
GID00003576	So what are they doing with that dapper gentleman who wears a checked suit? I wouldn't mind a suit like that.
GID00003577	They're talking about heading south toward Nipton, then west to Novac where they'll meet up with someone...
GID00003578	I guess I could track them if I needed to, but the town of Primm needs me here, to serve and protect.
GID00003579	Oh my. I think I've been spotted...
GID00003580	Mr. House ran projections on how the NCR public will react to a defeat at Hoover Dam! Overwhelmingly, they'll blame Kimball!
GID00003581	But if Kimball dies at Hoover Dam, there's no obvious scapegoat for them to blame! So they'll blame New Vegas instead!
GID00003582	So that means reduced tourism for up to five years! The equations are pretty complicated! Mr. House sure liked numbers!
GID00003583	Great! A Ranger named Grant has been placed in charge of security for the President's visit. You'll want to talk to him.
GID00003584	Once the President is safe, there's one more thing for you to take care of!
GID00003585	All right. A Ranger named Grant is in charge of security for the visit. He's the one you'll have to convince.
GID00003586	After you've resolved the situation with the President, there's one more thing for you to take care of!
GID00003587	You are so misunderstood! Well, it's their loss!
GID00003588	Forget about the President! We've got something more important to take care of!
GID00003589	Fine by me! We've got more important things to take care of!
GID00003590	Great! When this is taken care of, we'll be all set for the Legion to make its move.
GID00003591	I'll use the Substation to send a huge jolt of electricity to the Lucky 38! Turns out this casino has its own reactor! All it needs is a jumpstart!
GID00003592	With the reactor running at full-tilt, I can boost the transmission strength of the Lucky 38's command and control network!
GID00003593	Be careful out there! It won't be long before the Legion makes its move!
GID00003594	What? Are you crazy?
GID00003595	What the-? Don't touch me. I could get a better massage from a baby.
GID00003596	Who are you, again?
GID00003597	You're weird. Please stop that.
GID00003598	Huh? Hey, I think you dropped your gun there. Here. Here you go. Just don't point it at me, okay?
GID00003599	I'm paranoid now, and even though you clearly don't know how to hold that thing, it'd be one less thing for me to worry about. Thanks.
GID00003600	Why it's splendid. Simply to die for.
GID00003601	Mortimer told me about you, you know. What a pair of mischief makers you two are!
GID00003602	But the new entrees are fresh and bold and I have the two of you to thank for it.
GID00003603	Now that it's been accepted, it will become a regular course for us.
GID00003604	It's a new and exciting frontier for our chef. I've never seen him so cheerful.
GID00003605	Oh, I very much doubt that. What fun would it be if everyone could have it?
GID00003606	Then again, I wouldn't be surprised if our chef used it here and there as a secret ingredient to make his dishes really come alive.
GID00003607	I wonder if Marcus knows about this place....
GID00003608	Ahh! Loud! Onetwothreefourfivesixseveneightninetenonetwothreefourfivesixseveneightnineten!
GID00003609	Nice puppies - do doggies want treats?
GID00003610	Ooh, look, pumpkin! A dinosaur! Do you want to ride the dinosaur?
GID00003611	My, aren't all these lights fancy?
GID00003612	My, my, this reminds me of when I was a girl. Right over there would have been where your grandpa and I had our first kiss!
GID00003613	Step closer to the demonstration area, please!
GID00003614	Okay, so you're familiar with Securitrons by now, obviously! I mean, some of your best friends are Securitrons, right?
GID00003615	Our titanium alloy housing does a good job of protecting our delicate electronic insides from small arms fire and shrapnel!
GID00003616	Our left arm contains an X-25 gatling laser, quite deadly against soft targets at medium range. That looks like fun!
GID00003617	And for close-range suppression and crowd control, we have this handy-dandy 9mm submachinegun! Nice!
GID00003618	All of this is old hat, right?
GID00003619	Here's where it gets interesting! Turns out those are our secondary weapons!
GID00003620	All this time we've been running the Mark I operating system, which doesn't have drivers for our primary weapons! Imagine!
GID00003621	Now watch this - I'm downloading the Mark II OS to all the Securitrons on the network. Makes quite a difference!
GID00003622	With the M-235 Missile Launcher, we can engage ground and air targets at long range!
GID00003623	And a rapid-fire G-28 grenade launching system makes us deadly in close-range engagements! Whoo, look at that!
GID00003624	The OS upgrade also includes drivers for our onboard auto-repair systems! Just try to hurt us now!
GID00003625	All together, this software upgrade confers a 235% increase in combat effectiveness - per unit!
GID00003626	New Vegas finally has soldiers worthy of protecting it!
GID00003627	I hope you enjoyed this demonstration! You can come back up and see me or be on your way - I know you're a busy person!
GID00003628	Okay, but I'd really like to take a look at him. Remember, I'll be able to give his armor some extra plating while I've got him here.
GID00003629	I've heard through our channels that it has some research that may be related to Enclave and Poseidon Energy technology.
GID00003630	I'd like to get what I can from it and use that data for the good of humanity... ALL of humanity, unlike the Brotherhood.
GID00003631	First I'm going to pull off whatever log data I can. Then, I'll use some of the tech around here to upgrade its weapons systems.
GID00003632	Shouldn't be more than a few days work.
GID00003633	Thank you. I'll get it back to you as soon as I can with the upgraded weapons systems.
GID00003634	The Brotherhood is all about keeping technology to themselves, and using what they find to protect themselves.
GID00003635	They are isolationist and belligerent. I have no doubt that they plan to use the data for weapons research.
GID00003636	Well, the Legion is going to attack Hoover Dam one of these days! And the NCR is going to defend it!
GID00003637	One side will lose, and the other will win! But the side that wins will be weak, because a lot of its soldiers will be dead!
GID00003638	That's when all our Securitrons will show up! We'll declare an Independent Vegas, and tell the side that won the dam - to scram!
GID00003639	Or the Securitrons will kill all of them, too!
GID00003640	Sure, no problem! So long as the Legion doesn't attack before you can get there! Which I'm sure they won't!
GID00003641	Wonderful! I'll keep tabs on the situation at the dam! See you in a bit!
GID00003642	Great! So I've been looking over Mr. House's force projections and running some calculations...
GID00003643	It turns out there are two ways we can win this thing! Hear that? We have options!
GID00003644	Great! So I've been looking over Mr. House's force projections and running some calculations...
GID00003645	It turns out there's only one way for us to win this battle and make it stick! We have to render Hoover Dam inoperable!
GID00003646	You could rout the dam's power output to the facility under Fortification Hill. That'll restart its reactor, just like you did with the Lucky 38!
GID00003647	That'll wake up the Securitron army you left on standby and give us enough force to push the Legion and the NCR straight out of the Mojave!
GID00003648	The other option is destroy the dam's generators. Without those, it's just a big bunch of concrete! The NCR won't have any reason to stick around!
GID00003649	You don't have to decide yet! For now, all you have to do is take this override module and install it on the terminal in the power control room!
GID00003650	Good luck! See you at the dam!
GID00003651	I wish I could, but I'm neuro-computationally incapable of making decisions like this one! It's up to you!
GID00003652	You remember how the Securitron army at the Fort got destroyed? For very, very good reasons, of course...
GID00003653	Well, the problem is that's left us with enough Securitrons to drive off a weakened NCR force - but not enough to keep them from coming back!
GID00003654	So what we do is take away the whole reason why they'd want to come back! Smart, huh?
GID00003655	That's exactly why this will work! Just hear me out...
GID00003656	Not the whole thing, thank goodness! That'd be really hard!
GID00003657	All you have to do is destroy the power generators! Without the generators, Hoover Dam's just a big bunch of concrete!
GID00003658	Take this override module - it's just like the one you used at the El Dorado Substation.
GID00003659	Install the override module on the terminal in the power control room! I'll disable the generator failsafes, and you can do the rest.
GID00003660	Good luck! See you at the dam!
GID00003661	Here, take a look at this print-out. It covers all the details!
GID00003662	This print-out describes the situation in more detail!
GID00003663	Take this print-out. It'll tell you what to do!
GID00003664	Here's another one of my print-outs! Read up!
GID00003665	This print-out covers everything you need to know!
GID00003666	Take a look at this print-out. I may have said things wrong a moment ago.
GID00003667	Here's a print-out with some additional information.
GID00003668	Who am I to argue with a solution like that?
GID00003669	If you say so, that's good enough for me!
GID00003670	All right, I'll cross them off the list!
GID00003671	So this is what the rest of the world looks like!
GID00003672	Everything looks bigger than I imagined!
GID00003673	Isn't this exciting? I know I'm excited!
GID00003674	I have a good feeling about this! It's going to be great!
GID00003675	I bet I'm going to like it in that mainframe!
GID00003676	For a while, you were the toast of the Ultra-Luxe, but you're simply not en vogue any longer. Your act has gotten stale.
GID00003677	You're still welcome to dine with us, of course. We've just had quite enough of paying you to play our games.
GID00003678	Sure. Pearl gave the green light. Take a look at the manifest.
GID00003679	Not without Pearl's permission, and she hasn't given permission.
GID00003680	Later.
GID00003681	My deepest apologies for the slightest inconvenience. You have my assurance that everything will be returned upon your departure.
GID00003682	But we simply can't have anyone waving their weapons around in the hotel. It's not the atmosphere we wish to cultivate.
GID00003683	Please, enjoy your stay.
GID00003684	My deepest apologies for the slightest inconvenience. You have my assurance that everything will be returned upon your departure.
GID00003685	But we simply can't have anyone waving their weapons around in the hotel. It's not the atmosphere we wish to cultivate.
GID00003686	Please, enjoy your stay.
GID00003687	I'm afraid those are the rules. If you don't like it you can take your business elsewhere.
GID00003688	How frightfully uncouth. I'm afraid I must insist you relinquish your weapons.
GID00003689	Well, I never.
GID00003690	They'll be handled with the utmost security in our bank.
GID00003691	Here is what we have available.
GID00003692	I bet you would, but Pearl didn't give me permission to sell to outsiders.
GID00003693	Bye.
GID00003694	Sometimes it makes grandma forget things she doesn't want to forget, pumpkin.
GID00003695	Are you sure, dearie? Taking my medicine all the time makes me feel woozy, but it does make it easier for me to ignore Leo.
GID00003696	That's sweet of you, dearie. I'll try to be better about controlling myself if I see you try to sneak away.
GID00003697	Oh my stars! Are you sure? If I don't take any medicine at all, Leo gets especially cranky. I can't stop him when he's like that.
GID00003698	Whenever you're ready, dear.
GID00003699	Well, all right, then, dearie. I suppose I'll have my holotapes to remind me of Becky and Jimmy....
GID00003700	Yes, dearie?
GID00003701	All right, pumpkin.
GID00003702	All right, dear. If you're really sure.
GID00003703	You think I'm handsome? Wow, I wonder if she does, too!
GID00003704	No. Those aren't for outsiders to use. Leave them alone.
GID00003705	Anything else you need? I've got work to do.
GID00003706	[SUCCEEDED] Well, if you genuinely care so much, they're flight simulators. If you don't know our history yet, you should see Pete and get the tour.
GID00003707	We dream to one day rule the skies.
GID00003708	[FAILED] Talk to Pete if you're so curious.
GID00003709	I just told you, the robots are going to handle it. They'll break the plane down into pieces and move it up from Callville Bay in one shot.
GID00003710	Hey, I better get rolling. Jack and I have a lot of work ahead of us!
GID00003711	[SUCCEEDED] Exactly. We'll be shelling an unoccupied location in Outer Vegas to get their attention elsewhere.
GID00003712	By the time they realize they aren't under attack, the plane and the bots will be long gone.
GID00003713	The kids wish we were shelling a real target, but Pearl thinks it wise to not start up a war just as the lady has risen.
GID00003714	[FAILED] We've got that covered. They won't be a problem.
GID00003715	Let's just say they'll be a little distracted for a while.
GID00003716	All right.
GID00003717	Well he might've been wearing a fancy outfit, but he wasn't any kind of a gentleman to me.
GID00003718	Had his nose stuck so high in the air, you couldn't see it above the clouds. City folk, they always think they deserve better than what they got.
GID00003719	Those hoodlums he was with seemed to know Manny for some reason. He's our daytime sniper, up in the dinosaur's mouth.
