GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00105112	I am such a fool! I apologize profusely at your feet. You are the last of my adopted children.
GID00105113	Bragg killed my wife to capture me. He killed my son. 200 of my citizens, locked in a burning stadium...
GID00105114	With the darkness surrounding me, the sounds of the gunshots echoing... I only had one weapon against them. One button.
GID00105115	It seemed so insignificant then. Just one key. One turn. One push.
GID00105116	It's not that simple. The fission rods, they're rammed into the cores. The water has been vaporized.
GID00105117	By now, 16 of the reactors must be burning. When the gasses separate, the hydrogen will ignite. After that... They will melt down.
GID00105118	There's only 15 minutes left. The vault will collapse in on itself, sealing us in. Forever.
GID00105119	You... You are brave, Star. Braver than any of us. My security forces will go down with the ship. The Patriots...
GID00105120	You must deal with them. How many can you save? What is the point?
GID00105121	There is only 15 minutes before the reactors melt down. The vault will collapse, sealing us in. Forever.
GID00105122	You should run... Run, you fool! Find a way to open the main vault door! Escape while you still can.
GID00105123	I will remain here. Guarding my empire of dirt under a rock... Good bye, Star.
GID00105125	YOU!
GID00105126	You are a parasite to this great nation! I've been looking forward to this for nine years!
GID00105127	YOU!
GID00105128	You are a parasite to this great nation! I've been looking forward to this for nine years!
GID00105129	[SUCCEEDED] What in the--
GID00105130	[FAILED] Open fire!!
GID00105131	YOU!
GID00105132	You are a parasite to this great nation! I've been looking forward to this for nine years!
GID00105133	Where the hell are you all going!? Stand your ground! No!
GID00105134	[SUCCEEDED] What in the--
GID00105135	[FAILED] I don't hear anything. Quit dicking around! Are you going to put on this uniform or not?
GID00105136	That's a good soldier. Now put on that uniform, so you look presentable.
GID00105137	Then so be it.
GID00105138	YOU!
GID00105139	You are a parasite to this great nation! I've been looking forward to this for nine years!
GID00105143	Soldier! Get over here and report on your status!
GID00105144	There! Execute that civilian, don't let them escape!
GID00105145	Mmm.
GID00105146	Grr. Evans, kill him.
GID00105147	Grr. Evans, kill her.
GID00105148	There! Execute that civilian! Don't let them escape!!
GID00105157	[SUCCEEDED] You... You are the most beautiful of the vault dwellers. I might have... Other uses for you.
GID00105158	Evans, take this one below deck, and place him in the hold with the other until we have secured victory.
GID00105159	[SUCCEEDED] You... You are the most beautiful of the vault dwellers. I might have... Other uses for you.
GID00105160	Evans, take this one below deck, and place her in the hold with the other until we have secured victory.
GID00105161	[FAILED] Unlikely.
GID00105162	[SUCCEEDED] Wait... Wait! This one may be of use to us after all.
GID00105163	Evans, take him below deck, and place them in the hold with the other until we have secured victory.
GID00105164	[SUCCEEDED] Wait... Wait! This one may be of use to us after all.
GID00105165	Evans, take her below deck, and place them in the hold with the other until we have secured victory.
GID00105166	[FAILED] Humph.
GID00105173	Here are your fatigues and your rifle. 60 rounds is all you get issued, so don't waste it.
GID00105174	Come on. Follow me.
GID00105175	Hey, just one second. What happened back there? Where are Mandy and Shawn?
GID00105179	Right. Never mind.
GID00105180	Right. Never mind.
GID00105184	He's a sick fuck that doesn't care about anybody. We have to put a stop to this.
GID00105185	But that son of a bitch isn't alone. He has others waiting for him out in the Wasteland, these "Enclave" bastards.
GID00105186	They're behind all of this. They set us up.
GID00105187	They plan to ship us off to some base when we're done fighting for them, just so they can take over what's left of this vault after the battle.
GID00105188	From what I heard he and Chevy talk about, Vault 18 will serve as their forward base on the West Coast in a bigger war.
GID00105189	They're planning on invading some place called "Brazil" out near the ocean in L.A., and something down here has information about it.
GID00105202	[SUCCEEDED] I... I hadn't noticed. It must be Jennifer Hale. I'd recognize her crying sounds anywhere. I've got them on holotape.
GID00105203	[FAILED] I don't hear anything. You must have hit your head in the explosion.
GID00105204	[SUCCEEDED] Oh, shit! You're right!
GID00105205	Look, I have this laser pistol. I built it custom from a kit I found in the wasteland. It'll definitely help!
GID00105206	[FAILED] I don't know. I'm too scared to even think about it.
GID00105207	Right! I've been listening to that radio on that, ahh, dead guy over there. Jim, I think his name was...
GID00105208	Anyway, the rest of Vault Security is defending the upper apartments. That's where we need to go.
GID00105209	We can probably run to one of the bathrooms and get into the pipeworks. Jim has the key to the access hatches.
GID00105210	Otherwise, the only way in is through the administration hallway near the computer lab, which is controlled by Bragg.
GID00105211	Um... Now that you put it that way... Listen, maybe you should go on ahead.
GID00105212	If you can search, ah, Jim's body over there, I'm sure he has the key to those maintenance hatches.
GID00105213	You could unlock one of those, and sneak through the pipeworks. I'd get the key myself, but he's... Dead... And that's gross.
GID00105214	[SUCCEEDED] Oh jesus, fine!
GID00105215	[FAILED] Woah, woah, woah, no way! You're fucking crazy! I'm staying right here, where it's safe, and not full of bullets or angry people!
GID00105216	Fuck you, asshole! My sweet-ass gun and I are staying right here! We're too cool for you anyway!
GID00105217	Aw, fuck! You-- You really are an asshole jock! How is killing everyone going to help anything?
GID00105218	Woah, woah, woah, no way! You're fucking crazy! I'm staying right here, where it's safe, and not full of bullets or angry people!
GID00105219	No! You're insane! He's not my president!
GID00105220	No! You're crazy, man!
GID00105221	Right.
GID00105222	Oh, fuck! I thought you guys were dead!
GID00105223	Get me outta here! I can't die a virgin!
GID00105224	Oh. Fuck, dude, I'm sorry. Damn, your sister was the only one I had a chance with.
GID00105225	It's Coach Bragg. He and his Patriots freaked, and started shooting everyone! They've turned on us and blew up half the vault!
GID00105235	Don't make any sudden moves. You will WALK to the detention area. You will NOT deviate from this hallway. Get moving.
GID00105236	You will turn left here. Walk down this hall.
GID00105237	Open this door, and step inside. Be dealing with you after this is all over. You better hope you're worth the effort.
GID00105241	Don't ask me. Send them your question next time they show up... Along with a few bullets.
GID00105242	Sure, I'm not going anywhere right now.
GID00105243	Madness? Yeah, it is. But this is what we've got to deal with.
GID00105244	So, I assume you'd rather get a bullet through your head? You think they came to preach about love 'n peace?
GID00105245	Look around! There'll be no mercy to those who oppose them. We need to draw out our biggest guns if we want to live.
GID00105246	World is a shitty place, and I'm not laying down my gun. Negotiations will be rough, but we have no other choice.
GID00105247	Our survival is at stake, and I trust the Overseer on this one.
GID00105248	Tell that to the dead in the admin hallway. We've lost half of the squad down here. No, they've got superior forces and we're keeping this position.
GID00105249	Apart from that, someone has to protect the civilians here.
GID00105250	Listen, you want some more fighting? Get your ass to the hydroponics lab, find Chief Evanson, and see if he has some use of you.
GID00105252	K... kid? Is that you? Uuugh. *coughs*
GID00105253	[SUCCEEDED] No! Don't try to be smart, Star. I'm old. You gotta save your resources. Don't you share that shit with nobody.
GID00105254	You just watch out for yourself and your people. Where you're goin', ain't nobody gonna tell you that twice.
GID00105255	[FAILED] Haha. That's not how this world works, Star. Everyone is allergic to lead bees. You've gotta let me go.
GID00105256	I'll just slow you down where you're goin.
GID00105257	The wasteland, Star. There's nothing left down here. You have to live the adventure where the old Wasteland Scouts left off... This is your time.
GID00105258	You'll remember everything once you're out there... The danger. The-- The--
GID00105259	Haha. Don't tell me what to do. Listen... Gimme your Pip Boy...
GID00105260	...There.
GID00105261	There's a town called Pinehaven at this point. Up the road to the north is a little house. I got some old friends that live there.
GID00105262	You can take cover with them. Tell 'em what happened here...
GID00105263	I'll... I'll stay here and... Watch over the Vault... For you.
GID00105264	Hah, dyin' ain't sleepin'. Listen... Gimme your Pip Boy...
GID00105265	There. There's a town called Pinehaven at this point. Up the road to the north is a little house. I got some old friends that live there.
GID00105266	You can take cover with them. Tell 'em what happened here...
GID00105267	I'll... I'll stay here and... "Take a nap"...
GID00105273	You gotta go outside now. It won't be your first time. You'll remember how it is once you're out there. Sunshine, cool breeze... Green grass...
GID00105276	You gotta go outside now. It won't be your first time. You'll remember how it is once you're out there. Sunshine, cool breeze... Green grass...
GID00105279	You gotta go outside, now. It'll all come back once you're out there. Sunshine, cool breeze... Green grass... You won't even remember me.
GID00105280	Uuuh...
GID00105281	One last time. Where is the key to unlock that door!?
GID00105282	I won't tell you. You're a sick bastard, Bragg. Try all you want, I'll never--
GID00105283	I was just following her... I was just following...
GID00105284	Hey! You, over there!
GID00105285	Are you one of us, or are you one of them?
GID00105286	Oh, it's you. What are you doing down here in the dark? You should know your number and have fallen in line already.
GID00105293	Good. Come with me.
GID00105299	[SUCCEEDED] Hmm. Right. Colonel Bragg is in the Administration Office attempting to... Coerce the vault dwellers into surrendering control.
GID00105300	We should head there.
GID00105302	Mandy and Shawn are dead? That's... That's a shame. A lot of good people have died tonight. Some that didn't deserve it...
GID00105303	I placed the charges on that transformer in the storage area. Alex flipped the switch. We never expected the lower levels to collapse. I'm sorry.
GID00105304	[SUCCEEDED] I... I don't know. I thought I did. I was so sure of myself. Of everything... My dad is old, my mother is gone...
GID00105305	I just didn't want to watch him die in here...
GID00105306	I wanted to ensure that there was a day that he could go to sleep under the stars, and not worry anymore. I wanted this this living tomb broken.
GID00105307	Chevy taught me to obey her. She twisted my mind. I don't know who I've become! I was just following orders! I was just following...
GID00105308	[FAILED] I... I have my reasons. I'll live with them on my own.
GID00105310	That's now how this works, cowboy.
GID00105311	Unless you wanna join your brother and sister, you will follow me back to the Colonel's position, and answer to him.
GID00105312	Good. Come with me.
GID00105317	Oh. It's you. Why weren't you in the gym when we sealed it? That's a mistake I can fix myself.
GID00105318	Oh, shit!
GID00105319	Ha, no? I don't care. Vault Ball is stupid. I really couldn't care less, honestly.
GID00105326	Will do. Say... Next time, why don't you join us? Could be a fun distraction from all the other bullshit going on.
GID00105327	Later.
GID00105328	Yay! It's our hero! Great work out there! You were fantastic!
GID00105329	But... What... Oh, yeah, it's... I'm sure it was great...
GID00105330	Shawn!
GID00105331	I..I thought we were going to try to fake it...
GID00105332	Hey Shawn! What would it be like if the robots were... like us?
GID00105333	You mean, like, androids?
GID00105334	Yeah. Just, instead of all wires and goo, they had become more human or something.
GID00105335	You mean, like replicants.
GID00105336	I guess? What're those?
GID00105337	They're these biological machines manufactured to replicate human attitudes and functions. They're in the game too, just harder to find.
GID00105338	Oh... do you think my Robot can become one of them?
GID00105339	Maybe. We'll have to do a dice roll on that, but despite New Vegas being about gambling,
GID00105340	the guys at Bethesda/Obsidian never added a dice rolling animation for NPCs. So we'll just use plot points.
GID00105343	Yeah, sometimes. I've read the reports, heard the rumours... I even looked at our gene projections once.
GID00105344	Shawn and I are from the same mom as you, but we have a different dad. It's really made me want to learn our history, you know?
GID00105345	What were they like? Where were they?
GID00105346	Maybe we'll never know. The place they found us is over a hundred miles away. They could really be dead, or worse.
GID00105347	Kira's always believed they were kidnapped. She's a weird girl, though, and I'm not ready to believe her.
GID00105348	She's too like her adopted parents... Ready to stab you in the back.
GID00105349	Not really. She should see how people treat their children in the wasteland! From what Dr. Rossman says, it's hell.
GID00105350	They're all slaves, or just used as soldiers.
GID00105351	I... Don't want to gossip. I'm not like the other vault dwellers. Did you want to ask something else?
GID00105352	Me too, Star. I love you. Was there something else you wanted to ask?
GID00105358	I'll teach you eventually, Star! I promise!
GID00105359	Oh, okay. Anything else?
GID00105360	Ooh! Yes I do! Here! I just so happen to be studying medicine, and this is part of the kit I made in lab this week. Don't be scared. Hold still.
GID00105361	There. All better! Is there anything else?
GID00105362	Oh! Yay! That's good. I wouldn't want you to be mad at me.
GID00105363	Um... Okay. Well, I was just trying to be nice. If you wanna be that way, fine. Just go to bed and leave us alone.
GID00105364	Yeah! He's playing Robots with Shawn and me. Though, I haven't talked to him much... He's been acting really weird lately.
GID00105365	Normally he sleeps at the Overseer's house, but he's been feeling like... Homesick or something, so he's crashing here tonight.
GID00105366	Jason is close to his adopted dad, but... He's still one of our brothers. You should really go talk to him.
GID00105367	Hey! Welcome back!
GID00105368	Yeah. Sorry we missed it, man! We had a game going on tonight.
GID00105369	What!?
GID00105370	Oh... Haha... Oops.
GID00105372	Alright, back to business. So, your knight protectron attacks the rogue sentry with a laser blast, hitting for 13 damage.
GID00105373	Isn't that a little low?
GID00105374	No? Not really. It's balanced to make sure that the NPCs have a chance. The players already have a huge advantage in high health and custom stats.
GID00105375	Yeah, but in real life, an 800 watt laser blast would burn a hole right through your arm, man.
GID00105376	Yeah... But this is an RPG, dude, not a first-person shooter.
GID00105377	But still, it's hard to imagine an 800 watt laser not ruining your day - that's like having a little piece of the sun thrown at your fuckin' face.
GID00105378	Even if it misses, the air around the shot will heat up from the incident light...
GID00105379	Uugh, dude, this is why engineers should never play RPGs.
GID00105380	Haha, no. It was the arrow with a piercing shard +3 attached to the bag of holding, sandwiched between two portable holes.
GID00105381	That's why I can't play RPGs.
GID00105382	Just get back to the game, dude, please?
GID00105384	Hey, have a good night man.
GID00105385	Hey! Just because our avatars don't actually run around and do shit on a football field doesn't mean there aren't variables to our game!
GID00105386	It's about character building, enjoying the experience before it ends. Talking to each other. Building a story and history together.
GID00105387	You can't just go do that when all you're planning to do is shoulder check some dude on the other team.
GID00105388	I'm sorry I missed your big game, but we had to do this. Our characters compelled us, man.
GID00105389	There were what, 18 games this season anyway? Give us a break.
GID00105390	Oh. Shit, Star, really? I'm sorry. Are you okay?
GID00105391	I'm sorry, dude. Look, maybe if you just go rest up, it'll wear off.
GID00105392	Bragg is a real coochinator. Like, douchebag doesn't begin to explain it. I really hate that guy. Why were you messing with him in the first place?
GID00105393	Yeah, right. Just because we're from the outside, we have to be treated like we're a bunch of diseased retards.
GID00105394	The Vault may have saved us from a shitty situation,
GID00105395	but I thought democracy was about not treating people differently because of where they came from.
GID00105396	Ugh. Anyway, sorry for not being there for you tonight. You should just join us for our next game, okay? We have a character all lined up for you!
GID00105397	Haha. Okay, man. Just call again if you wanna join the cult. Have a good night, okay?
GID00105398	Oh! Well, we're playing something called "Robots 2500." It's a miniatures role-playing game.
GID00105399	It's all about this future where the robots have saved the world 300 years from now.
GID00105400	Only... Not all the robots are good.
GID00105401	When they rebuilt the Earth, there were a bunch of different factions from different corporations competing for resources...
GID00105409	Yeah, I'm sure I'll hear about it later.
GID00105410	Aw, really, man? Cool, I can take the hint. I'll go sleep in the bathroom... AGAIN. Thanks, dude.
GID00105411	Oh... Wow, that's unusually forgiving. I was worried all night that you would be pissed when you got home... You're not pissed?
GID00105412	Aw, really, man? Cool, I can take the hint. I'll go sleep in the bathroom... AGAIN. Thanks, dude.
GID00105413	Oh! Well, We're playing something called "Robots 2500." It's a miniatures role-playing game.
GID00105414	It's all about this future where the robots have saved the world 300 years from now.
GID00105415	Only... Not all the robots are good.
GID00105416	When they rebuilt the Earth, there were a bunch of different factions from different corporations competing for resources...
GID00105417	Well, the story has nothing to do with the gameplay, it's just there to add depth. You know, immersion?
GID00105418	Dude. Clearly, you do not get this shit. Just go play with yourself on the computer like jocks normally do.
GID00105419	Some things will never change. Night, dude.
GID00105420	Hey, yeah, no problem. Have a good night.
GID00105454	Say hello to Jason for me. He has been acting rather strange lately, and is staying at your house tonight.
GID00105455	Good night, Star.
GID00105456	Very well. If you think of anything else, just come back and let me know. I will keep the door open for you.
GID00105457	Say hello to Jason for me. He has been acting rather strange lately, and is staying at your house tonight.
GID00105458	Good night, Star.
GID00105459	Very well. If you think of anything else, just come back and let me know. I will keep the door open for you.
GID00105460	Good night, Star.
GID00105461	[SUCCEEDED] Hmm. I am glad to hear that. Let me know how that turns out. Shawn has always been the one to ignore authority and act on his own accord.
GID00105462	If you can breathe sense into him, it would show a lot about your character.
GID00105463	Now, let's get back to the topic at hand.
GID00105464	[FAILED] I... Doubt you have the... "charismatic" overtones required in dealing with Shawn's behavior. He is quite a deviant by nature.
GID00105465	[SUCCEEDED] I'm sure you understand.
GID00105466	His worrying habits of wanton sexual intercourse and spreading tall tales through "Role-Playing Games" consistently land complaints on my desk.
GID00105467	I'm glad you appear to have turned out... differently.
GID00105468	[FAILED] No, not at all. You are not as clear-seeing as you would like to pretend.
GID00105469	I see you would like to get straight to the point.
GID00105470	Originally, I wanted to congratulate you on your victory. It was truly spectacular...
GID00105471	But there is something far more pressing than sports at work here.
GID00105472	It has come to my attention that Coach Bragg offered you a job outside of maintenance.
GID00105473	There aren't that many jobs open in Vault 18, and I believe in competition.
GID00105474	Lieutenant Chevy has every right to offer you this post if she wishes to. But many of our security officers are simply volunteers.
GID00105475	A career post is a big event.
GID00105476	I would like to know why you were offered the job so easily, and what she is planning to do with you that Joe Marshall cannot offer.
GID00105488	Oh. I see.
GID00105489	In that case, I really don't see what else there is to say. I apologize for any embarrassment this may have caused.
GID00105490	After all, you are my son's half-brother. That makes us family.
GID00105491	I will let you go. Is there anything else you want to ask before you leave?
GID00105492	[SUCCEEDED] Oh. I see... Very well. Carry on then.
GID00105493	[FAILED] Oh, then I assume I just received a visitation from his holiness Cock'kahali, god of the bug people?
GID00105494	I am not an idiot, or easily persuaded to act like one. Now, did you have anything to do with that hologram?
GID00105495	When something this disturbing happens the night of a traumatic injury, do you think it's wise to work so much?
GID00105496	I think it should be looked into in the morning.
GID00105497	I don't see why not. Good night.
GID00105498	I'm not blaming you for terrorizing my staff and I. I simply want to know what caused this to appear.
GID00105499	This... This is disturbing news. That is privileged knowledge, reserved exclusively to this desk.
GID00105500	Those lines have been severed for almost 200 years. Overseer Dickson cut them himself, our first week in Vault 18.
GID00105501	If they were reconnected, and they are still in active use... That can only mean one thing...
GID00105502	Do you know if we lost any data in the feed? Anything at all?
GID00105503	Ah, it doesn't matter. You're injured. We will launch an investigation in the morning. Good night, Star.
GID00105504	No... No, it's best you not. There are some secrets that are best left buried. You should go.
GID00105505	We will launch an investigation in the morning. Good night, Star.
GID00105509	Damnit, damnit! Uuugh, why the fuck does this stupid game keep crashing every 5 seconds!?
GID00105510	You'd think after 200 years someone would have fixed the stupid stutter bug.
GID00105511	Why aren't the NPC faces better? Because it's text based. What do you want, comic sans?
GID00105512	Every time it crashes, another little crack appears in the dam holding back my epic nerd rage.
GID00105513	The Overseer will see you now... ball juggler. Yeah... Bragg blower! Nice! St... stupid... Damn, should have stuck with Bragg blower.
GID00105514	Hey! Those claims were totally unsubstantiated! I do not like to--
GID00105515	Oh, okay, I get it. Pick on the skinny guy. Alright meathead, why don't you just go talk to the Overseer. Then you can go back to playing with balls.
GID00105521	[SUCCESS] Hmm. Well how about this, meathead:
GID00105522	That poor boy's gonna be laid up for the next six months, probably going to be crippled for the rest of his life!
GID00105523	Just remember this: Even when you have no choice, your actions have consequences.
GID00105524	Shit gets screwed up, and no matter how fantastic you are at screwing them, they stay that way.
GID00105525	Even if you had no other option but to get hurt yourself - and I don't blame you - it's all gonna come back to ya.
GID00105526	You may get to walk away, but that life is changed forever.
GID00105527	Now was there something else you wanted? Or can I finish my work and go to bed?
GID00105529	Just remember this: Even when you have no choice, your actions have consequences.
GID00105530	Shit gets screwed up, and no matter how fantastic you are at screwing them, they stay that way.
GID00105531	Even if you had no other option but to get hurt yourself - and I don't blame you - it's still gonna come back to ya.
GID00105532	You may get to walk away, but that life is changed forever. Now was there something else you wanted? Or can I finish my work and go to bed?
GID00105534	You ended his career today, "Star Player". Johnny may be screwed up, but he was a good kid.
GID00105535	Just remember this: Even when you have no choice, your actions have consequences.
GID00105536	Shit gets screwed up, and no matter how fantastic you are at screwing them, they stay that way.
GID00105537	Even if you had no other option but to get hurt yourself - and I don't blame you - it's still gonna come back to ya.
GID00105538	You may get to walk away, but that life is changed forever. Now was there something else you wanted? Or can I finish my work and go to bed?
GID00105539	[FAIL] Ha! Good job there, Ong Bak! He probably just tripped over your shoelaces!
GID00105540	That poor boy's gonna be laid up for the next six months, probably going to be slightly crippled for the rest of his life!
GID00105541	You ended his career today, "Star Player." Johnny may be screwed up, but he was a good kid.
GID00105542	Just remember this: Even when you have no choice, your actions have consequences.
GID00105543	Shit gets screwed up, and no matter how fantastic you are at screwing them, they stay that way.
GID00105544	Even if you had no other option but to get hurt yourself, and I don't blame you, it's all gonna come back to ya.
GID00105545	You may get to walk away, but that life is changed forever.
GID00105546	Now was there something else you wanted? Or can I finish my work and go to bed?
GID00105555	Just remember this: Even when you have no choice, your actions have consequences.
GID00105556	Shit gets screwed up, and no matter how fantastic you are at screwing them, they stay that way.
GID00105557	Even if you had no other option but to get hurt yourself - and I don't blame you - it's all gonna come back to ya.
GID00105558	You may get to walk away, but that life is changed forever.
GID00105570	[FAILED] Kid, lying to me about a simple question isn't gonna get you anywhere. Why are you even talking to me? Get out of my sight!
GID00105602	Hey Carter. Where are you going this time of the night?
GID00105603	Oh, just have to hand in some paperwork to Aaron in the Vault Security office. Albert gave me some late night work orders after the big game.
GID00105604	Hmm. Working overtime trying to get that cave straightened up?
GID00105605	Yeah. Apparently someone tried to break into the Terrarium. No idea why, but he wanted me to file a report.
GID00105606	Ha! Punks probably. The wasteland is too dangerous to mess around with right now, else I'd take them sightseeing.
GID00105607	Show them how the Survivalists treat misbehavior. It's better than babysitting this nerd, waiting on 'em to get in trouble.
GID00105608	Haha! Oh! Hey, Star. I didn't even notice you there. Sorry to hear about your leg. That must have hurt.
GID00105609	Only the kid's pride. Listen, we got to get to work. Take care, honey.
GID00105610	Yeah, sure. You two have fun.
GID00105611	Yeah, it was really impressive! I'm glad Coach Bragg has started getting you kids in shape!
GID00105612	So, what brings you to the Administration Office tonight?
GID00105613	Oh! That's very helpful of you, Star! I'm glad you and your family are starting to fit in around here! Well... Except for Shawn.
GID00105614	So, what brings you to the Administration Office tonight?
GID00105615	Oh, good! Yeah, it's the little valve by the grate. Thank you, Star!
GID00105619	I really hope your leg gets better. You weren't that bad of a player... before you, um, made that fatal decision.
GID00105621	I am here for you to face your doom! Fight me, little one! Or else I will eat your bones!
GID00105622	Then end we must.
GID00105625	[SUCCEEDED] Human! I am your father!
GID00105626	[FAILED] Your death!
GID00105628	Now entering sleep mode.
GID00105633	No. That isn't my name. It never was. I am Kurtz, of the California tribe.
GID00105634	[SUCCEEDED] Not really. Only flashes. Sensations. It's like my personality just rose up out of the cracks and blew away the dream.
GID00105635	I came here to find a way out. To find a way to win the game, and to find... The girl.
GID00105636	[FAILED] No. And you should likely be aware that there is a price to pay for being stupid like that in the future.
GID00105637	I came up here to find a way out. To find a way to win the game, and find... The girl.
GID00105646	I'm not sure. I remember facing Chevy in the Atrium. She raised her weapon at me, but I reacted before she could fire.
GID00105647	As I heard the shot, my vision went white. I thought I was forgetting that moment, but when I opened my eyes, she was dead.
GID00105648	My spear was shoved through her chest, and the two with her were leaning against the walls.
GID00105649	That's impossible. I remember her eyes glazing over as she slid off the blade. Unless... she's a demon, and she can return from the dead.
GID00105650	You're right. We should go, before the Vault begins to collapse.
GID00105651	It's... the way I decided to handle these "patriots." I heard there were 30 of them. 2 surrendered, I took out 5, 15 died downstairs...
GID00105652	I think you get the picture. I wear these red marks to repesent the rivers of my Tribe. If you're willing, we may find them along our journey.
GID00105758	How the hell did you get in here?
GID00105759	Right. Forget it. It's good to see you. We really needed to come across a friendly face for a change!
GID00105760	-- Shit, they're back. Grab that rifle and get down!
GID00105761	You know what? ...Shit, never mind. Grab that rifle and get down! They're attacking again!
GID00105762	We were lucky, and managed to barricade the doors... We had a few guns hidden away too.
GID00105763	That slowed the bastards down, but we'd be dead if not for Sergeant Norman's counterattack.
GID00105764	We pushed back and hunkered down here. Rossman and Norman were amazing. I never knew they were such badasses in combat. It was awesome!
GID00105770	No problem, what would you like to know?
GID00105771	Hell yeah, man. I've been working on my physical conditioning and I'm passing all my firearms tests. Mrs. Kowalski is easy to please.
GID00105772	I'm finally done with cartography too, but that shit comes easy to me. I mean, we were born in the wasteland. It's in our blood.
GID00105773	It's hard studying and getting ready for what's up there while we're locked down here in the dark. I can't wait to get outside and kick some ass.
GID00105774	True, he's never impressed with my firearm stats. Says I should focus on academics. Last week he hit me with a full course of plant identification!
GID00105775	He's gonna turn me into a freaking botanist or something!
GID00105776	Oh well, at least they say I might be ready in the next few months to go with other scouts on a first patrol. That should be exciting.
GID00105777	Maybe we'll all go where this started, where they found our home in the wasteland. That would put to rest a lot of questions.
GID00105778	I've always wondered what it was like up there for us. You know? We were two, yeah, but what happened?
GID00105779	I want to go up there and try to set things right.
GID00105780	Yes, I am. It's still in me, the call of the wasteland... To see it, to fight. It's not like we can hide in the vault indefinitely.
GID00105781	We'll have to face the outside world one day. We'll need someone to lead us. Somebody who knows its secrets.
GID00105782	Hell, I hope so. You know, this is my home too. I care about it. Everyone here is family  Well, at least some of them.
GID00105783	It will end someday. I can assure you. Everything does.
GID00105784	Sure, anything else?
GID00105785	What is there to ask? You should have noticed on your own. Yes, we're together. What does it matter?
GID00105786	If you fell in love with a molerat, I wouldn't care. Do you know how rare love is? Period?
GID00105787	Try finding it 200 years after a nuclear war. Try finding it in a vault full of 300 prudes and old people.
GID00105788	Not so easy to hit one in a million is it? Especially when there aren't a million left to hit.
GID00105789	Maybe. There's no proof of that. We just look alike. Any problems, meng?
GID00105790	Dude, serious? I thought you were better than the others. You know what? Fuck off!
GID00105791	Look. We've always been together... It all started in the wasteland, when we were little.
GID00105792	We were found in the third camp Dr. Rossman visited. Ours was abandoned long before the others, leaving us starving and lost, without parents.
GID00105793	Jamie and I were the oldest in the camp, taking care of the others. Alone. We had to adopt the role our parents set, and we did. We kept them alive.
GID00105794	We couldn't just give that up once we were safe in Vault 18... The others? They were too young to remember. Or they're just a bunch of dicks.
GID00105795	Yeah. People here... They're not shimmering examples of tolerance. But for us, that's just one more reason to stay together.
GID00105796	I have to keep her safe. And I have to keep them safe from us.
GID00105797	[SUCCEEDED] I hoped you'd understand. Thank you. You're really a good friend.
GID00105798	It's not easy standing up for something no one believes in but you. They always tell you that you're alone, and that's what makes it so hard.
GID00105799	But even if just one person stands up and says, "Hey, it's okay, I'm with you...", it makes all the difference.
GID00105800	You can have a hundred enemies, but you only need one friend to make it worth it.
GID00105801	[FAILED] That wasn't really convincing. I'd rather you tell me what you really think.
GID00105802	Thanks, but we'll be fine.
GID00105803	Sometimes it feels just... Just like the whole world is against us. It's not easy to endure, especially for Jamie.
GID00105804	She's tough on the outside, but truth is, she really takes it to heart.
GID00105805	Jamie... Likes to pretend that she's invincible. That she doesn't care about anything, and she can beat every impossible odd. But she can't.
GID00105806	I'm always patching her heart back together. She fools everyone else, but not me. I just wish she would be easier to hold onto, you know?
GID00105818	I really hate those jerks for picking us to pieces behind our backs. Yes, we love each other, and all those haters should mind their own business.
GID00105819	Do you know how rare love is? Period? Try finding it after 200 years of nuclear war. Try finding it in a vault full of 300 prudes and old people.
GID00105866	Hey! If Bragg is going to break through that door, we have to be ready! What can we do to help?
GID00105867	I wish I did, I'm sorry. I should have paid more attention... I'll try to pick some up after the battle is over.
GID00105868	Okay. Right. I'll wait there by the base of the stairs if you need me.
GID00105870	[FAILED] That was really a stupid thing to say to me. Seriously. I can't believe you'd ask me to...
GID00105871	I'm going to wait downstairs. Come see me after this battle is over. If you need something else, just let me know.
GID00105872	I'm going to go wait downstairs. Come see me after this battle is over. If you need something else, just let me know.
GID00105875	Okay. Right. I'll wait there by the base of the stairs if you need me.
GID00105877	Right. Let's go.
GID00105900	I guess it makes sense. Everybody has something they want... Just not everybody is willing to risk their life to get it.
GID00105901	With the food shortages and paranoia of not leaving the vault for so many years, something was bound to happen eventually... But this?
GID00105902	Something deeper has to be going on. Something we don't know.
GID00105903	Yeah. I'm sure.
GID00105917	Listen... Eric and I have been together a long time. Even before we remember.
GID00105918	Since we've always been treated like we're just dumb punks, we have a different way of seeing things.
GID00105919	Eric doesn't respect authority. Or anybody, really... and he won't trust you. Just be careful, Star.
GID00105920	You know you don't have to. We can each take care of ourselves. Eric and I will stick together.
GID00105921	He watches me with his rifle, and I watch him with my short leash.
GID00105922	I know you will. Just remember... I still have feelings for you, too. And he won't let it go.
GID00105923	Come on. We have a war to fight.
GID00105924	Yeah, sure. Just have her wait here and I'll see what I can do. What happened to her?
GID00105925	God, that's horrible. Yetti was a good man. I wish he could be here right now.
GID00105926	I'll give her a pep talk as best as I can. Don't worry about it.
GID00105927	I... I'm so sorry. I'm just glad you're alright.
GID00105928	Our whole family is dead... the ones that survived are trying to bury us.
GID00105929	I know it's insane... but what if we're better off in the wasteland? Life may never go back to normal here again.
