GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00094731	言葉が良くなかった。"劇"の方がいい―ファミリー、熊、全てがステージに立つ。
GID00094732	House。彼は観劇者だ。理由は…俺よりもお前の方が良く知っているはず。でなければ―いずれ分かる。
GID00094733	お前は壁を見て、そして中に居た。安全? 違う…その中にあるもの―それが俺を不安にさせる。
GID00094734	その中で旧世界は目覚めつつある。事実がないこと、また俺は聞いた歴史の中で街はかつて眠りについたことを知り、そのことが俺に考えさせる。
GID00094735	Mojave の青い空―これは他の世界とは違う。ガイガー音を聞くことはなく、放射線よりも捕食者に恐怖する。
GID00094736	街は―Mojave 全域には爆弾が落とされなかった。俺の考えでは Vegas は最初に焼かれるべき旧世界の欠片だったはずなのだ。
GID00094737	誰かがそれを守った。機会でもなければ、運でもない。残りの世界を傷つけようとする者達よりも、大きな者。そして彼らは繰り返す。
GID00094738	Vegas のファミリー達は以前は部族だった。Vegas に酔いしれ、彼らの魂は血を流した。旧世界の歴史、異なる旗の下で。
GID00094739	彼らが持っていたどんな風習や儀式であれ、今やほぼ全てが絞り出され、別の何かに変貌している。
GID00094740	でなければ彼らの背後に忍び寄りつつある、来たるべきことに、俺は同情せざるを得ない。
GID00094741	信じよう。Vegas を運営し、対抗する者達に何をしてきたかを見てきた。そして俺は彼のメッセンジャー達を見た。
GID00094742	そうだ…彼の成果を見たにすぎない。彼の光と金で壊された、彼のメッセンジャー達をな。
GID00094743	しかし Vegas の誰もが行かせることの出来ない者だと言っている。
GID00094744	House は歴史の墓の為にシャベルを取り、死体を支え、その口に言葉を吹き込んだ。部族達は自らがどのように破壊されたのかも分からない。
GID00094745	俺はそんな世界の一部になりたいとは思わない。我々が皆ロボットのスクリーン上で微笑むことになるまではな。
GID00094746	High Road だ…まだ Divide ではない、更に何マイルも歩くことになる。だがお前はここまでやって来た。お前と、お前に付いて来るその機械。
GID00094747	正直、お前達がここまで来れるかは分からなかった―天上、そして次はその地下道の下だ。
GID00094748	[成功]"お前は誰で、そしてそいつはお前の経歴を知らないのか?"
GID00094749	お前は答えを欲してここへ来た。今俺に言えるのは、得られるものなど何も無いということだ―その場で引き返し、いつでも去るといい。
GID00094750	歴史が気になるのなら…それを手に入れる必要がある。Divide へ捨ててきた俺のログ全て、探してみるといい。
GID00094751	[失敗]もっと知りたければ、歩き続けろ。
GID00094752	お前が成功したときに答える。いまは駄目だ。
GID00094753	俺が歩いたのは、MojaveとDivideだけではない。
GID00094754	[成功] 俺が歩いたのは Mojave と Divide だけではない。
GID00094755	[失敗] 東では別の街が国家に飲まれた...些事だ。お前があの遥か遠くまで歩くかは疑わしい。お前には自らを支える土地が必要となる。
GID00094756	[成功] 一理ある。真実はそれを支持し、この場所の歴史にも合致する。
GID00094757	奴等が遠い昔からここにいた兆しはあった。Marked Men よりも、Divide が彼らの空に亀裂を入れるよりも前だ。
GID00094758	であれば、彼らは元々深くに埋められていたのだ。アメリカの残り火が落ち着き始めた頃に生まれたのだろう。放射線で捻じ曲がり、より凶悪になったと見える。
GID00094759	[失敗] 奴等の歴史は分からない - その模様、狩りの仕方だけだ。
GID00094760	とはいえ、その模様が生まれるまでには長い時間が掛かっている。ここで起きたことよりも長い歴史だ。
GID00094761	家とはお前がこの世に生まれた場所を指すわけじゃない。お前がそう俺に教えてくれた。お前のメッセージの一部でな。その意図が無かったとしても。
GID00094762	お前自身が何者なのか、その歴史を知った瞬間、心の置き場となり得る。またお前が命を吹き込む場所ともなり得る。
GID00094763	Divide の持つ家がお前の為のものではないとは絶対に思わなかった。繰り返し繰り返し、お前の足跡で作ったお前の道。
GID00094764	お前はここへ、そしてここから旅をしようと考えた唯一の存在だ…辛い道だ。Divide の季節、嵐を生きたまま過ごしながら…
GID00094765	…ただの仕事では終わらない。お前にとってはより大きなもの。そこが家で無い限り、そんなことをしようとは思わない。
GID00094766	その答えが聞きたい。歴史の答えだけではなく…ここで起きたことに対するお前の答えが。
GID00094767	それが全てを意味するのだ―お前が何なのかを語るそれを否定し、脇に捨てたとしても、それはここで何が起こったかを証明するんだ。
GID00094768	そしてお前は忘れた。全てを忘れた。不注意だ、未来を顧みず、今のお前は Mojave にいるんだ。
GID00094769	誤っている?いいや、俺はその真実を知ってる。
GID00094770	Divideを生かす道を歩んだのはお前だった。お前のなしたことがDividを育てた。入植者...キャンプ...そんなんが旧世界の街を埋め尽くした。
GID00094771	新しい国、新しい始まりの可能性。新しい考え方。
GID00094772	Mojave へ新しい命を吹き込み、東、西への架け橋ともなれたはず。Hoover Dam のように…だが旧世界の遺物とは違う、お前が作ったものなんだ。その道とは補給線だった。
GID00094773	いや、歴史を語っている。
GID00094774	既に無い。存在していたら、双頭の熊が我が物にしようとしただろう。そして、そうした。
GID00094775	NCR はお前の作った道に価値を見いだした。そしてその地の意向に関わらず、所有権を主張した ― Mojave のいたる所と同じようにな。
GID00094776	そして熊のしがみ付く地には Legion が這い寄る…刃のメッセージを持って。その他には…運び屋達だ。
GID00094777	お前は何が来ているか、何がお前を迎えに来ているか、俺と同様に確かに知っていた。
GID00094778	重荷を背負い、太陽に向かって西へ歩け、死ぬまで歩き続けるんだ。そこで ― 俺は待ち続ける。
GID00094779	俺が歩いたのは、MojaveとDivideだけではない。
GID00094780	それは装置、起爆装置だった。俺がこれまで見たことも―聞いたこともないものだった。
GID00094781	お前はそれを Divide に運んだ。俺はお前の歩いた道を追い、行動を見張ってきた為にそれが分かる。
GID00094782	お前はそれをここ、お前の作ったコミュニティに運んできた。お前にはその装置が解放され、話し始めた後で起こった事に対する責任がある。
GID00094783	その後、Divide はそれに応えた。お前も見てきたあのミサイル、サイロに埋没されたあのミサイルだ。
GID00094784	それらは地下で爆発し、地形はひび割れた。砂、灰…死体…Divide の空は墓場と化した。
GID00094785	西からの荷物だった。NCR の奥深くだ。そいつらが作ったのか、そうでないのか…だがそこから来た。お前の手によって。
GID00094786	その全ての道、お前が歩いたものだ。お前が運んだ荷物だ。自分の選択じゃなかったと思っているのか?
GID00094787	無論お前の選択だった。お前は Mojave に留まることもできた。だがここへ来ることを選んだ、俺はお前に強制はしなかった。
GID00094788	お前が来たのは好奇心、落ち着きの無さに他ならない―いつものようにな。俺はその理由を知らねばならなかった - これからお前に見せてやる。
GID00094789	お前が事が起こった時、そこにいたなら。お前が Divide の破滅を見ていたなら、分かっていただろう。
GID00094790	お前は行くところ全てに死をもたらす―Mojave がまだそれを知らなかったとしても、いずれは知る。
GID00094791	いや…確信がある。俺が知らなかったのはお前が Divide の後でまだ生きていたということだ。
GID00094792	わかるさ。俺が Mojave、熊と雄牛にそのやり方を見せてやる。運び屋達がどのように国家を破壊するのかをな。
GID00094793	ここで起こった事は…再度起き得る。お前はそれを Ashton で証明した。そのサイロで。
GID00094794	だがお前を止めなかった。チップを Vegas に運ぶように、旧世界の死はお前の手の中にある。
GID00094795	あのような旧世界の欠片はどこかへ飛んで人を殺すにも、誰か注意の足りない奴がいればそれで十分なのだ。
GID00094796	違う、お前だ。自らの喉を、補給線をかき切った。Ashton のミサイルが、Hopeville を火炉に変えた。
GID00094797	お前は歩いて戻ることも出来たはずなのだ。今でもそうだ ― だが Divide は今にお前に刻印する、病が刻み込まれるのだ。
GID00094798	すぐにではないだろう、いずれはだ。緩やかに、だが以前よりは早く燃える。
GID00094799	前方、下方へと続くその道は―Divide の心臓へと誘うものだ。
GID00094800	そしてそこで...お前と俺、我々は事態の終わりを迎えるだろう。
GID00094801	ずっとお前を探し続けてきた。お前がMojaveに戻るなら、何も変わりはしないだろう。それに耐えながら生きて行くしかあるまい。
GID00094802	歴史がお前にとって重要かどうかは分からない。もしそうでないなら、それが俺の質問に答えることになるだろう。
GID00094803	お前がここで背を向け家に戻るとしよう、それならそれで良い。お前が引き返したとしても俺は Divide に残るつもりだ。さあ、そうするがいい。
GID00094804	お前の道は終わってはいない。まだ完全に歩いたわけでは無く、十分でもない。
GID00094805	双頭の熊はお前の作った跡を爪で掘り、求めた。一度、それは成功したかに見え―Mojave へのルートを断った。
GID00094806	Divide は NCR を留まらせはしなかった。交易路、軍用路…Mojave への二つの道を持つ事はできない。
GID00094807	我々が New Canaan、その他のルートを切断し、キャラバン狩りを終えてから間も無くのことだった…全ては我々が西を血祭りにあげた後の事だった。
GID00094808	既に聞いたはずだ。歴史を聞く為、ずっと昔に、大声で。お前のメッセージにはもう疲れた。
GID00094809	とはいえ - 好奇心はお前をここまで動かした。それで何が出来るのかを見せてもらう。
GID00094810	Caesar の命令だ。熊の補給線は断ち切られ、その喉元を切り裂き…モハビは飢えに陥る。
GID00094811	暗殺者? もしも殺しが必要なら、俺は犠牲者の顔を見ながら殺るだろうね……お前みたいに遠くから殺すんじゃなくて。
GID00094812	いや、連中がはるばるここまで来たときは、Legionじゃなかった。連中は運び屋として歩いていたんだ。俺たちのように。
GID00094813	そしてそれがThe DivideにLegionがいない理由だ。Caesarに従属している者はいない。この土地には。
GID00094814	続いてやって来たもの…それは服従せよとの命令だった。
GID00094815	熊は俺が処理できる以上の影をこの地に落としていった。用心深い、厳重な警備だ。俺は観察し、待った。
GID00094816	俺は観察を続ける中、ここの人々について学んだ。その旗、象徴を。恐らくは…俺が熊を始末できていたなら…お前のもたらした命は再度訪れたのやもしれん。
GID00094817	俺は待ちすぎた。ためらいすぎた。運び屋は一箇所に留まるべきではないのだ。そしてお前がその荷物と共にやってきた。そういう歴史だ。
GID00094818	OK。言葉を使って為されたことじゃ、お前が行くべき場所へはいけないぜ。
GID00094819	そうだ。ここで何が起きたのか、彼らは知らない。それ故、他の者達を送った…調査の為、いや、Divide のものとなった彼らの兄弟達の餌食にする為に。
GID00094820	だがどうでもいいことだ、熊の手は断たれたのだから。今や Long 15 が残るのみ。そこが落ちれば、Mojave には雄牛の旗が翻ることになるだろう。
GID00094821	知らなかった。だが運び屋はどこへでも旅することが出来る。運び屋が誰も行くことのない土地への道を作る、何の警護も無いところでも構わずにだ。俺は観察するつもりだった。
GID00094822	Legion は…コミュニティへ俺を通して侵入できると考えていた。俺がお前を辿って道を見つけたように。
GID00094823	だが先手を打ったのはお前だった。大地を粉砕し、自らの故郷を燃やした。俺をも殺すところだった。そしてここの全員、歩いているものを、そうでないものもだ。
GID00094824	そのテープ…見つかるとは思ってもいなかった…忘れたい記憶というわけでは無いが、いずれにせよ価値の無いものだ。
GID00094825	Big Empty で手に入れた技術、ある女がくれた録音機だ…残った足では道を生き残ることは出来なかった。そいつとテープは脇に捨てた。
GID00094826	お前がそれを聞いたとしても…それらに結論などはない。必要でない者にとってはとりとめのない記憶のようなものだ。
GID00094827	[成功] そうかもしれん。誰にも分からない。
GID00094828	恐らくは、お前にだ。俺がそいつらを捨てた後でそれを探し出させ、聞かせたかった。恐らくはそれが目的だった。
GID00094829	それらに意味が…もし歴史に意味があるのなら…我々はこの道の終わりでそれを目にするのだろう。
GID00094830	[失敗] 言葉は歴史とは違う。でなければそれらを道に置き去りにしたりはしなかった。
GID00094831	Twisted Hairs は死人だ。Dry Wells で喪失し、Vulpes の微笑みによって死んだ。お前と彼らの運命について議論するつもりは無い―彼らの過去は俺と共にある。
GID00094832	更に歩き、俺に会いに来い―更に得るものがあるはずだ。俺に会うまでは彼らへの言葉は収めておけ。
GID00094833	そう、話した。あれは狂気だった…彼らには怒りの内に質問した。俺は期待していた以上の答えを手に入れた。
GID00094834	その答えはここ Divide で何があったのか、そしてその方法を教えてくれた。それで十分だった。
GID00094835	そのテープがそれを教えてくれる。そこに既にある質問を俺にする必要はないだろう。
GID00094836	そのテープ…見つかるとは思ってもいなかった…お前は俺が思った以上に Divide を理解しているようだ。
GID00094837	Big Empty で手に入れたテクノロジーだ、ある女がくれた録音機…残った足では道を生き残ることは出来なかった。
GID00094838	そいつとテープは道端に捨ててきた…価値のない言葉というだけのことだ、忘れたかった記憶というわけじゃない。
GID00094839	お前がそれを聞いたとしても…それは一人の男が捨て去った、とりとめのないただの記録でしかないものだ。それ以上かもしれん、ここから Divide で眠りつづけるものだ。
GID00094840	その理由は知っているはずだ。お前が知らなくても - 俺は知っている。それで十分だ。真実を知りたければ更に西へ向かって歩け。
GID00094841	俺はそれ以上を得たが、ここまで来た。我々は同じ道を歩き、同じ国旗を担ぐ。道を血で染めようが途切れることはない。
GID00094842	更に知りたければ、Divide を歩け。お前が家に近づくにつれ、答えも近づく…お前と、その機械が。
GID00094843	言葉を拾うのか。俺には不要なものだ、語る価値のある歴史などそこにはない。
GID00094844	Divide を駆け回り、その意味を掻き出すがいいさ―だがその俺の言葉にはお前の答えは存在しない。
GID00094845	[成功] ここで何が起きたのか、それらはお前が理解するのを助けないだろう。
GID00094846	それに俺を理解する助けにもならない。それらを集め、話を聞き、学んだところで… このDivideでそれらがお前の役に立つことはない。
GID00094847	[失敗] 言葉は歴史とは違う。でなければそれらを道に置いてきたりはしなかった。
GID00094848	維持する必要は無い。Divide が俺にそう教えてくれた―ただ絶てばいい。
GID00094849	そして Mojave は落ち、雄牛は飢え、その旗は燃える。死ぬまでに長い年月を費やしてきたが、Long 15 が終止符を打つ。
GID00094850	そのテープ…見つかるとは思ってもいなかった…忘れたい記憶というわけでは無いが、いずれにせよ価値の無いものだ。
GID00094851	Big Empty で手に入れたテクノロジーだ、ある女がくれた録音機…残った足では道を生き残ることは出来なかった。そいつとテープは脇に捨てた。
GID00094852	お前がそれを聞いたとしても…それらに結論などはない。必要でない者にとってはとりとめのない記憶のようなものだ。
GID00094853	言葉を拾うのか。俺には不要なものだ、語る価値のある歴史などそこにはない。
GID00094854	Divide を駆け回り、その意味を掻き出すがいいさ―だがその俺の言葉にはお前の答えは存在しない。
GID00094855	[成功] そうかもしれん。誰にも分からない。
GID00094856	恐らくは、お前にだ。俺がそいつらを捨てた後でそれを探し出させ、聞かせたかった。恐らくはそれが目的だった。
GID00094857	それらに意味が…もし歴史に意味があるのなら…我々はこの道の終わりでそれを目にするのだろう。
GID00094858	[失敗] 言葉は歴史とは違う。でなければそれらを道に置いてきたりはしなかった。
GID00094859	[成功] ここで何が起きたのか、それらはお前が理解するのを助けないだろう。
GID00094860	それに俺を理解する助けにもならない。それらを集め、話を聞き、学んだところで… このDivideでそれらがお前の役に立つことはない。
GID00094861	[失敗] 言葉は歴史とは違う。でなければそれらを道に置いてきたりはしなかった。
GID00094862	お前は Divide を見て、そして歩いた ― 俺が思っていたよりもずっと遠くへだ。お前にとってどれだけ遠いものだったかは分からないがな。
GID00094863	答えが欲しければ、話すといい。手に入るさ、お前と俺がその答えをここから持ち出せるのかは分からないが。
GID00094864	俺が知る答えならば話そう。
GID00094865	それが何だったかは知っているだろう。アメリカのシンボルを持っていた。新しい印。Great War の後だ。
GID00094866	俺はアメリカが再来したのだと思った。新しい未来を約束するものが。新しい旗が。
GID00094867	俺はお前のこと、お前の名前を知っていた。お前の Divide へ向かい、帰る道、Legion に向けられた道を。
GID00094868	我々は話したことは無かったが、お前の行動を通して知っていた。俺が東へ歩いたのと同じように、お前が西へ歩いたことも。様々な教訓を学んだ。
GID00094869	そしてお前が居なくては Divide を見つけることもなかった。
GID00094870	守るべき約束だ。"運び屋は運び屋を殺してはならない。"どんなときでも―彼らを殺さず、言葉を広めさせた。
GID00094871	Caesar の命令だ。少し前にその理由が分かった。お前だけではない。全ての運び屋だ。
GID00094872	そのどれだけが Legion だったのかは分からない。恐らくは全員だった。
GID00094873	お前については分からなかった。Divide で…全ての NCR が焼かれ…その大量の死が、Legion の手の印を有するまでは。
GID00094874	だがお前は NCR のように殺した。Hanlon のように、地雷で、爆弾で…ミサイルで。熊と並んで Legion を殺した。まるで臆病者のように距離を取って。
GID00094875	お前が Legion だったら、NCR はお前を叩きのめす。西がお前を変えた。
GID00094876	守るべき約束だ。"運び屋は運び屋を殺してはならない。"どんなときでも―彼らを殺さず、言葉を広めさせた。
GID00094877	機械の部品だった…軍用で、記録の保持、コード、恐らくはな。そいつが目覚めた時、音を発した…声を。
GID00094878	そいつが話した時、Divide は炎となり、地表は…空のように引き裂かれた。思うにその全ては、呼び続けていたのだ - 家を呼び続けていたのだ。
GID00094879	[成功] 嫌い? 違う。金属に好きも嫌いもない…鉄、金。プラチナもな。
GID00094880	お前の機械…それは Divide の残骸から造られた単なる道具だ…その全てはここへ持ち込まれたものだ。
GID00094881	[失敗] 俺が怒って話すときは…運び屋、それが分かるはずだ。お前の機械? 他の機械と比べても怒る価値はない。
GID00094882	その機械は独りでに話す事はできなかった。そいつにアクセスする端末が必要だった…ここのサイロにある端末のような、もしくはお前のその機械のような。
GID00094883	そうして繋がれた時、そいつは話し始めた。そして Divide は答えた。
GID00094884	ダムだ。あの旧世界の壁だ。
GID00094885	ダムだ。あの旧世界の壁だ。
GID00094886	ダムだ。あの旧世界の壁だ。
GID00094887	その理由。Hoover Dam だ。
GID00094888	熊、NCR にとって、そこまでの道程は容易ではなかった。Long 15…Canaan…どちらも十分に不味い。
GID00094889	Kimball、Caesar、House…彼らの世界が壁、コロラドで仕切られていると思ったことはあるだろう。俺も目を留めなければ、それについて話すこともなかった…
GID00094890	…だが俺はかつて、Caesar にはそれが全て見えていたことを理解した。それを超越した旗、別のシンボル、彼に挑戦するには十分だ。
GID00094891	そして Divide は、その道の一つだ ― Legion にはその動脈を切る必要があった。もしお前が熊を一撃で仕留める事が出来なければ、出血させろ。飢えさせろ。
GID00094892	その種の殺人…Legion ならいつかはやることだ。そして…Divide は歴史となる。
GID00094893	非難? 事故? お前がしがみ付く言葉か…運び屋…お前は訪れる場所全てに死を運ぶ。Mojave は知っている - でなければ知ることになる。
GID00094894	今にお前の答えも分かるだろう。道はここで終わりじゃない。先があるんだ、保証してやる。
GID00094895	事故? 無知であることは選択だ。あのチップも - 選択だ。
GID00094896	怒りに関して言えば…それは俺が死体の為に運ぶもの、そしてここに来るもの全てだ。
GID00094897	俺が寄越す名ではない。死体が寄越す名でもない。
GID00094898	熊の兵達はここで死んだ…Legion、俺の兄弟達も死んだ。我々の周囲でどちらも未だに死に続けている。
GID00094899	ここで生き残った人々はいない…にもかかわらず西と東の全てで、Divide が彼らを引き裂くように、彼らは耐えていた。
GID00094900	復讐は俺のお前に対するメッセージではない。それ以上だ…運び屋。
GID00094901	機械だ。一見単純そうなコンピュータ部品だった。中身は…より複雑だった。
GID00094902	Divide で機械が喋るのを聞いたのはそのときだけだった。声を持った唯一の機械だ。
GID00094903	俺は東へ歩いた。お前は西へ、俺よりも遠くへと。
GID00094904	Circle Junction。 Reno。 Vault City。Fort Aradesh…Fort Abandon にあったお前の言葉。Brahmin を Big Circle へ駆らすよりも遠くへ行っていた。
GID00094905	お前がそこで見た如何なるものも、お前を留める事はできなかった。恐らくあの荷物の印が、お前に家に向かう道を思い出させたのだ。
GID00094906	Divide に埋もれている。今はな。
GID00094907	あれがどこにあろうが、今は沈黙している…もし再度話し始めたら、我々は知ることになる
GID00094908	分かっている。だがそれで結果が変わるわけでもない。ここで死んだ Legion のことだ。
GID00094909	Legion はお前の歴史を知らない。俺は知っている。彼らがここで起こった事、何人が死んだのかを突き止めれば…それに答えさせようとするだろう。
GID00094910	そして Legion が Legion を殺すというわけか。お前は雄牛の旗から遠ざかり、更なる西がお前に忍び寄る。
GID00094911	Legionは東と西で多数の色を表している。お前は…おそらくベガスのライトで目が曇ったか、それともあのチップの契約か。
GID00094912	もしくは遠い西部まで歩いて、熊たちの病気にでも忍び込まれたかだ。いいだろう。Caesarより前のお前の罪はここの犯罪の序の口に過ぎない。
GID00094913	本当か。誰に真実が言える。お前か? 違う。お前はそこから歩き、それに背を向けた。これからお前と他の者は、そのメッセージに答えることになる。
GID00094914	俺は西から始める。そこを焼き払おう。そして…東がその後たじろぐようなら、同じ様に Divide をもたらすことにしよう。
GID00094915	両者の旗を焼き払う。再び、始まりだ。
GID00094916	それはいわばメッセンジャーだ…俺たちと同じような。そしてそれは我々と歴史を共有している。
GID00094917	寂しさを感じるのなら…お前はいつでも帰れるということを思い出せ。家に帰り、そして何も起きることはない。
GID00094918	しかしお前は最後の配達を成さなくてはならない。俺がお前の訪れを知っていた理由はそれだ、運び屋。手放すことはできない、それはお前自身なのだから。
GID00094919	その機械に内蔵されたもの - それが全てだ。ここの機械全て、Divide の残骸から作られたもの…そして持ち込まれたもの。
GID00094920	そのフレームの中身、それがお前の運んできたメッセージだ…そしてそいつは自身がプログラムされたことを実行しようとする: それが何であっても家に帰す。
GID00094921	ここの巨人がそれを聞くのだ。俺は Divide をお前の家へ、お前の国家へと送ろう。その旗を燃やしてやる、お前が Divide を燃やしたように。
GID00094922	Big Mountain アクセスコード…Ulysses。コマンドオーバーライド…
GID00094923	Navarro。
GID00094924	Mojave にいる大勢は Divide には渓谷と嵐しかないと考えている。昔は違った。
GID00094925	西よりも進んだ生活、街があった…Hopeville のような旧世界の町の話をしてるわけじゃない…もっと最近のことだ。お前が人生で見てきた様なものだ。
GID00094926	そこも同じく"Divide"の名を持っていた。だがそれは地球の亀裂を意味するわけではなく、西から Mojave へ入る道、補給線を意味したのだ。
GID00094927	道を作る為に一人の運び屋が雇われた。お前だ。当時、お前は東の方角から道を見ていた。今回は…Divide の別の方角からとなる。
GID00094928	そしてお前がそこに辿り付いた時、その目が道理を求めたなら…家はかつてのそれとは異なるものとなる。
GID00094929	全ての道はその者の家へと繋がる。生まれた場所ではないかもしれんが、家だ。
GID00094930	名前を与えたのか。そいつはお前の何だ、仲間? 奴隷?…武器か? その全てにしても、そいつの本来の機能とは比べるべくも無い。
GID00094931	お前が運んだその機械は今や俺のものだ。そいつは家へ帰ってきたのだ。そいつを部品にまで分解しよう、何が起きているか気づく程度の機能さえあれば十分だ。
GID00094932	俺の家族? 俺の部族は生きている…その歴史? ずっと昔に死んだよ、雄牛の影に消えた…別のシンボルに取り込まれたのだ。
GID00094933	違う、家族のことじゃない - 同族の事でもない。その血は行動によって共有されていた。偶然ではなくだ。
GID00094934	熊の兵達か? 彼らは既に死んでいた。彼らのシンボルも…病んでいた。俺の兄弟達が Boulder City でされたこと…地雷、爆弾に対する報いとして死は当然だった。
GID00094935	俺が彼らに運ぶものなど無い。彼らの死は Divide で歩き続ける者達に比べれば慈悲深いものだ。
GID00094936	Legion の兄弟達に関して言えば…彼らは雄牛の旗の下、戦闘で死ぬのが当然だった。
GID00094937	だが違う…死体の数は俺の兄弟達よりも上だ。
GID00094938	熊の兵達か? 彼らは既に死んでいた。彼らのシンボルも…病んでいた。俺の兄弟達が Boulder City でされたこと…地雷、爆弾に対する報いとして死は当然だった。
GID00094939	俺が彼らに運ぶものなど無い。彼らの死は Divide で歩き続ける者達に比べれば慈悲深いものだ。
GID00094940	Legion はここで死した…彼らは死すべき存在ではなかった。ハンロンから送られた爆弾で、Boulder City の炎の中で彼らが焼け死んだ様に。
GID00094941	彼らの死は、ここで彷徨い歩く奴らと比べるとまだ慈悲のあるものだった。牡牛の旗の下での死…死は戦いのさ中にこそあるべきだ。
GID00094942	だが違う…死体の数は俺の兄弟達よりも上だ。
GID00094943	補給線 - 西にとっての動脈か? 俺は Legion の手によって NCR が血を流すのを何度も見てきた。
GID00094944	俺は任務に憎しみを持ち込んだりはしない…Divide は補給線、それ以上だった。その人々、それ以上だ。
GID00094945	Legion の為?
GID00094946	俺は任務に私情は持ち込まない…これがその任務だったとしてもな。Divide はそんなもの以上だ。その住人も、それ以上なんだ。
GID00094947	かつてここにはコミュニティが存在した…そしてお前が持ち込んだ荷物…両方とも Divide の印を持っていた。アメリカの印を。
GID00094948	あの印、シンボルを見ただろう。早ければ Hopeville サイロの付近で。お前の持つ武器にも描かれたそれを。
GID00094949	Divide、その建物はその同じ印の周囲に建てられていた。ここを取り囲んでいたように…
GID00094950	…俺の背中にある旗のような印だ。俺がお前の Divide への道を辿った数年前、俺が身に着けていたその印を至る所で見た。
GID00094951	旧世界のシンボル。強いものだ、ここで生き残る為 - 人々は強かった。熊、雄牛よりも未来があった。素晴らしい未来が約束されていた。
GID00094952	Caesar はその死を欲した。NCR はその爪を熊手として欲した。
GID00094953	それを見ることが…俺を変えた。Hoover Dam を見ることで Caesar と NCR が変わった様に。
GID00094954	最後まで見ること、それも俺を変えた。
GID00094955	ここには希望が、新たなるチャンスがあった。新しい国家、生命の湧き起こり。俺が旗を立てることのできた場所だった。
GID00094956	古いアメリカじゃない。しかし東の部族、西の家々よりも大きなもの。より良いものだ。
GID00094957	Divide は…まるで Hoover Dam のように、両者への架け橋となる可能性を持っていた。今日のあのダムのように、その可能性の為に大量の血で覆われている。
GID00094958	お前がここに命を与えた。俺はお前の道を辿り、Divide を見た。お前が俺を導いたから、俺は見ることが出来た。
GID00094959	そして、お前は終わりをもたらした。
GID00094960	俺の歴史は復讐や憎しみではない。我々を導いたこの道は - そういうことじゃない。
GID00094961	それはお前の運んだメッセージに関することだ。あの荷物の中の一つ、お前がそれを知っていたかに関わらず。
GID00094962	そのメッセージは一つの国家を殺すこともできる。シンボルを殺すことができる。そしてその旗の下に集めたもの全てを。
GID00094963	俺は Divide の為にお前を非難するつもりはない。俺はお前を非難するのは、お前が俺に見せたものに対してだ。
GID00094964	これからお前は自分が Mojave に持ち込んだものが何だったのかを目にする。それが俺のお前に対するメッセージだ。
GID00094965	Mojave の国家。Divide と同じように砕かれ、ひび割れている…その人々も同じだ。
GID00094966	俺は Caesar の命令で東を横断し、西へ歩いた。Caesar の命令が俺を動かすのではないと知るのには十分だった。終わりを見るのには十分だった。
GID00094967	お前はそれを見た。それを無視できる旗を担いだ運び屋はいない。何故お前が西に留まらなかったのか。何故旅をしたのか。
GID00094968	熊にも雄牛にも未来はない。熊は病で、命にしがみ付くのもやっとだ。
GID00094969	そして雄牛…Legion は海に到達する時、自ら死へと向かい始めるだろう。
GID00094970	一方を殺すことが両者を殺す。そしてお前は俺にその方法となり得るものを見せたのだ。お前の無知、無用心さは - 目的を持って扱うことができるのだ。
GID00094971	お前は既に一度失敗しているのだ。二度目の機会を与えるつもりはない。
GID00094972	機械…爆弾、それらはNCRのものだ。お前の道具は俺のものではない。俺達が顔を合わせるには、そいつは邪魔にはならんだろう。
GID00094973	運び屋が運び屋を殺す、一体どういう世界だというんだ。
GID00094974	前途はまだまだ長い ― 道のために呼吸を節約しておけ、言葉で無駄にするんじゃない。
GID00094975	お前から始めたことだ。俺だけではなく…Legion に対してだ。それとも俺がそう思っただけなのか。今となってはその歴史も分からないが。
GID00094976	お前がどの旗に、どれだけの旗に従おうが…いずれにせよ、お前の存在は熊にとっては大きすぎる病なのだ。Divide がその証だ。
GID00094977	更に知りたければ、道を歩け。答えが得られるだろう、お前の家に近づくにつれて…お前と、その機械のな。
GID00094978	Legion も同じくここで死んだ。お前が俺に行ったことは…それだけじゃない。
GID00094979	事故? 無知であることは選択だ。あのチップも - 選択だ。
GID00094980	怒りについて言えば… 死者たちの代わりに、すべてをここに運んできたのだ。
GID00094981	そうだ。かつてはお前にとってもそうだったはずだ。
GID00094982	違うな、その称号はお前自らが獲得したものだ。Legion であろうがなかろうが、お前は自身でも知る、それ以上のものを裏切った。
GID00094983	それがお前を掻き立てる全てだというなら、長続きはせん。Legion も…長続きはせんだろう。
GID00094984	歴史の仕事を終えよう。Divideが貴様を殺せないとしても…旧世界の槍たちがそれを成す。
GID00094985	終わらせよう、運び屋。旧世界の旗が目撃者となる。
GID00094986	お前が自らの質問に答えたということだ。そしてお前は自らの質問によって死ぬことになる。
GID00094987	それが俺がここに残る理由の一つだ。彼らを見張る - 彼らが俺を攻撃したり、Mojave へ入ろうと試みたら、俺がそれに答える。殺したくはない…出来ることなら彼らを救いたい。
GID00094988	何か救う術があるはずだ。無ければ、俺が慈悲を施す。殺人じゃない。
GID00094990	旧世界の壁、熊と雄牛の血に塗れている。Mojave の夕日が落ちる前に更なる血を流させることになるだろう。
