GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00102595	2197-2216: The main creative peak of The Underground. A time when many of the residents had care-free lives and the free time to put into artistic expression instead of fighting. Any of us who can still remember back then agree they were the best years to be alive. So much so I must admit, my memory remains a little hazy. Still there are a lot of record reviews I wrote knocking about from around then. They take me right back.
GID00102596	2217: Mr House threatens a hostile takeover of the facility if we do not allow him control of our Mainframes, or at least that's what I heard. We tell him to bring it on and sent him a vid-disc of our troops plus some new weapons from the lab on the range. The facility is put on red alert for almost a year and strict military training regimes are brought back into place. We never heard back from House.
GID00102597	So, my work is predictable and derivative huh? Well I'll show them, I'm gonna write the world's greatest novel - no one will know what will happen next. I can see it now, my name, finally up in lights... Hmm, short on Mentats, guess I'm back to smoking this blue weed again...
GID00102598	Sent: 20/06/2077 09.13
GID00102599	To: Marcus Chumley
GID00102600	[Vault-Tec Nevada Office]
GID00102601	From: Gordon Checketts
GID00102602	[Vault Monitoring Station NV03]
GID00102603	What's going on here? We have been waiting for weeks for the final components for the mainframe when suddenly everything lights up on auto and the whole place goes into lockdown. Now we are trapped in here with limited rations and we can't even do any work. This whole place has been a complete waste of time. We are only hard-wired into barely half of Vault 3's network. At this rate we'll never get the regional coverage they want at head office.
GID00102604	Get back to me ASAP, half the workers did not even turn up today and I don't know what to tell the rest. Things are getting tense down here to say the least.
GID00102605	Steak Crispbakes:
GID00102606	2x Sailsbury Steak,
GID00102607	1x Potato Crisps
GID00102608	1x Pinyon Nuts
GID00102609	2x Fresh Maize
GID00102610	Sent: 21/10/2277 00.17
GID00102611	To: Marcus Lumley
GID00102612	[Vault-Tec Nevada Office]
GID00102613	From: Gordon Checketts
GID00102614	[Vault Monitoring Station NV03]
GID00102615	Why have you done this to us? The others are dead... My family... I don't know... Why now?
GID00102616	I don't know if you'll receive this... if anyone is still out there. Don't even know which bombs were inside and which were out... if any... I was here in the main control room... Looks like the explosives engineers did not have time to get this far... No food or water. I'll die soon anyway. Waste of time... time and life...
GID00102617	We're getting reports of some heavily mutated ghouls East of Novac. Recon of the Clark area suggests that they are in fact coming from the old Novac Shipping Tunnels.
GID00102618	We are unaware of anything in that location that could cause mutations of this nature so we are sending a researcher from the Followers to meet with your squad in Novac. His job is to analyse the local area and see if he can discover the source of the problem. He has very little combat training so you'll need to keep an eye on him at all times.
GID00102619	Your primary objective is to protect the researcher and help him do his work. Killing all the ferals will come later after we have learned more about the problem. Try to conserve your ammo and don't get lost down there.
GID00102620	Abundant drugs here. They are almost as common as food. I killed a bunch of dickheads who were crucifying some kids over to the east. Their blood tasted fine but I should have let the kids go before tucking in. I could still hear them screaming after they had fled the valley. Anyway I sold their crap to a travelling Doctor. Ada I think her name was, who gave me access to a steady supply of blood packs and various drugs.
GID00102621	I thought I'd document their effects.
GID00102622	Jet:
GID00102623	Nice at first - adrenalin, big headrush, made want to run outside and attack a cactus with a baseball bat. Effects wore off after a few minutes.
GID00102624	Psycho:
GID00102625	Intense feelings of anger coupled with a loss of fear and topped off with a vague sense of worthlessness. Made me actually go outside and attack a cactus with a baseball bat, along with a giant rat and an old bench. Wore off pretty quick again.
GID00102626	Mentats:
GID00102627	Nice, all around relaxed buzz, feelings of confidence and even seems to improve eyesight. Like all the others wears off after a stupid amount of time but if I take about four packs at once it makes my head feel like an over-inflated balloon stuck inside a velvet box.
GID00102628	Buffout:
GID00102629	Seemed like steroids of some kind. No real visual effects though taking a handful made my foot swell up to the size of a dog. At least it did return to normal after Tony shot it. I can't complain, after all I put a Frag Mine under his mattress last week. At least we were all sleeping outside so it didn't break anything this time.
GID00102630	So now Tabitha wants more broadcasting power and we all have to die for it. That damn Ghoul mouths off about local Underground Research Facilities and new here we are knee deep in shit and the dead in a fucking sewer.
GID00102631	I'll bet this whole mission is entirely due to the overcrowding at Black Mountain. Everyone knows we don't have the supplies to feed the Army she is trying to build, let alone arm them all too. Worst of it all when we do get sent out on a salvage mission half the time it's a pointless venture to acquire some new useless piece of pre-war Tech where half our troops get killed. Looks like this is no exception. Bracken is dead already, though he was an asshole anyway. I'm not gonna miss being told what to do by that alcoholic moron.
GID00102632	Shit. I knew we were gonna hafta rip a few Robots apart but this Sewer is filled with territory obsessed humans as well. They all came out from the Facility we are meant to be looting. The one that Tabitha's scout said was abandoned. It was fun at first crushing their tiny skulls but pretty quickly they got organized and counter-attacked while we were still fucking about bullying the few that survived the first battle.
GID00102633	Madge blamed me. Said I kept whipping the others into a bloodlust. Stupid bitch. Dead now anyway. Got her legs blown off. Was funny trying to watch her get back up. She actually managed a few steps on the stumps. Even managed to strangle a guy to death as she went down. Kinda beautiful in a way.
GID00102634	Stalemate now. We own the south east and the humans have the north west. It's been quiet for nearly an hour. Bound to kick off again soon though.
GID00102635	Shit I'd have been better off with those Human eaters at Spring Mount. At least they all get along.
GID00102636	...need to remind you that this project has brought Nano and Biotechnology forward decades. People can change thier appearance instantly and for free using our methods. Years of discrimination, petty squabbles, inferiority complexes and body envy can be ended overnight.
GID00102637	7:
GID00102638	Hyper-Real Project Objective:
GID00102639	To create a virtual reality world identical to our own where 1 hour in the game = 1 minute in real life so people can live at least 60 times longer by accessing unused areas of the brain and making use of brain functions used during sleep. Using the Nano & Bio-Tech we will make ourselves psysically and mentally stronger whilst playing the game than we ever could outside the game even living a 100% healthy lifestyle.
GID00102640	8:
GID00102641	Global Benefits:
GID00102642	These games can solve over-population and provide an alternative energy source (depending on time and capitol). On the other hand once we have fully harnessed the potential of Nano & Bio tech all fuel sources will become irrelevant anyway as we can turn any existing matter into anything else.
GID00102643	It will negate the need for 99% of material possesions including cash thus ending 99% of world conflicts at the same time. Theoretically it could even put an end to the...
GID00102644	We'd only been here about an hour when Matt managed to run straight into a minefield. It was quite spectacular in all fairness. He bounced about three times and kept landing on another mine. I got the last bit on my phone so at least he was able to watch some of it after. We do not have the equipment to give him another body here so we have had to put his old body in a freezer and buried it to keep it preserved. If he can possess his old corpse again Tony thinks we can get him back home once his is done with his new machine. Oh well, it's back to haunting everyone for him again.
GID00102645	The time to blow the Northern Sector has arrived. We do not have the resources to prolong this battle any further. Destroy all the data and supplies that you cannot carry and fall back to the Living Quarters. Vault 40 will survive.
GID00102646	Local environment seems to consist mainly of sand and stone. Some radiation permeates the area but for the most part the air filter checks come back cleaner here than back home. Then again that may have just been due our old house's general background smell biasing the results.
GID00102647	None the less the whole area is filled with mutants and homicidal maniacs which make for an entertaining atmosphere.
GID00102648	Strangely enough when I tried to analyse one of the local mutants DNA under one of my own portable microscopes it appeared to become more and more pixellated as I zoomed in, like it was a computer generated image. The same happened with sand, whiskey, a printed photo and even my own knee. However after checking again with locally salvaged equipment I was able to perform a full autopsy and analysis on another local mutant with no more problems. It turned out just to be a really big scorpion. I'll have to re-check the calibration on my personal equipment when I get back home.
GID00102649	Much of the local area seems to resemble Las Vegas from our own reality but on a much smaller scale. Looked like it would be fun here at first but it turns out there's no point gambling unless I want to take home a stash of worthless bottle caps.
GID00102650	The strangest thing is we seem to be trapped here. I discovered some kind of invisible wall high up on a cliff face that seems to be totally impenetrable. I had Danny check out a few other locations to be sure and from the looks of it we are boxed into some kind of huge valley. How this has happened or why I have yet to establish.
GID00102651	There's little of value about though Danny managed to salvage a decent sized ship's engine to remind me of home. Right now I just want to get out of here and back to my own world and Nova.
GID00102652	Gangs of the Mohave!
GID00102653	It is time to unite!
GID00102654	Are you sick of misfiring weapons, shoddy armor and irradiated food?
GID00102655	Come join our great organization and you will receive:
GID00102656	-Advanced firearms and full training.
GID00102657	-The best armor in the wastes.
GID00102658	-Access to vast pre-war food supplies.
GID00102659	-The chace to be a part of the world's most powerful organization.
GID00102660	Your nearest recruitment post is at Lone Wolf Radio. Our representatives will fill you in on how to find us.
GID00102661	FROM: Maynard R.
GID00102662	TO: Nelson P.
GID00102663	Lock down all the doors. Don't ask any questions - no time, just get out and lock all the fucking doors NOW!
GID00102664	One scout returned from Cottonwood. He had orders to observe from Cottonwood Overlook in case things went wrong. By the looks of it they were not welcomed back into the camp. They were stripped of their weapons and equipment. It sounds like they found alcohol on Scott. He must have been keeping it in his flask. They were executed on the spot. At least it was quick.
GID00102665	I looks like we have no friends in the Wastes anymore. Surrounded by Giant Ants and NCR...
GID00102666	My skin feels like bark... I'm turing into a fucking tree. I can't even sleep without breaking off chucks of my own flesh...
GID00102667	Fucking fuck it.
GID00102668	Fuck off.
GID00102669	Those fools actually went ahead and did it. The whole planet is on fire but here at least the faithful have shelter and salvation. Just goes to show that the Church can still afford to go toe to toe with the local corporations.
GID00102670	Vault-Tec installed three backup generators in our bunker. Puts that shelter down at the cove into perspective. I heard they blew over half thier budget on art-deco.
GID00102671	By the sound of it we were not even hit so bad here and whatever detonated locally did not have a high enough yield to reach out this far judging by local soil analysis. We may even be able to leave the shelter in a few days. Praise be.
GID00102672	After getting to know the locals better I met a man called Frankie who knew a huge amount about the nearby Underground. It turns out he lived down there for a while when it was a more peaceful place. During his time there he studied the history of the place. After a few whiskeys he agreed to share some this information with me. This is what I learned.
GID00102673	'The Underground' is more than just a series of caves as I had first assumed. It used to be a vast city built below New Vegas as a refuge from the pending war. Apparently many of the wealthier citizens in Vegas could see the looming war as inevitable and banded together to form an alliance. One vault was deemed too small for this group of New Vegas citizens and the standard Vault-Tec rulebook entry stating that no personal possessions can be brought into the Vault was enough to persuade the alliance to create a new alternative.
GID00102674	Together they set about hiring the best available contractors architects and builders with no expense spared and in conjunction with Vault-Tec begun plans on an underground city. In January 2076 construction began.
GID00102675	At this point Frankie's memory gets hazy, by now I think the booze had gotten the better of us.
GID00102676	I remember a few more facts, about one of the main power stations blowing up about twenty years ago. Now the place is infested with endless floods of ghouls and mutants attracted by the radiation and shelter. Apparently there is still a group who live somewhat peacefully down there, the way Frankie described them they sound like some kind of weird cult. Something about them all being united by music or something. He said they were OK but they must be a bit crazy to want to live down there.
GID00102677	I hope I can find out more tomorrow. The whole place sounds fascinating.
GID00102678	Message for Fergie:
GID00102679	I thought I had this old console up and working properly but after reading through the logs I'm not so sure. Also I keep getting some strage error messages. Benson brought it in about three months back - said he found it in a boarded up abandoned house north of Westside. Looks like it belonged to some kind of writer only I can't make any sense of his story. You may want to check this out.
GID00102680	Spent yesterday poking around the local ruins including the REPCONN lobby with a couple of the rookies. We got out with a bottle of NukaCola and a pack of cigs, unopened without getting spotted by the Robots. I guess they were all patrolling the upper floors. Damn I'd like to see what they have up there but Lucifer wont allow it. Says we have lost too many troops to those mindless 'bots already.
GID00102681	The representative from that well armed group came around again while I was gone and took a load of our new recruits with him when he left. We got a pile of ammo in return and Lucifer has had his weapon upgraded by their engineers. He seems happy. A few beers would have been nice though.
GID00102682	A mess. Little of value inside though we did not stick around long. It looked like the place had been ransacked before. Redoubt had been locked out and most likely just become forgotten tech like so many of the others. Exit was blocked by a large amount of rubble. Looked clearable but it could take several days and it's obvious that Bix had not been that way so we left empty handed.
GID00102683	Centurion Octavius's,
GID00102684	In the past you have proven most resourceful and your hatred of the NCR makes you the ideal candidate for our surprise attack in Boulder City.
GID00102685	You are to take a full platoon of troops into the Boulder Sewer access tunnels west of here and launch a secondary assault on the city from beneath. It's the last thing the NCR will expect. Praetorian Cornelius will act as a guide and cartographer in the event that the current plans we have of the area are incorrect.
GID00102686	Make sure to stock up on explosives in case you need to clear any major blockages.
GID00102687	Make us proud Centurion,
GID00102688	Caesar.
GID00102689	Dad showed me how to use this old computer so I've decided to keep a journal of our life down here. Dad brought the key to this pre-war bunker from a nearby merchant. Thanks to his old job hunting down criminals and of course the fact he was the very best, we now have enough caps to settle down as a family. Dad says we can't go out much though because people may be after him and us because of the bad people he has killed. I don't mind, I like it down here.
GID00102690	They're all dead... Billy, Steve, The Sarge... These monsters are like nothing I have fought before. Only one choice left. Gotta break out The Fatman. I'm gonna nuke this whole damn quarry...
GID00102748	Eastern Turret repaired. Structural damage indicated a lucky hit by a Radscrop.
GID00102749	Marks and Vizzy have been transferred to Camp Golf. No reason given. Vizzy will be missed around here.
GID00102827	Dad has begun to teach us how to defend ourselves properly. He even let me try out his work gun. It has a hell of a kickback on it, I thought it was gonna bruise my palm. He also told me his eyesight was beginning to fail him. He said something about cats was in them but I can't remember the word. He say's we have enough supplies left to last about four years and no matter what happens we are to stay in the shelter until the food runs out. Dad says Emily is still too young to look after herself properly and that I'm gonna hafta look after her soon. I'm sick of typing. I look back and see too many unhappy memories. Maybe if I stop typing things will get better.
GID00102828	Skoza - The Never Ending Obsession 2207
GID00102829	One of my favourite discs ever, this three tracker from Skoza combines relentless bouncy drums, warped background noises, solid percussion and segments of intriguing melody to awesome effect.
GID00102830	1, 'Reseductio Hill' (200bpm) kicks in after about twenty seconds and pretty much stays bombarding the listener with one of the biggest and bounciest drums for its entirety. Being mostly instrumental apart from a robot voice saying 'reseductio' occasionally opens the tune up for lots of mixing possibilities though you'll want to stick around for the classical music sampling ending which can stick in your head for days.
GID00102831	2, 'All These Ways' is my favourite track on the record, and at just above 200bpm, is also the fastest. It starts with a series of odd noises which layer up and up until a series of rewinds signal the arrival of the kick drum. The awesome melody which comes in after about two minutes really brings the song to life for me and despite its relentlessness it switches melodical segments frequently keeping the whole track fresh.
GID00102832	3, 'Crazy Toys' is a 160bpm gabber track with a huge modern Freetech drum, chopped up vocal samples and another superb melodic outro. Flawless music, I wish I'd done this.
GID00102833	10/10
GID00102834	-Rescue a Powder Ganger
GID00102835	-Get a Generator Valve to Nellis
GID00102836	-Stop the NCR from creating a forward camp at Hidden Valley
GID00102837	Rescue a 'Powder Ganger'
GID00102838	Completed finally. As usual none of the others decided to help out. I eventually found some poor sod called 'Mooky' about to jump off a roof. I convinced him not to, gave him a long talking to. Apparently the longest conversation he has ever had. I thought everything was going great until his old gang turned up calling for his blood. It turns out he stole some stuff which in turn was stolen from him. I tried to use my powers on the gang but nothing was happening. Either they have been incredibly well-behaved up until now or God has no influence over this realm and so as a result, neither do I. So we ran. Luckily we were not far from where the others were constructing our new home. Danny soon saw 'em off with his new rifle.
GID00102839	Mooky went off to join some organisation called 'The Followers of the Apocalypse'. They seem a nice enough bunch.
GID00102840	Get a generator valve to Nellis.
GID00102841	Found the part in a sealed case in old factory called Repconn. The place was filled with robots who covered me in laser burns. Straight after I headed up to meet Nellis who turned out to be an Air Force Base instead of a person. A very well defended Air-Force base I must add. To make matters worse Mooky's old gang somehow followed me into the valley and managed to ambush me. They tried to take the case but not long after we were struck by a series of artillery bombardments which turned the gang into a big red mess. I was blown some distance away but was soon discovered by the locals who inhabit the Air Force Base. The valve was intact and they took me in and for a while I feared they were going to start to worship me as a God. I figured I'd better get out as soon as possible and managed to quietly escape that night with the use of a local device called a 'Stealth-Boy'.
GID00102842	At least Mlix tended to my wounds when I got back which was nice.
GID00102843	Persuade the NCR not to create a new forward camp at Hidden Valley.
GID00102844	I'm not going into detail here. Everything after the Fat-man misfired was a complete disaster but somehow I managed to get the job done without harming any people. Tony's machine is up and running and right now I just wanna go home.
GID00102845	DATA RESTORED 03%
GID00102846	3de GGGera1 nas sss ksd\zzz 44kzzzzzzzzzzz ....CORRUPT DATA
GID00102847	Damn, should have asked that smart-ass Sheriff how the fuck they dealt with this Ghoul infestation all these years. Damn things just keep on coming. The more we kill the more arrive. Nothing puts them off - grenades, plasma, mines, bear-traps, fire... Fucking mindless freaks. If we are gonna hold this town from the NCR we need this place cleared out once and for all.
GID00102848	Those Legion goons showed up again yesterday. They know Verona used to live here and now they want vengance. No point telling them he's dead already, it would only get us deeper into trouble. If they find Frost's drug lab and realise he was getting the chems from us we'll be in serious shit. Damn Legion scum. As if I don't have enough problems already with this bullet stuck in my spine.
GID00102849	They were already threatening to do some vile fucking things to us. I gather they really don't respect women much. We had to show 'em out at the end of our gunbarrels in the end. Now the others are setting up barricades in case they return again in force. Next time we may have to fight to survive.
GID00102850	Sent: 07/01/81
GID00102851	From: General Lee Oliver
GID00102852	Camp McCarren
GID00102853	To: Captain Albert Petro
GID00102854	Mohave Bunker
GID00102855	RE: Bull
GID00102856	After the testing phase we have decided only to keep Bulldozer. Only he has been informed or the purpose of the tests. The others were curious too so make sure no-one else finds out what this has been about.
GID00102857	2x Absinthe
GID00102858	8x Beer
GID00102859	4x Blamco Mac and Cheese
GID00102860	4x Fancy Lads Snack Cakes
GID00102861	4x Dandy Boy Apples
GID00102862	4x Scotch
GID00102863	Lurk Casserole:
GID00102864	1x Lakelurk Meat
GID00102865	1x Potato
GID00102866	1x Cave Fungus
GID00102867	1x Wine
GID00102868	The Outside Agency - Way of the Exploding Fist 2207
GID00102869	Maybe my favourite from Nitzinsky and Wessels aka The Outside Agency (though it has to be said they just keep getting better). Though lacking some of the subtle and catchy melodies of other releases such as 'Nostromo', 'Last Storyteller' or 'Memory Stealer' which make those recordings so memorable it more than makes up for this in speed and energy.
GID00102870	1 'Garou Densetsu' opens in a style which has probably become very familiar to followers of Outside Agency's and Dj Hidden's recent output. 175bpm and with breakz to rival any Breaktech track at the same speed with the added bonus of a big fat kick drum. Vocals about feeling trapped fill out the breakdown. Not the best track at this speed by Hidden (I reckon ''Surreal' is better) but still worth a listen.
GID00102871	2 'The Kid With The Golden Axe' is a 200bpm instrumental stomper with an unusual kick drum cleverly edited alongside some fast breakz which sounds very cool. Midway through it breaks down into a nice oriental sounding melody before dropping everything back in on top. Quality tune.
GID00102872	3 'International Karate Nightmare' kicks things at 200bpm. Rolling kick drums which drop out into offbeat rhythms throughout the track give it a unique style and a twisted beepy melody gives it an extra dimension of sound about two thirds in. Excellent stuff.
GID00102873	3, 'Yie Ar Kung Fu' has Eye-D taking things up to 220bpm for this dark bassline heavy track. It features lots of martial arts fighting samples and a reasonably heavy kick plus chopped & filtered breakz and a breakdown with a really cool bassline melody which keeps the track moving till the drums crash back in on top.
GID00102874	9.5/10
GID00102875	Sent: 20/10/2077 19.20
GID00102876	To: Marcus Chumley
GID00102877	[Vault-Tec Nevada Office]
GID00102878	From: Gordon Checketts
GID00102879	[Vault Monitoring Station NV03]
GID00102880	Yeah, explosives in the walls... Stop the commies getting any info on the Vaults... Shit... There is no fucking way out... I should know, I designed the place. We need help down here right away!
GID00102881	Heh, that stupid kid will make a damn fine stew. Little shit took out two of my boys though. Well at least we lucked out on this place and now I have a cool new gun. So Eddie boots us out of the prison after we eat another dead guy. Well what the fuck are we supposed to eat? Our own shit? I'll kill that piss weasel one day.
GID00102882	Savvys dead, Bitten by Geckos and stabbed by a Raider and I was nearly shot dead by Securitrons all for a bunch of worthless gaddamn Poker Chips. Nearly broke my damn back dragging this thing home and for what. Another fucking waste of time...
GID00102883	On behalf of The Underground welcome to your new home!
GID00102884	This Mini-Vault Home was created to house between 4-12 people in a safe comfortable environment free from the horrors of the inevitable war and the huge complex screening process and re-education bureaucracy of the Vault-Tec Corporation.
GID00102885	We are even pleased to announce that we managed to persuade many top-ranking Vault-Tec engineers to move to our project thanks to the sound financial backing of The Vegas Coalition, many of whom have homes waiting down here themselves. What better guarantee of your personal safety could you need? On top of these we have some of the country's leading Doctors, Scientists, Mechanics, Entertainers and a Military defence force so specialist that we can't even tell you their name all who have been specifically hired or have purchased property with us simply because of how much more appealing The Underground is compared with any other shelters on the market.
GID00102886	Here in the Underground you will find all you could ever want with supply stocks of food, drink, medicine, entertainment, weapons and facilities for manufacturing all these products.
GID00102887	No limits will be made on the amount of possessions you can bring in, assuming you get them all here in time. Our self-powering wall mounted 4D Storage units will house as many items as you require in a perfectly preserved state, though in the event of an emergency people will come first and possessions may have to be left outside.
GID00102888	Here you are allowed to behave as you please, however failure to respect the others within your community or your superiors will be dealt with severely, with exile if necessary.
GID00102889	If you are a new arrival we ask that you read the rules and regulations at the earliest available opportunity to help avoid any potential problems. Though we tried to capture the best of Vegas in The Underground we could still do without the worst.
GID00102890	We hope you enjoy your stay and new life here.
GID00102891	Geckos, hundreds of 'em. We lost fifteen people today, one of the blasts blew a hole into a nearby cave and the damn things came running in straight away, as if they had been waiting for this moment all along. They killed four before we even got to our weapons. In the end we had to blow the cave entrance and seal ourselves in again. This is becoming a real nightmare. Why would Vault 41 do this to us?
GID00102892	The Underground by Roach Part 1
GID00102893	2075: A consortium of rich and influential New Vegas citizens calling themselves' The Vegas Coalition' gather together to pool resources and create a free and safe environment from the coming war, contracting outside companies such as Vault-Tec (vaults), Hard-Tek (advanced computer systems) and Rob-Co (robotics & engineering) for assistance. Their idea soon catches on and pretty soon similar groups get together and private Shelters begin to spring up all around Nevada. I even visited several of them myself many years later delivering food parcels when the area was less hostile. There's one at the old Jean Sky Diving Ranch, one near Nipton, one out by the old NCR camp at Searchlight and another at Cottonwood Cove where the Legion have set up.
GID00102894	2076: (January) Construction begins on The Underground.
GID00102895	2077 (October) War breaks out and the half-complete Underground network is all but sealed off from the outside world.
GID00102896	2077-79: Word gets out that Nevada is still safe after the War. Many leave the Underground and, like I had done, join up with local authorities to help out in whatever way possible. Also it was the only way to guarantee a meal back then. During this time the only way in and out of The Underground is through the Old Reception area, or what is now our Broadcast Building. They kept the residents rooms locked up until they returned or word arrived that they would not be coming back. No-one else was allowed to enter and the Gangs feared The Underground's Military force like no other. In this way The Underground thrived like it was intended to.
GID00102897	Redoubt was clean and well-stocked and locked from the inside. Roth and I teleported most of the priority supplies back and went back in just to make sure Bix had not gotten himself trapped outside somehow. Local security terminals informed us that it was once a Vault-Tec facility. Further exploration and local scans showed that it was buried deep Underground and had been subject to some severe internal damage. Looked more like the results of strategically placed explosives rather than anything Nuke-related. Most likely Vault-Tec trying to cover up their own actions again.
GID00102898	Somehow one of us managed to trigger the security systems and suddenly walls were sliding down to reveal active turrets and Droids were pouring into the halls from the far side of the facility. We had to leave fast, blind firing behind us for the most part. We locked out the Redoubt from the inside and the Droids did not attempt to follow us.
GID00102899	Spicy Naan Bread:
GID00102900	1x Flour
GID00102901	1x Yeast
GID00102902	2x Jalapeno Peppers
GID00102903	2x Yum Yum Devilled Eggs
GID00102904	None of the terminals around here are compatible with USB technology so once my MP3 player died I thought I was gonna go crazy. Luckily there's some kind of Underground settlement nearby where they actually play Hardcore music. They call it Freetech here but it's just as good as the real thing, well, for the most part anyway. Me, Mlix and Matt are off to the Tower where the broadcasts have been coming from to learn a bit more.
GID00102905	Summer of '23 and I'm feeling great. I have a sweet new job and get to share this place with a sweet dame by the name of Hannah. She's one of the Undergrounds top scientists yet she's barely out of her twenties. I doubt she would be interested in an old rotting programmer like myself but she's still friendly enough.
GID00102906	Finding The Underground has completley changed my life. Looks like I arrived just in time too. Some of the hard-wired terminal defenses were perplexing even thier best Techs. Luckily it's nothing to an ex-RobCo employee. Damn, we built half this stuff, yet I'm constantly amazed at how well everything has been preserved down here.
GID00102907	Only downside is a couple of people have gone missing recently. Folk are starting to say this place is haunted. Superstition but still, at night, when all the machines are off and the music has died down even I hear things sometimes. Like there's a whole other species living down here behind the walls. Sure as hell does not bode well but the local Troops are some of the best armed, trained and motivated that I have met. They don't let the old ways die if they can help it, yet they go beyond to create new Tech too. Not to mention the music. Plus they have so much to defend, they take saftey very seriously.
GID00102908	No contact with Vault 40 now for over a year. After our last conversation I think it would be unwise to not prepare for attack. Then if those privileged pussies show up at our doorstep we'll show 'em what the real grunts can do. We've got the guns, the numbers and a bigger Vault, though obviously not still big enough. I heard they get twice the space and half the people per room in Vault 40. Lucky bastards. Just coz their great grand daddy was richer than ours or was a senator. While our descendents had to fight and struggle to earn their place in the Vault. War heroes every one.
GID00102909	Sent: 18/04/2169
GID00102910	To: Betty Pelican
GID00102911	Hyper-Test Labs
GID00102912	From: Johnny Limes
GID00102913	Location Unrecognised
GID00102914	RE: 100 Year Celebrations
GID00102915	We made it! 100 years in VR and I feel better than ever. I can't believe it has only been this long. It feels more like a thousand. Nutrient levels seem good and the VM Unit has my muscles in peak physical condition.
GID00102916	As for this place most of my cameras are down but from those that are left I can tell our local store is gone. Only minor structural damage to the Shelter however which indicates it was not directly hit. It seems to now be occupied by a group of refugees and a group dressed like Police. It looks like law & order has not broken down entirely.
GID00102917	The security door seems to be holding out so I think I'll skip the meet greet and just get back into the game. I'm locked out from my side anyway.
GID00102918	They stitched me right up. There's not fucking loot here... I bet those bastards are stealing me blind right now. I managed to sneak into this maintenance room but now I don't know what to do. I only managed that by popping a stealthboy and using a portable radio to distract the locals. Only problem is this place is swarming with ferals. It aint gonna take 'em long to figure I'm in here and I don't know how much longer my steatlhboy will last.
GID00102919	Shit I can feel my skin starting to burn. Damn place must be irradiated like outside and I'm all of out anti-rads. This is fucked...
GID00102920	Faithless NCR Scum. Taken over our beloved Bunker for our last generator.
GID00102921	Father Cameron was accused of being a Legion spy and killed when he tried to protest. Struck with such force that his skull cracked.
GID00102922	As if the others will fare better out in the wastes. Many are not trained to survive for the world in which we now live. Evicting them from our Bunker was as good as a death sentence for them all.
GID00102923	This level of barbarity and heresy will not go unpunished. I hereby vow to kill every hell-damned NCR trooper in this entire state. Whatever it takes...
GID00102924	I am the Bug Lord and this is my kingdom. They flock to me, bring me food, kill my enemies and sing to me at night. Sometimes we fight for fun but I think they always let me win. Now some of my friends are much bigger too. They crawl in as babies and grow to full size inside where it is safe. Even the soldiers don't bother us anymore. Not after the last time.
GID00102925	I think we will soon take over the world.
GID00102926	Sent: 27/08/2210
GID00102927	To: Johnny Limes
GID00102928	Location Unrecognised
GID00102929	From: Betty Pelican
GID00102930	Hyper-Test Labs
GID00102931	RE: Rescue
GID00102932	I hope you can still get this, sorry it took me so long to realise something was wrong. I have assembled a team and we are heading out to get you now. Hold on Johnny, we'll get to you.
GID00102933	The ants are back Ted...
GID00102934	Here's a list of the parts you will need if you want me to build you a modified Heavy Incincerator:
GID00102935	Common Parts:
GID00102936	1x Incinerator M
GID00102937	1x Fire Hoze Nozzle
GID00102938	4x Scrap Metal
GID00102939	Rare Parts:
GID00102940	1x High Density Pilot Light
GID00102941	1x Kinetic Power Booster
GID00102942	1x Precision Targeting Chip
GID00102943	You will most likely have to seach Caleb's gang for the rare items. I know he and his leaders carry weapons with the relevant parts. You should be able to find Caleb in Spring Mt Visitors Centre. Scabs will be in The Station as he wont fit anywhere else, you most likely saw him on the way in. Klaus will be guarding the sewer. Good luck dispatching those bastards. I won't miss them.
GID00102944	Fabrie.
GID00102945	I spoke to Frankie again today about the Underground. He seemed reluctant to speak again at first. I gathered he had lost several close friends down there. When it came to the history of the place though, he had plenty to say.
GID00102946	The place is divided into several main segments called Sectors. Each sector fulfilled a purpose. At the time of the war there were two residential sectors with another one half constructed. There were two sectors devoted to power distribution (in case one failed), a shopping district and a military HQ. Apparently only one sector is still safe for humans.
GID00102947	There were also many connected caves which had to be left incomplete once the war broke out. Within hours of the first launch the whole of The Underground was sealed off from the outside world. Once the war had reached its swift end, it did not take long for the people gathered below Vegas to realise that the city above had gotten through relatively unscathed. A few left but most returned with stories of martial law and major civil unrest. A few more chose to leave then and do what they could to help out above ground but the vast majority chose to stay put.
GID00102948	Throughout this one building became the major hub for people going in and out of The Underground. That building was an office block that before the war that had been specially designed to withstand, to the best of its ability a local nuclear blast. After the war it became a broadcast tower of sorts and is now owned by a ghoul by the name of Roach who makes his own music.
GID00102949	Frankie tells me he spent a good deal of time with Roach, despite not having a taste for his musical works which he described as 'like angry machinery'. Roach was a music producer when the war broke out, though not a particularly successful one. Even back then he said he felt like everyone had been listening to the same records for over 100 years. I know what he means.
GID00102950	After the war he helped out with the local military to try and restore order to the area. When it became clear the gangs were taking over he took exploring and adventuring on his own. At some point he stepped through one too many radpools and his skin began to fall off. Luckily for him he became a ghoul rather than succumbing to radiation poisoning. He even told Frankie it was the best thing that happened to him and that he plans to live forever, if he can get away with it.
GID00102951	Now he makes music like nothing else in the wasteland out of computers of all things. I thought I knew a lot about computers but I have no idea how to turn a keyboard into a piano, that's for sure.
