GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00087372	私は医療支援を提供できる。私は私達が持っている物資を使うことすら出来る。しかし、売ることは出来ない。
GID00087373	私は彼等が現れた事により、やっかい事に取り組む必要があり、それらの殆どは Sorrows か Dead Horses に関係がある。
GID00087374	見てくれ。
GID00087375	座ったらいい。少し不快かもしれないが。
GID00087376	私は君を助けたい。しかし物資のコストをカバー出来なければ成らない。もしお金を見つける事が出来たら、会いに戻ってきなさい。
GID00087377	ありがとう。じっとして。君は直ぐ健康になる。
GID00087378	ありがとう。じっとして。君は直ぐ健康になる。
GID00087379	ありがとう。じっとして。君は直ぐ健康になる。
GID00087380	さて、私は物資の費用を賄う必要がある。君が十分な資金を見つけたらな報せてくれ。
GID00087381	勝手にしろ。
GID00087382	さて、私は物資の費用を賄う必要がある。君が十分な資金を見つけたらな報せてくれ。
GID00087383	さて、私は物資の費用を賄う必要がある。君が十分な資金を見つけたらな報せてくれ。
GID00087384	それで足りるだろう。少し待て。長くはかからないだろう。
GID00087385	私は、自分たちの問題が Sorrow 達の問題となる事の償いをしている。つまり、New Canaanties の問題の事だ。
GID00087386	White Legs は常に私達と争ってきた。そして Joshua が戻ってきて、Caesar は White Legs に、New Canaanites を完全に根絶させる動機を与えた。
GID00087387	それは我々が一緒にいる部族にも問題になる事を意味するんだ。既に問題は起こってて - Sorrows にもっと酷い事が起きないよう尽力してるわけだ。
GID00087388	[成功] そうしよう、わかった。私は君に物資を提供出来るが、倹約している。
GID00087389	[失敗] 君のcapは素晴らしいと思う。しかし私はここに持っている物資を維持しなくてはならない。すまない。
GID00087390	[成功] よろしい。十分気をつけてください。上手く行けば、あなたはこれらを必要としないでしょう。
GID00087391	[失敗] 君に治療が必要なら、私に言いなさい。 中毒、放射能汚染、骨折でさえ君を助ける事ができる。 しかし、君に物資を与える事は出来ない。
GID00087392	ありがとう。もし他の何らかの方法で君を助ける事が出来るなら、遠慮無く尋ねてくれ。
GID00087393	そうです、霊的な荒野です。私達は、この人生の前には、魂がどこか他の場所に存在していたと考えています。そして私達が死んだ後、魂はこの世界を去ります。
GID00087394	ここでの私達の人生の間に、私達は選択の苦悩を持っています。選択により、霊界の何処に行くか、そしてどんな審判を受けるかが決定します。
GID00087395	New Canaanitesの多くはかつて神がイエスキリストという人物として地球上に作られたことを信じています。同様に彼は私たちを救うために命を犠牲にしました。
GID00087396	あなた、私、私達の誰もがいつも行なって来た全ての罪、全ての悪事は、彼の血により洗い流されました。私達は彼の愛を受け入れなければなりません。
GID00087397	そんなわけで、私達は福音を広めるために tribes を訪ねている。私達が知る限り、私達 New Canaanites 全員はキリスト教信者のなごりかもしれない。
GID00087398	ああ、Bishop Mordecaiは…
GID00087399	すまない、Mordecaiは私のbishopだ。彼はWhite LegsがNew Canaanを攻撃している間に殺された。そこでの集会ではとても重要な存在だった。
GID00087400	誰が次のbishopになるかは分からない。それよりも将来が問題なんだ。ここにいる我々は今も多くのトラブルを抱えている。
GID00087401	ああ、White Legsだけじゃない。Raiderだってそうだ。探鉱者達に奴隷商人共。誰もが無知な人、純真な人を食い物にしようと考えている。
GID00087402	我々はTar Walkersを失った。そしてCrazy Hornsも。我々はベストを尽くしたがミスを犯した。彼らに賃金を支払ったが、彼らはもっと欲しがった。
GID00087403	いつか、その負債を清算したいと思う。それまでは、我々が更に穴のどん底に落ちて行くのを止めておくだけで十分だ。
GID00087404	危険から Sorrows を遠ざける。White Legs は此処まで来ると認めざるを得ない、もっとも、その途中で多くは死ぬだろうが。
GID00087405	しかし、奴らには大階段がある訳じゃ無い、東まで追ってくる事は無いだろう。彼らは陸から離れて暮らす方法を知らない。我々はそこへ向かい、安全な場所を見つける。
GID00087406	我々は地域全てを失うが、過去はただ過ぎ去るだけだ。将来に目を向けなければならない。
GID00087407	見ろ、私はここですべき事がたくさんある。私の個人的な関係… それは今は重要では無い。とにかく、それは君にいかなる関係も無い。
GID00087408	[成功] 確かに。私達はどの様にしてもそれから逃れることは出来ません。私達が出来る最善の事は、全てを打ち明け、主に許しを請う事です。
GID00087409	Joshua は去った。そして多くの他の New Canaanites も。White Legs は長い間見張って、残った人数を数えていたに違いない。
GID00087410	私達は White Legs が本当に脅威だとは思っていなかった。多分、それは自惚れたっだのだろう。無精なのかもしれない。いずれにせよ、私達は彼等が来たのを見なかった。
GID00087411	彼らは夜に攻撃した。彼らは歳や弱さに関係なく殺した。武装しても非武装でも。彼らは子供達を叩き-
GID00087412	彼等が寝ている間に、寝床で死ぬ様に攻撃してください。そして私達が今残っている者全てです。多分30人くらいです。おごれる者久しからず。
GID00087413	[失敗] 君に関する限りはそうだ。あらゆる事を考慮すると、それについて本当に話す時ではない。
GID00087414	へっ。大抵のウェイストランド人の反応よりもずっと良い感じだな。悪意は無いよ。
GID00087415	どうだろう。ここでは多くのことが起こってはいるが、これを受け取っては。読んでくれ。気に入らないだろうな。退屈にも感じるだろう。
GID00087416	だがもし質問があれば、最後まで理解したと仮定すればだが、言って欲しい。そういった質問に答えるのは私の仕事のひとつなんだ。いずれまた話そう。
GID00087417	良い報せは、私達が破壊してしまったこの世界では驚くべき物です。私達は悪夢と共に眠るのになれているため、夢に目覚める事を想像できません。
GID00087418	しかし、それは私達が信じる事、それの全ての言葉です。それが、私達の信仰の礎で、私達が選ぶ生き方です。
GID00087419	一歩、また一歩進むたび、この大地に引き戻されていく事を知るだろう。
GID00087420	私達は、神が私達を見守り、私達が家に帰るのを待っておられるのを知っています。私達には、違いがありません。歩く事と生きる事。それが全ての信仰、全ての信念です。
GID00087421	私達は彼等に、生活において実用的な技術を教え、来るべき事の準備をさせています。
GID00087422	The Sorrowsは、the Great Basin の南北全てを征服し、the Old Worldの全ての謎を知っていた。しかし、それは神の慈悲なくして成し遂げることは出来なかったであろう。
GID00087423	それは嵐の中での小屋、飢えた時の食物、寒さと暗闇の中での暖かさと光。価値と多様性において、何と比較できるでしょうか?
GID00087424	あなたは同意しない。それはあなたの選択です。また、それは彼等の選択かもしれません。誰も狭い道を通る事を強要されません。
GID00087425	[成功] 私は何かを担当していると思った事はありません。何故かは知りません。Mordecai 司祭は年だった。彼は長い間病気でした。
GID00087426	彼は二度とと動くことはなかった。別にそれは我々にとって気にならなかった。彼は、問題が大きくなる前にそう決めたのだと思う。
GID00087427	White Legs がやって来た時… 彼は2階におられました。私達は彼を連れ出すのが間に合いませんでした。家は土台から出火し、上へ登って行った。速く。
GID00087428	彼は煙では死にませんでした。そうであったと願います。時々、私は目を覚まして少しの間、それが全て夢であったと考えます。しかし、そうでは無い。そうでは無かった。
GID00087429	私はこの全てがありえたかもしれない幻想であったらと思います。何であろうと、私達が起こす事です。
GID00087430	[失敗] それは理解できますが、これは私が主と共に活動するための物です。そしてあなたがそれを理解出来る事を望みます。
GID00087431	ありがとう。何が知りたいんだ?
GID00087432	それはやめて欲しい。私的な事だ。
GID00087433	もちろんだ。
GID00087434	私は既に我々が去る事を説明した! 彼等は納得した! Joshua は彼等に戦士である事について、何を話すつもりなのだ?
GID00087435	彼等がその瞬間自分を見失って死ぬに値しない者を殺した後に、どうやって自分自身と生きて行くかについて、君は彼等に何を話すつもりだ?
GID00087436	または大した事ではないのか? この谷に留まり続ける事を意味するなら、容認できる結果なのか?
GID00087437	多分、この世界に助けてくれる場所は無いだろう。しかし、私は踏み潰され塵と成ろうとも、受け入れる事は出来ない。そして私は決して容認しない。
GID00087438	Joshua は君を待っているに違いない。私は彼等に話したように、他の者と一緒にここに留まる。
GID00087439	いや、これはどのよにこの世界を作って。そして、彼らに託して行けるかだ。
GID00087440	Joshua は君を待っているに違いない。私は他の者と一緒にここに留まる。
GID00087441	えっ? そうか、その通りだ。なんて馬鹿なんだろうな私は。恐らくはマリアがその母親で、イエスがその子供だとも思ってるだろうな。
GID00087442	彼らがそんな風に受け取ってたとしても不思議じゃない。時々、コミュニケーションのとり方とは難しいなと感じているものだよ。
GID00087443	何を考えてるんだ?
GID00087444	ありがとう、とても助かる。
GID00087445	君は非常に気前が良いな。5個は非常に助かる。
GID00087446	どんどん聞いてくれ。
GID00087447	私達の先遣偵察隊は獲物が豊富である場所を記すためにチョークのサインを残す。私は未だ正式な偵察隊ではないので、マークに従い、ハンター達を案内する。
GID00087448	もちろん君はそうするだろう ‐ わかるよ。私は Back When から来たレンジャーについての話を聞いた事がある ‐ 彼等は動物を気絶させる稲妻の棒を持っていた。
GID00087449	Back When には全く無かったが、彼等が死んだ時に1つくらい残っているだろう。
GID00087450	幾らかの バナナユッカ ‐  mountain Bighorner はそれが大好きだ ‐ で赤ん坊を誘い出してみるのも良い。
GID00087451	Joshua Graham ‐ 彼は私達の部族を率いている。彼のおかげで Dead Horses は強く、敵からも安全だ。
GID00087452	彼は、南方から来た人には誰とでも話したがるだろう。今、正に君を意味していると思う。来いよ、彼の所へ案内しよう。
GID00087453	谷の向こう側って事だよ - 決して崩壊しない都市がある場所。部族毎に暮らしてる訳じゃなくて、生き残るためだけに食料を集めたりしない所だ。
GID00087454	Joshua は外界を楽園なんかじゃ無いって言い続けてるけど、此処に比べてそうじゃないって何で言えるんだろうな?
GID00087455	すまん、取り乱した ‐ Joshua は君について知りたがるだろう ‐ どうか、Eastern Virgin の私達のキャンプに来てくれないか。君がどうやってここに来たのか話してやって欲しい。
GID00087456	まぁまぁ、私に悪気は無い ‐ もし君が私と話さないのなら、Joshua Graham と話してください ‐ 彼は  Eastern Virgin の私達のキャンプに居ます。
GID00087457	Dead Horses は、私達の狩りを祝うため、自分自身に印をつける。ハンターが大きな獣を狩った時や、若い時の最初の狩りの時に、刺青を付ける。
GID00087458	私たちは何故人々からBack Whenと呼ばれていたのか由来も知らぬ、現在のDead Horseの土地へと落ち延びてきたんだ。
GID00087459	私達は襲撃され、私達は戦った… 私達は負けた。敵は Zion に私達を追い払った。そして Joshua がいなかったなら、私達は死んでいただろう。Joshua、そして彼の Caesar。
GID00087460	Joshua がいなければ、Dead Horses は未だ Zion Valley の身代わりだっただろう。
GID00087461	彼は私達に領土の持ち方、守り方を教えた。彼は Caesar から離れて私達を指導した。そして Caesar がどのようにして我々を滅ぼしたかを示した。
GID00087462	少しだけ ‐ 私はとても若かった。彼は…違っていた。誇り高く、そう、しかし冷酷で、残忍で、より行動的で。本当は、私は彼を怖がっていた。皆そうだった。
GID00087463	彼が戻ってきた時、同じ人だとはほとんど信じられなかった。彼はより謙虚だった。彼は破壊ではなく守ることを望んでいる。
GID00087464	すこしだけ。私は何度か彼等の宣教師に会ったことがあるが、彼等の都市に一度も行った事が無い。私が思うに、Joshua ‐ または Daniel は、もっと教えられるだろう。
GID00087465	私達は Joshua Graham に敬意を表するためにclubをそれらで飾りつける。それらは彼の昔の部族の武器で、そして今は私達の武器だ。
GID00087466	彼らは私を危険視している事を言えない。しかしJoshuaは彼らに"西部で勝った(won the West)"と言った。
GID00087467	はい? へい、ありがとう ‐ ほとんどのハンターは、私が問題を話す時に聴こうとしない。
GID00087468	ひとつだけ ‐ 出来るなら、Bighorner を殺さずにやってくれ、どうだ? 君が群れを追い払うと、私達は狩りの範囲をより広げなくちゃいけなくなる。
GID00087469	それは良かった! 私が出来る事ならどんな事でも手伝うよ。
GID00087470	ああ、確かに。正にハンター達が言っていた事だ。さて… 君の気が変わったら知らせてくれるだろう。
GID00087471	うむ… やつらが私達の敵だからだ。私達は他に何をすべきだ? やつらは私達の土地を奪い、スカウト達を殺し、私達の狩場に侵入する。
GID00087472	Joshua が最初に私達の所へ来たとき、彼は Caesar と呼ばれた男の家来でした。彼は彼の主人の軍を率い、私達は彼に従い戦争に入る準備が出来ていました。
GID00087473	そして彼は、 Enseeyar、Sunset Peopleと呼ばれる部族によって、彼の主人の軍を失いました。彼が帰ってきた時、君が彼を見たのと同じで ‐ 燃やされ、破壊されていたが、変わっていました。
GID00087474	彼は Caesar から私達を連れて行き、Zionの私達の運命へ導きました。
GID00087475	Goot sists. 私達はこれから東へ向かう。Joshua は Eastern Virgin の、私達の部族のキャンプに居る。
GID00087476	うん、彼が離れる前、彼は顔中に包帯を巻いてはいませんでした。何か知っていますか?
GID00087477	君が彼の顔を見れば、解るだろう。
GID00087478	私は知らない。彼はそんなに多くを話しません。もしかして ‐ しかし、どうしたら二つの文明的な部族がダムの様な小さいものを巡って争うのですか?
GID00087479	は! …本当に? それは…なんてことだ。それを造ったのは物凄く文明的な人々に違いない。
GID00087480	今、君は Joshua の様だ。彼は常、部族の生活がより良く、ここに留まり、外の世界の事を忘れるべきだ、と私に言います。
GID00087481	すまない - Joshua の指示ははっきりしてたんだ。君を Daniel の所へ送り届け、家へ帰ってくる。もしよければ彼の所へ顔を出してくれ。
GID00087482	そうするよ。Goot gonen, ahk iss.
GID00087483	おい、それは僕のせいじゃないだろ! それと"子分"って何だ? Dahs eet ― じゃあな、"文明"人。
GID00087484	おい、それは僕のせいじゃないだろ! それと"子分"って何だ? Dahs eet ― じゃあな、"文明"人。
GID00087485	ここはVirgin Riverの東分岐点で、私達 Dead Horses が家と呼ぶ場所だ。Joshua はこの世の神の栄光への寺院だと言う。
GID00087486	しかし、それについてこれ以上は後で話そう ‐ Joshua を待たせ続けるのは賢くない。
GID00087487	私は Follows-Chalk と呼ばれている。 Southern Passage から来たよそ者達を探すために Joshua が私を送った。
GID00087488	しかし、それについてこれ以上は後で話そう ‐ Joshua を待たせ続けるのは賢くない。
GID00087489	Joshua は君の質問全てに答えるだろう。しかし、彼は待たされるのが好きではない ‐ 出来るだけ早く彼と話しに行く。
GID00087490	君を引き止めたくない。後でもう一度話し合うだろうし。
GID00087491	しかし… やつらは White Legs だった! 敵だ! 君は非常に奇妙なよそ者だ。しかし、いずれにせよ、私は Joshua が君と話したいだろうと思う。
GID00087492	Great Salt Lake の側に住んでいるたちの悪いレイダーの集団だ。White Legs は、Southern Passage の君の友人達を殺した。
GID00087493	多くの人は ‐ 逃げる事さえ無く ‐ White Leg の襲撃を生き残れなかった。Joshua は、君に起こった事について聞きたがるだろう。
GID00087494	そうなのか? 谷の外側はむしろ大きいと常に聞いている。うん、彼がどこに居ようと、健康であってほしい。
GID00087495	Joshua Graham ‐ 彼は私達の部族を率いている。彼のおかげで Dead Horses は強く、敵からも安全だ。
GID00087496	私は彼が君と話したがると確信する。彼はちょうどここから南、Angel Cave で見つける事が出来る。
GID00087497	Goot! もし君が私を拒絶するようなら、Joshua と話をする事について、本当は期待していなかった。
GID00087498	なあ… 私達が一緒に旅をしているからには、野生動物の問題について少し、助けてくれないか?
GID00087499	それじゃあ移動しよう。
GID00087500	そんな回答、彼は好まないと思うな。気が変わったら、僕は Dead Horses camp にいるよ。Goot gonen。
GID00087501	ふむ… 幾らかの バナナユッカ で Bighorner の赤ん坊を誘い出してみると良い。Bighorner はそれに夢中になる。
GID00087502	Good sists. 一緒に居る間に、君がどこから来たのか聞かせて欲しいな、いいだろ?
GID00087503	それは Joshua が言った事だ。White Legs は Great Salt Lake から大挙してやって来て ‐ 守りが整う前に襲った。
GID00087504	Joshua は、Daniel という名の男に率いられた幾人かの生き残りを見つけた。彼等のほとんどは谷から逃げたが、Daniel は Sorrows tribe と共にに留まった。
GID00087505	彼と Joshua は、立ち上がって White Legs と戦うか、それとも谷から Sorrows と the Dead Horses を連れ出すかを議論した。
GID00087506	奇妙なことに ‐ 通常、White Legs は Great Salt Lake から離れない。何がやつらを遥か南に連れて来たのか分からない。
GID00087507	私、うーん、私はまだ彼に話していない。 私は growans を持った事が無いんだ。
GID00087508	何をするって?ああ、私には利口に聞こえる。彼は君を怒るかもしれないがね。
GID00087509	彼がそう言ったと? うん、君は彼よりも最近まで向こうに居たんだと思う。それで… 君の助言は何だ?
GID00087510	おう、そうだ、それは私が彼に期待したい事だと思う。この事を考えるために、少しだけ時間が欲しい。Dank ni。
GID00087511	本当に? 彼がそう言った? ほぅ! そうしよう。全てが終わった後、私は文明を調査しに行く!
GID00087512	Dank ni, ahk iss ‐ 私は彼に自分自身について質問する様な growans を一度も持った事が無い。
GID00087513	歌手としての仕事? それなら本当だろう…
GID00087514	谷の周りのそれらの多く ‐ の場所は、Back When からの人達によって造られた。君はそれら ‐ スカウトは手形でそこに印をつける ‐ を見たら解るだろう。
GID00087515	手形は、中に入るなと言う警告だ ‐ 怒った幽霊が中にいる。私は怒った幽霊を信じている訳では無いが。薄気味の悪い古い場所だ。解ったか?
GID00087516	峰にあるたくさんの場所の中から、私たちに必要な場所だけを選ぼう。本当に閉鎖された場所から始めるのが最良だと思う。
GID00087517	私が知っているのは3箇所:川の近くの "Fishing Lodge" と呼ばれる建物、北東の古いranger station、そしてそこの右側の general store だ。
GID00087518	Eastern Virgin の我々の住処の近くでは、その小さいものが落ちている場所でいろいろな物をサルベージできるんだ。
GID00087519	わかった。うん、言ってくれてありがとう。この事を考えるために、少しだけ時間が欲しい。Dank ni。
GID00087520	本当に? 君はそう思うのか? ほぅ! そうしよう。全てが終わった後、私は文明を調査しに行く!
GID00087521	Dank ni, ahk iss ‐ 私は彼に自分自身について質問する様な growans を一度も持った事が無い。
GID00087522	川の中には、捻れた大量の金属とガラス、骨でいっぱいだ。Joshua が言うには彼らはスカウトだったそうだが、それにしてはとても小さく見えた。
GID00087523	それらの古いがらくたの多く、君はどう言うのか…エレクトロニクス? 多分、いくらかは使えるだろう。
GID00087524	はい、そしてやつらはまだそこに戻ってくる! それらを取りに行こう!
GID00087525	Goot sists. 私達が何で出来ているか、奴等に見せてやろう!
GID00087526	君は戦わないのか? しかし… わかった。それなら君は私と来る方が良い。Joshua は君に会いたがるだろう。
GID00087527	[失敗] だめだな! 彼とその部族は報酬を受ける分には良く働いてきたじゃないか。私がそれを認めないわけにはいかないだろう?
GID00087528	神のご加護がありますように。
GID00087529	Happy Trails か。覚えている。親しい友人達だった。
GID00087530	君の雇い主達には悪いニュースがある。New Canaan は壊滅し、人々は散り散りだ。全ての原因は White Legs、そして無論、Caesar もだ。
GID00087531	White Legs は Legion に加入したがっている。Caesar の課した通過儀礼は New Canaanites の壊滅、ほぼ間違いなく私の為にだ。
GID00087532	良いニュースとは、我々には君の帰途を手助けすることができるということだ。Daniel、New Canaanites の1人が、一帯の地図を数多く作った経験がある。
GID00087533	悪いニュースとは、今すぐには手助けできないということだ。見返り無しというのではね。
GID00087534	[成功] 彼には自分のやったことの貸しがあり、私はその回収に来た。そして彼は家畜のように水中で縮こまることを選んだ。
GID00087535	そんな行為に対する尊厳等、彼には無い。彼ら全員にもな。
GID00087536	だが君の為…Sorrows の為、彼を自らの歩みによって死なせてやることにしよう。
GID00087537	立て、そして己の運命を知れ!
GID00087538	神のご意思を。
GID00087539	自らら足を踏み入れたとしても、戻るのは簡単じゃない。地図無しでは、野晒しで死ぬ事になるだろう。
GID00087540	Daniel 、宣教師の一人だが、君を手伝えるだろう。だが都合…の悪い時に君は捕らえられた。我々は絶えず White Legs から脅かされているのだ。
GID00087541	君は良き隣人であるようだ。我々は皆、暗黒の時代を過ごしてきた。そのような中で我々は神に頼ることも出来るが、良き友人を持つのもまた良いことだ。
GID00087542	Daniel と私は、Zion を越えてナビゲートのできる戦前の装備を求めている。我々が退避を必要とした時、そういった道具は極めて重要となるはずだ。
GID00087543	通常、Dead Horses か Sorrows を探しにやるのだが、谷にある戦前の建物の多くはタブーとされている。皆、中に入ろうとはしない。
GID00087544	南から Zion へ入ることのできるルートは限られている。君は安全には Mojave へ戻ることのできないルートから下ってきたんだ。
GID00087545	私は君を騙そうとしてこんなことを言ってるわけじゃない。君が援助をしてくれようがくれまいが、君は Daniel の助け無しには戻ることが出来ない。
GID00087546	もちろん彼は援助に同意してはくれるだろう、だが我々には今他に優先すべきことがあるんだ。
GID00087547	悪い考えだと思う理由は多くある。ぱっと思いつくのは3つだな。
GID00087548	1つ目、Danielが宣教師だからと言って、無能であるとか、自らを守る術が無いと思わないほうが良い。
GID00087549	2つ目、君がDanielやSorrows、Dead Horsesの誰かを害するなら、私は君を見つけ出す。誤解しないでくれ。神がこの谷を出させないことを望んでるんだ。
GID00087550	最後に、良き者と戦うのは魂にとって良くない。これは今君にとっては重要に思えないかも知れないが、実は最も重要なことだ。
GID00087551	我々には Sorrows と Dead Horses を率いる義務がある。彼らは賢い、しかし君や私ほどには世慣れていない。
GID00087552	私は Dead Horses の為に戦争の準備を、Daniel は Sorrows の為に…別の準備をしているんだ。
GID00087553	Sorrows は精霊が洞窟に住んでいると信じていて、そこを通ろうとする者は精霊から罰せられるのだという。
GID00087554	彼らは人々に警告する為、特別な印を特定の洞窟の入り口に記している。無論 White Legs には効果はないが、Dead Horses は怖気づいてしまうんだ。
GID00087555	ありがとう。Follows-Chalk なら君の谷の探索に協力できるだろう。
GID00087556	彼は経験不足ではあるが、戦前の建物のタブーを無視できる程度には我々の言語を理解している。
GID00087557	ありがとう。言うまでもないが、戦前の建物に対するタブーなど君にとっては何の問題もない-しかしその辺りで何か漁りたいというのなら、周りを警戒しろ。
GID00087558	もちろん、選択権は君にある。だが、我々の助け無しにモハビへ帰る道は分からないだろうな。
GID00087559	神と共にあれ、兄弟。
GID00087560	神と共にあれ、姉妹。
GID00087561	White Legs は New Canaan から私たちをただ追い出したというわけではない。奴らは逃げ遅れた人々全員を屠殺したのだ。
GID00087562	年寄り、病人、子供。怪我人を助ける為に立ち止まったもの。奴らにとってその違いはなかった。奴らには理屈など通じないんだ、White Legs には。
GID00087563	Daniel は我々が離れれば、Sorrows が離れれば、White Legs は攻撃をやめると考えている。彼はこの種の部族については理解していないんだ。
GID00087564	分かった。
GID00087565	意図的に無視して生きることは醜いことだ、だが神はいつも彼の作られた自然の土地で声高に話していらっしゃる。例えば Zion だ。
GID00087566	Zion は土地だ、過去に何度も喪失してきた我々の始まりの地だ。喪失というのは新たに落ちた者だ。
GID00087567	そうして喪失の後、不慣れな新しい地で Zion の夢、それを奪った者どもに対する復讐の夢と共に、我々は嘆き悲しむことになる。
GID00087568	だが今は我々の生きている、起きた時間なんだ。泣く必要は無く、夢を見る必要も無い。我々は行動し、White Legs を止める事ができるんだ。
GID00087569	2択だとすれば、イエスだ。全可能世界中の最良の世界であれば、彼は我々を平和的に放っておいてくれるだろう。だがそうはしてくれない。
GID00087570	私は殺しを楽しんだりはしない、しかしそれが正当である時、殺しはただの雑用と化す。
GID00087571	修練を積んだ腕はそれを短時間で済ませてくれる。そして良き主はここには成すべき多くの事があるのをご存知だ。
GID00087572	幸せなのは神に仕える人々だ。Zion は神のものであり、聖職者達のものでもある。ここは自然の寺院にして彼の栄光の象徴なのだ。
GID00087573	我々の神が寺院に入り、穢れた換金者や野獣を目撃したとき、彼らに去るよう諭すだろうか? 泣くだろうか? 黙って立ち去るだろうか?
GID00087574	いいや。彼らを追い払うだろう。これは私の頬を張っても許す事例の1つだ、しかし神を侮辱することには修正を必要と…いや、要求するんだ。
GID00087575	Daniel と私は全てにおいて同意しているわけではない、しかし心の中では、我々はどちらも Sorrows と Dead Horses の最良を考えているんだ。
GID00087576	君は White Legs の行為を目撃しただろう、そして君はやらなければならないことを理解したはずだ。もし Daniel がこのことを私以外の者から聞いたとしよう、それなら…
GID00087577	我々が Zion を手放すことは無いのかもしれない。
GID00087578	彼らはそれでも神の子だ。しかし、もし彼らが同胞を裏切り、道理に背こうとするのならば…
GID00087579	もし彼らがZionのような母なる大地の神殿を汚すというなら、我々はそばにいながら、それを見過ごしていいのだろうか?
GID00087580	Daniel は、私達が行なう方法をまだ見ていない。彼は、私達のマタイとマルコになるべき使徒ヨハネなのです。時間がある時に彼と話しなさい。
GID00087581	White Legs から Zion を救い、ここの神の子供達をこの生きた神殿で守る時間がまだあるかもしれない。
GID00087582	ありがとう。それが最良だと思う。
GID00087583	もちろん、考えてくれ。そして自分の心の中をのぞいて見ろ。心の光だけでは全世界の闇を払う事は出来ない。
GID00087584	Sorrows は助けを必要としている。私達は White Legs をここに連れて来た。New Canaanites だ。ここは彼等の家、Zion、彼等への神のギフトだ。
GID00087585	それを見捨てる際に、私達は何の特にもならず、君が理解するよりももっと損をするだろう。どうか考えてくれ、そして自分の心の中をのぞいて見てくれ。
GID00087586	心の光だけでは全ての闇を焼き払う事は出来ない。
GID00087587	主は預言者モーセにのたまい給うた、カインの一族が Zion に迎え入れられることのなきようにと。White Legs は私のが知る限り、度し難く、救い難い連中なのだ。
GID00087588	しかし、もし Sorrows が無知のまま死ねば、彼等の救いは同じく遅れ、この世での人生から魂の牢獄に移るかもしれない。
GID00087589	我々にはこの地と、この地に暮らす人々を守る責務がある。君も同じように感じているなら、Danielに話してきてくれ。
GID00087590	無知すぎて何を破壊しに来たのか理解できない人々から Zion を救う時間がまだあるかもしれない。
GID00087591	では君はこの新事実の証拠をDanielに伝える必要がある。その明らかさの前では、彼も黙らざるをえまい。
GID00087592	非暴力的な解決を望んでいるのは、私も君も同じだ。違うのは、それが可能だと信じているかどうかだ。
GID00087593	機会があったら、Daniel に君の気持ちを話してくれ。Zion を救う時間がまだあるかもしれない。
GID00087594	私もDead HorsesもWhite LegsからZionを守るために為すべきことをやる準備はできている。
GID00087595	それにDanielが認めないとはいえ、Sorrowsの中には同じように準備が出来ているものもいる。彼らは戦士ではないかもしれないが、ここは彼らの故郷なのだから。
GID00087596	あなたに、これについてDanielと話すチャンスがあるなら、彼にそれを捨てて代わりにZionを守ることを考えるように頼んでください。
GID00087597	彼は良い目的を持っているが、もし私達がこの場所から Sorrows を避難させるなら、それは彼等から、そして私達から取り去られてしまう。永遠に。
GID00087598	確信が持てないんだな。それはそうだ。人はみな疑念を持つ。
GID00087599	知らずにいることや、信じ続けることはそれはそれで幸せなことではある。しかし君は聖トマスのように、それを疑うことができる。White Legs と戦い、真実を目にするんだ。
GID00087600	君が分かってくれた頃に、ZionとSorrowsを守るために闘わなければならないと、Danielに説得する時間がまだ残っているといいがな。
GID00087601	キリスト教徒だとして、君はこれが有益だと分かるべきだ。Sorrow が Zion に居続けるなら、君はいつでも New Canaan を気にし続ける必要がある。
GID00087602	Sorrows が Zion を離れるなら、 New Canaanitesもそうする。その上、多くの White Legs から遠く南へ離れられる。
GID00087603	君は信仰の問題に関して気にしないかもしれないが、これは、信仰と実情が一致するケースなんだ。
GID00087604	誰もここでは White Legs を欲していない。我々は、奴らを確実に亡き者にすることに責任を負うべきだと、Daniel を納得させる必要がある。
GID00087605	White Legsとの戦いについてDanielと話してきてくれ。彼はここから避難することを望んでいる。それがSorrowsにとって、肉体的にも精神的にもベストだと信じているのだ。
GID00087606	彼は、私から反論されると知りながら、信じているんだ。私が戦いを望むのは、私の暴力の歴史によるものだと。
GID00087607	ひょっとすると君から話せば、納得するかもしれない。いずれにしても、やってみるのは大事なことだ。
GID00087608	なるほど。君にとって最も安全なのは、White Legsを打倒するために、私とDead Horsesに手を貸すことだ。
GID00087609	Danielは渓谷からSorrowsを避難させたがっている。私は、そんなことをしたら皆にとって状況をより困難にすると思っている。君も含めてね。
GID00087610	君が望むのであれば、君にとって合理的な話にもできる。幸いにして、私の信仰と君の現実主義が目指す別々のゴールは、実際のところは同じ意味だからね。
GID00087611	しかし、君にはDanielを説得する手助けをしてもらわきゃならん。私ひとりでは出来ないんだ。これまでも何度も試みてきたんだ。
GID00087612	嘆きと疑念に満ちた世界においてこれは大変な慰めとなり、遂には闇の中の光となる。
GID00087613	日々、我々は裁きの日に近づいている。我々は主の足跡を辿る為に最良を尽くし、そして他の者達にも同様の方法を教えていかなければならない。
GID00087614	我々の多くにとって、この道は険しいものだ。しかし道は常に我々の為に存在しており、我々が何度落ちようともそれは問題ではないんだ。
GID00087615	神がいるか否かに関係なく、彼の存在は君が何を信じているか、または私が言う事にも依存しない。
GID00087616	この世の多くは疑い深いものだが、どれだけの人間が、何も信じていないのか知る事には驚かなくなってしまった。
