GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00000762	The Old Mormon Fort is the oldest building in New Vegas and was recently occupied by the Followers of the Apocalypse.
GID00000763	The King's School of Impersonation is the "world" headquarters of the Freeside gang known as The Kings.
GID00000764	Mr. House's Lucky 38 casino towers over the New Vegas Strip, mysterious and impenetrable to visitors and locals alike.
GID00000765	Fully renovated by The Chairmen, the Tops is billed throughout New Vegas as a place for men to kick back, drink, laugh, and have a good time.
GID00000766	The Omerta family sells a variety of services and delights to its patrons at Gomorrah, but most visitors are there for one thing: sex.
GID00000767	The pinnacle of New Vegas refinement and class, the Ultra-Luxe casino is home to the discriminating White Glove Society and their pampered guests.
GID00000768	Freeside was built up around the intersection of Fremont Street and Las Vegas Boulevard. The influx of destitute travelers in recent months has created problems for its local residents.
GID00000769	The Strip is the heart of New Vegas, where Mr. House and the casino families are rebuilding the city in the image of its Pre-War glory.
GID00000770	The NCR has maintained an embassy on The Strip for several years, but has had little success in building friendly relations with Mr. House or the ruling families.
GID00000771	Though New Vegas is littered with debris of the Pre-War world, Michael Angelo continues to create new art and signs for Mr. House in his workshop on The Strip.
GID00000772	It's not much to look at, but if you can't afford to get into The Strip, the Atomic Wrangler's the best place to gamble in Freeside.
GID00000773	Not sure what skill a weapon uses? Look at the lower left corner of its Pip-Boy icon and compare it to the weapon skills.
GID00000774	Explosive weapons are best used when dealing with crowds or in situations where precision is not a high priority.
GID00000775	Guns are the most common ranged weapons in the Mojave Wasteland. They are numerous and varied and ammunition is relatively easy to acquire.
GID00000776	Most Melee Weapons are completely silent, making them excellent stealth weapons.
GID00000777	When your character's Melee Weapons score hits 50, you will be able to perform special power attacks and V.A.T.S. moves with different Melee Weapons.
GID00000778	Talented Unarmed combatants in the Mojave Wasteland can teach specialized fighting styles to improve your abilities.
GID00000779	Most Energy Weapons fall into one of two categories: laser, which is fast, accurate, and low-damage, and plasma, which is slow-moving and very high-damage.
GID00000780	Energy Weapons are less common and varied than Guns, but have a small number of ammunition types and can be quite potent.
GID00000781	A weapon's DPS is its Damage Per Second and is calculated using the weapon's base damage (modified by condition), your weapon skill, and the weapon's rate of fire.
GID00000782	If you do not meet a weapon's Strength requirement, you may be less accurate with it or attack more slowly.
GID00000783	At 75% Condition, a weapon will never jam and does maximum damage. At 50% Condition, armor protects against maximum damage.
GID00000784	A wide variety of weapon mods are available from merchants for Guns, Energy Weapons, and even a few Explosives. Attaching them is as simple as using your Pip-Boy and opening the mod menu for your weapon.
GID00000785	Weapon mods can increase ammo capacity and damage, reduce spread and weight, or add special equipment like scopes.
GID00000786	You've been tested in some of the most dangerous parts of the wastes, and you're still alive to tell the tale. You've gained +2% bonus to Poison Resistance and Radiation Resistance, and 2 points to both the Medicine and Science skills.
GID00000787	You've been tested in some of the most dangerous parts of the wastes, and you're still alive to tell the tale. You've gained +2% bonus to Poison Resistance, Radiation Resistance and Damage Resistance.
GID00000788	You've been tested in some of the most dangerous parts of the wastes, and you're still alive to tell the tale. You've gained +2% bonus to Poison Resistance & Radiation Resistance, and 2 points to both the Speech and Sneak skills.
GID00000789	You've been tested in some of the most dangerous parts of the wastes, and you're still alive to tell the tale. You've gained +2% bonus to Poison Resistance and Radiation Resistance, and a +1% bonus to Critical Chance.
GID00000790	You've been tested in some of the most dangerous parts of the wastes, and you've not only survived - you've learned a few things. You've gained +4% bonus to Poison Resistance and Radiation Resistance, and 4 points to both the Medicine and Science skills.
GID00000791	You've been tested in some of the most dangerous parts of the wastes, and you've not only survived - you've learned a few things. You've gained +4% bonus to Poison Resistance, Radiation Resistance and Damage Resistance.
GID00000792	You've been tested in some of the most dangerous parts of the wastes, and you've not only survived - you've learned a few things. You've gained +4% bonus to Poison Resistance & Radiation Resistance, and 4 points to both the Speech and Sneak skills.
GID00000793	You've been tested in some of the most dangerous parts of the wastes, and you've not only survived - you've learned a few things. You've gained +4% bonus to Poison Resistance and Radiation Resistance, and a +2% bonus to Critical Chance.
GID00000794	You wrote the book on how to survive in the Wasteland, and have shared your secrets with humanity. You've gained +6% bonus to Poison Resistance and Radiation Resistance, and 6 points to both the Medicine and Science skills.
GID00000795	You wrote the book on how to survive in the Wasteland, and have shared your secrets with humanity. You've gained +6% bonus to Poison Resistance, Radiation Resistance and Damage Resistance.
GID00000796	You wrote the book on how to survive in the Wasteland, and have shared your secrets with humanity. You've gained +6% bonus to Poison Resistance & Radiation Resistance, and 6 points to both the Speech and Sneak skills.
GID00000797	You wrote the book on how to survive in the Wasteland, and have shared your secrets with humanity. You've gained +6% bonus to Poison Resistance & Radiation Resistance, and +3% bonus to Critical Chance.
GID00000798	You can run faster with your two-handed weapons holstered. One-handed weapons will not slow you down.
GID00000799	Repair your weapons and armor regularly -- the lower their condition, the worse they will perform.
GID00000800	For ideal shooting conditions, make sure you stop, crouch, and aim before firing.
GID00000801	In Casual Mode, limb damage can be repaired directly by applying Stimpaks to affected areas, using the Pip-Boy. In Hardcore Mode, a Doctor's Bag or an actual doctor is required.
GID00000802	Two-handed weapons and medium or heavy apparel will slow you down when they're equipped.
GID00000803	If your weapons aren't strong enough to penetrate an enemy's armor, use armor-piercing ammo, attack from stealth, or use a weapon with higher DAM!
GID00000804	You can restore Health by using a Stimpak, eating food, drinking from a water source, or sleeping in a bed.
GID00000805	A weapon with high DPS but low DAM is best used against unarmored opponents.
GID00000806	Drinking water provides healing but may increase your radiation level. In Hardcore Mode, drinking water is vital for keeping your dehydration level down.
GID00000807	Running is noisier than walking and makes you easier to detect, even if you are sneaking.
GID00000808	In combat, you do +10% damage against male opponents. Outside of combat, you'll sometimes have access to unique dialogue options when dealing with the opposite sex.
GID00000809	In combat, you do +10% damage against female opponents. Outside of combat, you'll sometimes have access to unique dialogue options when dealing with the opposite sex.
GID00000810	With the Bloody Mess perk, characters and creatures you kill will often explode into a red, gut-ridden, eyeball-strewn paste. Fun! Oh, and you'll do 5% extra damage with all weapons.
GID00000811	While using a pistol (or similar one-handed weapon), your accuracy in V.A.T.S. is significantly increased.
GID00000812	With the Cannibal perk, when you're in Sneak mode, you gain the option to eat a corpse to regain Health. But every time you feed, you lose Karma, and if the act is witnessed, it is considered a crime against nature.
GID00000813	When the sun is down, a Night Person gains +2 to both Intelligence and Perception (up to a maximum of 10). This perk directly affects your "internal clock," and remains active both inside and outside.
GID00000814	With the Fast Metabolism perk, you gain a 20% Health bonus when using Stimpaks.
GID00000815	With the Finesse perk, you have a higher chance to score a critical hit on an opponent in combat, equivalent to 5 extra points of Luck.
GID00000816	With the Adamantium Skeleton perk, your limbs only receive 50% of the damage they normally would.
GID00000817	You are able to optimize your Pip-Boy's V.A.T.S. logic, reducing all AP costs by 10%.
GID00000818	While wearing any type of glasses, you have +1 PER. Without glasses, you have -1 PER.
GID00000819	Your melee and unarmed attacks do more damage, but less critical hit damage.
GID00000820	Due to your small size, you have +1 AGL but your limbs are more easily crippled.
GID00000821	While using Guns and Energy Weapons, you fire 20% more quickly but your shots are 20% less accurate.
GID00000822	While using Guns and Energy Weapons, you fire 20% more slowly but are 20% more accurate.
GID00000823	With Ghastly Scavenger, when you're in Sneak mode, you gain the option to eat a Super Mutant or Feral Ghoul corpse to regain Health. Every time you feed, you lose Karma, and if the act is witnessed, it is considered a crime against nature.
GID00000824	You have +10 Action Points but your reckless nature causes you to have -2 Damage Threshold.
GID00000825	In combat, you do +75% Critical Damage against animals and mutated animals.
GID00000826	Raising the game's difficulty will make combat more challenging but has no effect on the amount of XP you receive.
GID00000827	As a purifier of the wasteland, you do +50% damage with Melee and Unarmed weapons against Centaurs, Nightstalkers, Spore Plants, Spore Carriers, Deathclaws, Super Mutants, and Feral Ghouls.
GID00000828	Want to prevent an enemy from fleeing? Cripple the legs.
GID00000829	In combat, you do +10% damage against female opponents. Outside of combat, you'll sometimes have access to unique dialogue options when dealing with the same sex.
GID00000830	In combat, you do +10% damage against male opponents. Outside of combat, you'll sometimes have access to unique dialogue options when dealing with the same sex.
GID00000831	You've been exposed to Harold's mutation and your skin is now as hard as tree bark. As a result, you've gained a permanent +5% to Damage Resistance.
GID00000832	This recipe allows you to make Rose's famous deathclaw omelet!
GID00000833	COMPANION ONLY - Veronica gains +4 DT.
GID00000834	COMPANION ONLY - Veronica's Unarmed attack rate goes up by 30%.
GID00000835	Rapid Reload makes all of your weapon reloads 25% faster than normal.
GID00000836	Quick Draw makes all of your weapon equipping and holstering 50% faster.
GID00000837	Just when your enemies think they have the upper hand, Miss Fortune appears to turn their world upside down. Appearing only in V.A.T.S., she has the ability to snatch defeat from the jaws of victory.
GID00000838	You're Good Natured at heart, more prone to solving problems with your mind than violence. You gain +5 to Barter, Medicine, Repair, Science, and Speech, but have -5 to Energy Weapons, Explosives, Guns, Melee Weapons, and Unarmed.
GID00000839	The Flamer that burns twice as bright burns half as long. All weapons have +3% chance to Critically Hit, but equipment condition decays 15% faster.
GID00000840	You do 25% more damage when using any revolver, lever-action firearm, dynamite, knife, or hatchet.
GID00000841	You have received the specialized training needed to move in any form of Power Armor.
GID00000842	Having the Chem Resistant perk means you're 50% less likely to develop an addiction to chems, like Psycho or Jet.
GID00000843	While using a rifle (or similar two-handed weapon), your accuracy in V.A.T.S. is significantly increased.
GID00000844	With the Chemist perk, any chems you take last twice as long.
GID00000845	If you kill a target in V.A.T.S., 20 Action Points are restored upon exiting V.A.T.S.
GID00000846	Picking someone's pocket and placing a mine or grenade in their inventory will activate the explosive... and cause one heck of a mess.
GID00000847	The NCR's military doesn't like being in the role of "peace-keeper". Crimes across the Mojave are typically punished by death.
GID00000848	Stealth is affected by many factors, including light level, sound generated, weight and bulk of worn apparel, and line-of-sight.
GID00000849	With the Animal Friend perk, you will never be the victim of an unprovoked attack from any animal.
GID00000850	With the Action Boy perk, you gain an additional 15 Action Points to use in V.A.T.S.
GID00000851	With the Better Criticals perk, you gain a 50% damage bonus every time a critical hit is scored on an opponent.
GID00000852	With the Action Girl perk, you gain an additional 15 Action Points to use in V.A.T.S.
GID00000853	By relying on the dirty unarmed fighting tricks of the Great Khans, you can throw dust into the eyes of your enemies, temporarily stunning them. Perform a Power Attack while moving left or right to execute the Khan Trick.
GID00000854	When caught without their weapons, NCR's rangers rely on the Ranger Takedown to quickly incapacitate opponents. Perform a Power Attack while moving backwards to execute a Ranger Takedown.
GID00000855	Caesar's elite cadre of bodyguards, the legendary praetorians, use an aggressive Legion Assault to brutalize enemies. Perform a Power Attack while running forward to execute the Legion Assault.
GID00000856	Scribes in the Brotherhood of Steel are often not well-trained in the combat use of the high-tech gear employed by Paladins. They rely on unarmed defensive moves like the Scribe Counter to keep enemies at bay. Perform a standard attack out of a block hit reaction to execute a Scribe Counter.
GID00000857	COMPANIONS ONLY[CRLF]* Mult Weap DAM 0.75[CRLF]* Mult Target DT 0.75[CRLF]* Decrease Carry Weight 75[CRLF]* Increase DR 33%
GID00000858	Two major routes lead into the city of New Vegas from the south: Interstate 15 and Highway 95.
GID00000859	While Arcade is a companion, the player regains more health from all sources.
GID00000860	While Boone is a companion, hostile targets are highlighted whenever the player is actively aiming.
GID00000861	While Cass is a companion, she and the player gain Damage Threshold when they drink Whiskey. Additionally, the player does not suffer intelligence loss from consuming alcohol and ignores the negative effects of alcohol addiction.
GID00000862	While ED-E is a companion, the player can detect enemies at an increased range. Additionally, enemies will appear on the player's compass and can be targeted in V.A.T.S. even when cloaked.
GID00000863	While Lily is a companion, the duration of Stealth Boys is increased by 200% and all Sneak Attack Critical Hits do an additional 10% damage.
GID00000864	While Raul is a companion, the Condition of weapons and armor decays more slowly.
GID00000865	While Rex is a companion, unequipped chems, firearms, and ammunition within a short distance are highlighted when you zoom the camera.
GID00000866	While Veronica is a companion, the player can craft Workbench items through Veronica's dialogue.
GID00000867	With the Comprehension perk, you gain more skill points when reading skill magazines and one additional skill point whenever a skill book is read.
GID00000868	With Concentrated Fire, your accuracy to hit any body part in V.A.T.S. increases slightly with each subsequent hit on that body part.
GID00000869	The Retention perk greatly increases the duration of skill-boosting magazines.
GID00000870	With each rank of the Demolition Expert perk, all of your explosive weapons do an additional 20% damage.
GID00000871	With the Educated perk, you gain two more skill points every time you advance in level.
GID00000872	With the Entomologist perk, you do an additional +50% damage every time you attack a mutated insect.
GID00000873	When you choose the Explorer perk, every location in the world is revealed on your map. So get out there and explore!
GID00000874	The Run 'n Gun perk reduces accuracy penalties with one-handed Guns and Energy Weapons while walking or running.
GID00000875	With the Fortune Finder perk, you'll find considerably more Nuka-Cola caps in containers than you normally would.
GID00000876	The Here and Now perk immediately grants an additional experience level, complete with all the advantages that brings.
GID00000877	With the Cowboy perk, attacking enemies with revolvers, lever-action firearms, dynamite, knives, and hatchets does +25% damage.
GID00000878	With the Infiltrator perk, you gain one more chance to pick any lock broken by an unsuccessful "Force Lock" attempt.
GID00000879	With the Intense Training perk, you can put a single point into any of your S.P.E.C.I.A.L. attributes.
GID00000880	With the Plasma Spaz perk, all AP costs for plasma weapons (including grenades) are reduced by 10%.
GID00000881	Fail a hack attempt and get locked out of a computer? Not if you're a Computer Whiz! With this perk, you can attempt to re-hack any computer you were previously locked out of.
GID00000882	Once you have the Heave, Ho! perk, all thrown weapons can be thrown much farther.
GID00000883	With the Lead Belly perk, you take 50% less radiation every time you drink from an irradiated water source.
GID00000884	With the Life Giver perk, you gain an additional 30 Hit Points.
GID00000885	With the Light Step perk, you'll never set off an enemy's mines or floor-based mechanical traps.
GID00000886	The Math Wrath perk optimizes your Pip-Boy's V.A.T.S. logic, reducing all AP costs by 10%.
GID00000887	The Slayer perk increases the speed of your attacks with all Unarmed and Melee Weapons.
GID00000888	With the Friend of the Night perk, you gain low-light vision after the sun goes down.
GID00000889	When you take the Pack Rat perk, the weight of all lightweight items is cut in half.
GID00000890	With the Mister Sandman perk, you can perform a special move that instantly kills any sleeping character, and will gain bonus XP for doing so.
GID00000891	With the Finesse perk, you gain an additional +5% chance to score a critical hit on an opponent in combat.
GID00000892	With the Mysterious Stranger perk, your own personal guardian angel will appear occasionally in V.A.T.S. mode to lend a hand... with deadly efficiency.
GID00000893	You've been pushed around long enough! With the Nerd Rage perk, your Strength is raised to 10 and you gain 15 points to Damage Threshold whenever your Health drops to 20% or below.
GID00000894	The Ninja perk grants you the power of the fabled shadow warriors, and increases your chance to do critical hits, and the damage of each.
GID00000895	With the Paralyzing Palm perk, you will sometimes perform a special V.A.T.S. palm strike that paralyzes your opponent for 30 seconds.
GID00000896	With the Pyromaniac perk, you do +50% damage with fire-based weapons, like the Flamer and Shishkebab.
GID00000897	Rad Resistance allows you to -- what else? -- resist radiation. This Perk grants an additional 25% to Radiation Resistance.
GID00000898	With the Robotics Expert perk, you do an additional 25% damage to any robot in combat.
GID00000899	The Meltdown perk creates a damaging corona of energy every time you vaporize or melt a target with lasers or plasma.
GID00000900	With the Scrounger perk, you'll find considerably more ammunition in containers than you normally would.
GID00000901	With the Silent Running perk, running no longer factors into a successful sneak attempt.
GID00000902	With the Sniper Perk, your chance to hit an opponent's head in V.A.T.S. is significantly increased.
GID00000903	With the Solar Powered perk, you gain an additional 2 points to Strength when in direct sunlight, and slowly regenerate lost Health.
GID00000904	With the Strong Back perk, you can carry 50 more pounds of equipment.
GID00000905	With each rank in the Swift Learner perk, you gain an additional 10% to total Experience Points whenever Experience Points are earned.
GID00000906	The Tag! perk allows you to select a fourth Skill to be a Tag Skill, meaning it immediately raises by 15 points.
GID00000907	Tired of having to drop gear to make a trip back to the store? With the Long Haul perk, you can fast travel even when you are over-encumbered.
GID00000908	With the Toughness perk, you gain +3 to your Damage Threshold.
GID00000909	While Raul is a companion, the Condition of weapons and armor decays 75% slower.
GID00000910	Raul's rate of fire with revolvers and lever action firearms is 33% faster than normal.
GID00000911	Repeatedly breaking bones has led them to become stronger (somehow).
GID00000912	Pulling the legs off ants suits you well. You gain a damage bonus against insects.
GID00000913	You've done enough chems to know how to hang on to the effects just a while longer.
GID00000914	You've slowed things down enough to gain additional time when using Turbo.
GID00000915	You gain enhanced effects from Rad-Away.
GID00000916	There's nothing abominable about your damage bonus against Abominations.
GID00000917	You grind the gears of the machines and gain a damage bonus against robots.
GID00000918	You're laser-crazy and it shows! Minor bonus to critically hit with all laser weapons.
GID00000919	You hack just a little faster.
GID00000920	Reduce the AP Cost of Unarmed Attacks in VATS.
GID00000921	You handle animals really well when they are dead and gain a damage bonus against the living ones.
GID00000922	With the Dine and Dash perk, when you're in Sneak mode, you gain the option to take corpse parts for eating at a later time.
GID00000923	Your savvy at Mutant killing grants you a damage bonus to killing them.
GID00000924	Your special VATS friends have gotten used to helping you out and will strive to do so more often.
GID00000925	You gain a damage bonus against everything, because you like killing everything.
GID00000926	Use doctor's bags.
GID00000927	Complete Quests.
GID00000928	Miss Fortune appearances.
GID00000929	Mysterious Stranger appearances.
GID00000930	Cripple limbs.
GID00000931	Have your own limbs become crippled.
GID00000932	Cripple enemy heads.
GID00000933	Cripple enemy torsos.
GID00000934	Cripple enemies' right arms (or equivalent).
GID00000935	Kill enemies with thrown weapons.
GID00000936	Knock down enemies.
GID00000937	Use Turbo.
GID00000938	Use Rad-X.
GID00000939	Use Rad Away.
GID00000940	Craft items at a Workbench, Campfire, Reloading Bench, or elsewhere.
GID00000941	Craft more items at a Workbench, Campfire, Reloading Bench, or elsewhere.
GID00000942	Apply mods to weapons.
GID00000943	Dismember limbs.
GID00000944	Inflict damage with rifle-grip Energy weapons.
GID00000945	Drink water items.
GID00000946	Repair items in your inventory yourself.
GID00000947	Score Critical Hits with rifle-grip Energy Weapons.
GID00000948	Score Critical Hits with one-handed Energy Weapons.
GID00000949	Kill enemies with Guns.
GID00000950	Kill enemies with Guns.
GID00000951	Damage enemy heads with non-automatic Guns rifles.
GID00000952	Inflict damage to enemy heads with one-handed Guns.
GID00000953	Inflict damage to enemy heads with automatic rifle-grip Guns.
GID00000954	Disintegrate enemies with laser weapons.
GID00000955	Kill enemies with Energy Weapons.
GID00000956	Kill more enemies with Energy weapons.
GID00000957	Score Critical Hits with rifle-grip Guns.
GID00000958	Score Critical Hits with one-handed pistols.
GID00000959	Inflict damage with shotguns.
GID00000960	Inflict damage with rifle-grip Guns.
GID00000961	Do damage with any submachine gun, the light machine gun, or minigun.
GID00000962	Kill enemies with Explosives.
GID00000963	Kill more enemies with Explosives.
GID00000964	Disable enemy limbs with two-handed Melee Weapons.
GID00000965	Explode enemy pants.
GID00000966	Inflict damage to enemy heads with Energy Weapons.
GID00000967	Damage enemies with one-handed laser weapons.
GID00000968	Inflict damage with mines and thrown grenades.
GID00000969	Inflict damage with Explosives launchers.
GID00000970	Disable mines.
GID00000971	Kill enemies with Melee Weapons.
GID00000972	Kill enemies with Melee Weapons.
GID00000973	Inflict damage with two-handed Melee Weapons.
GID00000974	Kill enemies with one-handed Melee Weapons.
GID00000975	Score Critical Hits with one-handed Melee Weapons.
GID00000976	Kill enemies using Unarmed weapons.
GID00000977	Kill enemies using Unarmed weapons.
GID00000978	Inflict damage with Unarmed weapons.
GID00000979	Inflict damage with Unarmed weapons.
GID00000980	Inflict damage to enemy heads with Unarmed weapons.
GID00000981	Score 100 Critical Hits with Unarmed weapons.
GID00000982	Disable enemy torsos with Unarmed weapons.
GID00000983	Cripple enemy heads with Unarmed weapons.
GID00000984	Kill Mutated Insects.
GID00000985	Kill Super Mutants.
GID00000986	Kill Robot enemies.
GID00000987	Kill Abominations.
GID00000988	Kill Mutated Animals.
GID00000989	Eat corpses.
GID00000990	Eat more corpses.
GID00000991	Kill anything.
GID00000992	Kill anything (just more of it).
GID00000993	Kill anything (and pretty much everything).
GID00000994	Use addictive chems.
GID00000995	Take more chems.
GID00000996	Hack computer terminals.
GID00000997	Hack more computer terminals.
GID00000998	Pick locks.
GID00000999	Pick locks.
GID00001000	Achieve Speech successes.
GID00001001	Achieve Speech failures.
GID00001002	Become addicted (over and over).
GID00001003	Discover locations.
GID00001004	Find Vault 11.
GID00001005	Find Vault 19.
GID00001006	Complete challenges.
GID00001007	Kill enemies with rifle-grip Guns.
GID00001008	Use any large two-handled weapon to kill enemies.
GID00001009	Use any shoulder mounted weapon to kill enemies.
GID00001010	Kill enemies with one-handed Guns.
GID00001011	Find Vault 22.
GID00001012	Find Vault 3.
GID00001013	Find Vault 34.
GID00001014	Use stimpaks.
GID00001015	Night Stalkers are fearsome nocturnal predators created by splicing together coyote and rattlesnake DNA.
GID00001016	Disabling the antennae of insects, like Giant Ants or Giant Mantises, will make them frenzy and attack anything nearby.
