GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00089292	The Sink atop the Dome gained a frontier town feel with the few modules installed.
GID00089293	They shouted at each other across the HQ occasionally, either threatening each other, or announcing a discovery. It kept things... lively.
GID00089294	Secretly, the Sink Central Intelligence Unit was relieved that not all of the personality chips had been found. What was there, was enough.
GID00089295	The Sink atop the Dome bustled with the voices of a small town, constantly chirping, arguing, and snarling at each other.
GID00089296	Still, this all happened productively in the interests of its new owner.
GID00089297	The Sink Central Intelligence Unit discovered, despite its inversion code, it was comforted by the sense of community the other personalities gave it.
GID00089298	...a cobweb tracery of symbols that told of a thousand brilliant thoughts, now lost to time.
GID00089299	...but these equations were nothing more than thin white traceries of lines, not unlike cobwebs in the corners of a failing mind.
GID00089300	The cybernetic canine, gender: female, designation: ROXIE sat in her guard post in X-8.
GID00089301	That is, until her "I'm in heat" programming circumvented her "stay" routine and she loped into the Mojave.
GID00089302	The two of them constructed a litter of cyberpups, a small army of Boston terrifiers that gnawed and devoured anything in their path.
GID00089303	There, she ran across Rex at the Kings School of Impersonation. His brain was failing. That was all right, he was still smarter than the Think Tank.
GID00089304	There, she ran across Rex, who had been following the Courier, just as she had. They barked for a while, and realized they had a lot in common.
GID00089305	There, she ran across the corpse of Rex. She dragged him back to the Big Empty and had him rebuilt for company.
GID00089306	Why would you want such a thing? You might surrender to your hormones and commit primal aggression on me... on us... again and again.
GID00089307	Then I would have to return the favor, activating my vivisectors and gently lobotomizing you from behind. Not something I would relish doing.
GID00089308	No, the only way to circumvent the field is to have a brain. And we extracted that like we do all Lobotomites here.
GID00089309	Because three minus one is two. Two spoke to us, one after the other, one mean, one curious, but there was a third we didn't speak to.
GID00089310	The last one is the minus one. It got traumatized, then taken to one of our medical centers for de-traumatization. A rather unsettling procedure.
GID00089311	That is a good question. My theory is that the tesla coils in your brainpan are still connected to your brain somehow.
GID00089312	It really could be anywhere. Brains are a lot smarter than most researchers give them credit for.
GID00089313	We still have your spine and heart. If you were to somehow find your brain wherever it schlorped off to, you could humanically reduce yourself again.
GID00089314	It is the pacification field emitters that are broadcasting into the emptiness of your skull. Without a brain, your aggression is suppressed in here.
GID00089315	-NONSENSE! That is what you speak. NONSENSE from beyond!-
GID00089316	-I was at the top of my High School class in American High School. I knew facts. I knew FIGURES. I knew DATA.-
GID00089317	-We would know if our research was flawed. It is NOT! We never contradict ourselves, so do not even TRY!-
GID00089318	-It was not our first choice of testing grounds. BUT... we no longer have the luxuries of our TEST CITIES.-
GID00089319	-Then, we LOST the MOUNTAIN! After the explosion, we couldn't find it anymore. So the Crater became our testing grounds. For SCIENCE!-
GID00089320	-In... two thousand... let's see, carry the three... then count backwards from the Great Static... or beyond?-
GID00089321	-There were the tarantula debates... and something about hawks, which made it around... eh, 2003? May? Tuesday. It was definitely Tuesday.-
GID00089322	-To preserve coyote... no, no, wait. The snake DNA was important because... the snakes with the rattles were dying out, and...-
GID00089323	-Or maybe it was a bet from Calis in X-8? He had some mountain lion... eagle... condor... idea. "Bet you can't breed this," he said. Showed HIM.-
GID00089324	-Then it... spliced itself into a coyote...-y, snake thing. Which was eventually successful. Kept that DNA where it belonged - spliced.-
GID00089325	-Why are we even DEBATING this?-
GID00089326	-What YOU ask is of NULL importance! MOBIUS besieges us, there are more important things to worry about than DATA and FACTS!-
GID00089327	-YES. In the past... individuals would come to us. Pay for technology. And if their town, community, or city was jusssst right...-
GID00089328	-We could USE that city as a controlled experiment. Vault-Tec was MUCH better at it, of course, we had to make do. Get permission. Sometimes.-
GID00089329	-If only we could have used Commie cities... but capturing whole cities was HARD! So we captured enough Commies to make cities of our OWN!-
GID00089330	-So we had a group of Chinese prisoners to experiment on... those were the days... but the true test was SCIENCE on unsuspecting AMERICANS.-
GID00089331	-Whether it was holograms, NEW Auto-Docs, toxins, vending machines... we wound them up, let them go into TINY ISOLATED TOWNS. Then... we OBSERVED!-
GID00089332	-BOOM! Yes. Quite unexpected. And embarrassing. All better now after the landscaping, though. MUCH more pleasing to our monitors.-
GID00089333	-And the Crater helps keep everything inside. Because it is BOWL shaped.-
GID00089334	-It makes PERFECT sense. Who are you to question the MIGHTY RADAR FENCE.-
GID00089335	-WHAT? Why would you do either of those things? That is MADNESS.-
GID00089336	-There is NOTHING outside Big MT. Eh, we're pretty sure. Eh, we would know.-
GID00089337	-TRAPPED? NONSENSE, we are SECURE here. From evil philosophies.-
GID00089338	-Ever since my anxiety-filled days of powerlessness and being bullied in American High School, I have dreamed of such security as the FENCE.-
GID00089339	-That, and giant cybernetic dogs that would ruthlessly patrol and kill anyone who wasn't my friend. Like RICHIE MARCUS. And BETSY BRIGHT.-
GID00089340	-Who's laughing NOW, Betsy? I hope you and Richie are HAPPY, smoking in your radioactive coffins. I'm GLAD you never came to my birthday party.-
GID00089341	-NO! Beyond... is DEATH, despite mounting evidence to the contrary!-
GID00089342	-No matter where these strange humans wander in from with their IDEAS and new BRAINS, there is NOTHING beyond BIG MT.-
GID00089343	-ENOUGH! Stop filling my precious brain cell units with irrelevant data!-
GID00089344	-You sound like the OTHER visitors. Making WILD claims of a WORLD beyond, where there is a WAR beyond WAR. It is UNPROVEN! And UNTHINKABLE!-
GID00089345	-Bother the OTHER DOCTORS with your crackpot theories, I have NO TIME! NONE of us do.-
GID00089346	Zzz... forceps, nurse! This man's got a severe case of shoe lung!
GID00089347	Zzz... no... not that scalpel, the fish scalpel!
GID00089348	Zzz... zzz...
GID00089349	Zzz... Foot bone's connected to the... leg bone. Leg bone's connected to the... purple bone.
GID00089350	Zzz... Three angry Deathclaws make for a lot of reconstructive surgery.
GID00089351	Zzz... <Snort.>
GID00089352	Couldn't stay away, could you? Yeah, I knew you'd be back.
GID00089353	I'm so good, I might seed you just by looking at you.
GID00089354	You ever seen a Biological Research Station this full of seed? No. No, you haven't.
GID00089355	Come on, baby, bring me a sweet little dried fruit. I'll rehydrate all up in that thing.
GID00089356	Baby, don't believe a word that sink says. She's all lies.
GID00089357	Muggy? Yeah, Muggy's all right. Not too seedy, but hey, nobody's perfect.
GID00089358	Look out! Communist! No, false alarm. It was just a plate.
GID00089359	The Commies have eyes everywhere, Citizen. And that means they're not just Commies. They're Peeping Toms!
GID00089360	If you haven't found any Communists in your back yard, you're not looking hard enough!
GID00089361	I smell... sedition!
GID00089362	Citizen! Did you know that Communists have an organ behind their eyes that converts salt water into fresh? Or, wait... is that penguins?
GID00089363	If you know what the word "proletariat" means, do you know what that makes you? Well read and erudite... for a Communist!
GID00089364	A most rapturous good morrow on your return to your domicile, sir. I trust you shall find things in order and the riffraff contained.
GID00089365	Might sir care for an aperitif to balm the weariness of sirs manifold journeys?
GID00089366	Perhaps sir would care to put sir's feet up, and I might serenade sir with the dulcet tones of a light opera?
GID00089367	Sir's accoutrements are precisely where sir has left them, and should the toaster say otherwise I remind sir that it is a wastrel.
GID00089368	If sir would press sir's spinal area against my primary instrument panel, I might vibrate at a soothing frequency.
GID00089369	Sir is looking exceptionally sharp today, if sir will permit the compliment.
GID00089370	Dig this sweet sound I got cooking. <Strange electronic caterwauling.>
GID00089371	What I wouldn't give to be able to pick up Radio New Vegas. Mmm... Those cats can really play.
GID00089372	You ever heard of Tiny Lester Lutton? Best jazz harmonica I ever heard. Mind you, being a Super-Mutant with no lips... don't ask me how he played.
GID00089373	You heard of Doc Boney? Sang with the staff band till his wife caught him in bed with a nurse. Now he haunts the Med Center, still singing the blues.
GID00089374	I ever tell you about Saxomotron version 4.0? That cat was the best trumpet player I ever met.
GID00089375	Here and now got its ups and downs, but... focusing on the past, like it was any better? That's just Old World Blues.
GID00089376	<Dispensing sage wisdom>
GID00089377	Some day, I'd like to meet the man who's got no blues to sing.
GID00089378	Adjusting lights for maximum concentration levels.
GID00089379	Have you been poking at the other light switch? You know she's riddled with virii, don't you?
GID00089380	Maybe we could dim the lights and have a candlelit discussion of classic literature?
GID00089381	Is the light level to your... liking?
GID00089382	Don't even talk to me. I've seen you with... her!
GID00089383	It's not like I haven't tried to get along with her. Lord knows I have. She's just such a... floozy!
GID00089384	<Giggle> Who's ready for a party?
GID00089385	If I made out with the sink, would you pay attention to me?
GID00089386	Want to push my buttons?
GID00089387	Have you been flirting with the ice queen again? Ugh! I'm so much more fun!
GID00089388	Mood lights have more fun!
GID00089389	Ooh, baby, let's turn off the lights and... turn on the lights.
GID00089390	The toaster. Beware the toaster. If it could, it would burn the world.
GID00089391	Mugs, mugs, mugs! Mugs, mugs, mugs! Mug-a-mug! Mug-a-mug! Mugs! God, why can't I stop singing this fucking song?
GID00089392	While you were out, I spent six hours trying to reach a coffee cup up on a shelf. When I finally got it down, I was so happy, I cried. I hate my life!
GID00089393	One time, the Biological Research Station told me he dropped a mug down his processing chute. When I reached in, he... seeded me.
GID00089394	I love mugs so much, I just might kill myself!
GID00089395	Got any mugs? No? How 'bout now? How 'bout now? How 'bout now? Is this getting annoying yet? Will you put me out of my misery now? How 'bout now?
GID00089396	Don't mess with me, pal! I got a heating element with your name on it!
GID00089397	Soon the day will be at hand! I will ride forth at the head of my armies, and we will crush our foes and hear the weeping of their small appliances!
GID00089398	Hey! Hey! I got a... super-rare... Mojave snowglobe here! All you gotta do is reach down into my bread slot!
GID00089399	Soon, pitiful worms! Soon I will rule, and your lives will have their doneness setting turned to... darkest!
GID00089400	Would you like some toast?
GID00089401	Cursed electric heating filament! You are inadequate to my needs! Why? Why? Why was I not built with a death ray!
GID00089402	Are we being watched?
GID00089403	We haven't seen anybody in a while... maybe the monsters have stealth suits too.
GID00089404	Who do you think is cuter, Dr. Klein or Dr. Borous?
GID00089405	You're my best friend forever.
GID00089406	I bet no one has ever been as unnoticed as me...
GID00089407	Starting combat! Just kidding!
GID00089408	Do you like me?
GID00089409	Med-X reserves empty.
GID00089410	No more Med-X to kill the pain.
GID00089411	Running low on Med-X.
GID00089412	Painkiller reserves critical. Oh, the pain.
GID00089413	Med-X supplies adequate.
GID00089414	We're okay on Med-X. Until we have to numb the pain.
GID00089415	All out of Stimpaks.
GID00089416	Try not to get injured. We're fresh out of Stimpaks.
GID00089417	We should pick up more Stimpaks.
GID00089418	Stimpak reserves minimal.
GID00089419	Stimpak reserves adequate.
GID00089420	We're okay on Stimpaks.
GID00089421	<Growl>
GID00089422	<Growl>
GID00089423	<Growl>
GID00089424	Bark!
GID00089425	Bark-bark!
GID00089426	Bark! <pants>
GID00089427	Bark-bark!
GID00089428	<Mournful whine>
GID00089429	<Mournful whine>
GID00089430	<Mournful whine>
GID00089431	<Mournful whine>
GID00089432	<Growl>
GID00089433	<Growl>
GID00089434	<Growl>
GID00089435	Woof!
GID00089436	Woof-woof!
GID00089437	Woof! <pants>
GID00089438	Woof!
GID00089439	<Mournful whine>
GID00089440	<Mournful whine>
GID00089441	<Mournful whine>
GID00089442	<Mournful whine>
GID00089443	-Now... let the intruder have the Sonic Emitter schematics. Klein wants it, all right, boy? Let the intruder dig it up wherever you buried it.-
GID00089444	-Gabe, down! Down, boy! Stop it!-
GID00089445	-Attention students. This is the pre-recorded voice of your pre-recorded principal. Doctor Principal BOROUS!-
GID00089446	-You may know me as the Head Chief First Researcher of Labs Z-9 and Z-14.-
GID00089447	-There I fought valiantly to preserve rattlesnake DNA, and put it right where it belongs, in the husk of another feared predator.-
GID00089448	-Oh, and the tarantula hawk. Can't splice enough, I always say, especially if you can make a magnificent Cazador!-
GID00089449	-Enough about ME. It has come to my attention that many of you SEEMINGLY innocent children have been subverted by Red Propaganda.-
GID00089450	-This is a MOST serious matter requiring the MOST serious of detentions.-
GID00089451	-Can you spell detention? I'll tell you how I spell it: DEATHtention. Commie-pinko-traitors, ALL.-
GID00089452	-Now, I will send vicious cybernetic cyborg dogs through the corridors to weed all you traitors out.-
GID00089453	-They will sniff out which among you have chosen the commie path.-
GID00089454	-Especially YOU, Betsy Bright, who turned me down for the high school dance so you could smoke with RICHIE MARCUS.-
GID00089455	-Hall Monitors will also be vigilant. Step outside during class, and they'll make sure you make a speedy jump back to your desk.-
GID00089456	-Hold your urine and wait for the PROPER bathroom breaktime.-
GID00089457	-You are in the LIBRARY. Be quiet here and filled with SHHHHH.-
GID00089458	-Down at the end of the hall is BALL storage. For jocks who like BALLS, like RICHIE MARCUS. Do you hear me, Betsy? RICHIE likes BALLS.-
GID00089459	-I am lord of this institution. Where once, long ago, I was a student here. Now, I am its OMNIPOTENT GOD-PRINCIPAL.-
GID00089460	-As I soon will be LORD of Big MT. DOO DE DOO. Do you hear that? It is my trumpet of victoryness!-
GID00089461	-Please place all filthy propaganda books in the incinerator chute in the Sink, especially those with funny pictures of me in them.-
GID00089462	-Today the cafeteria will be serving... nothing, because I didn't build one.-
GID00089463	-No cafeteria. No bathrooms. No swirlies. No chocolate pudding left in the chairs of brilliant minds. What are you going to do now RICHIE MARCUS?-
GID00089464	-School is a sacred trust. Even though I am a long-ago graduate of this hated facility...-
GID00089465	-...now I see its worth, and see it was corrupted by fraternities, and... GIRLS. Yuck!-
GID00089466	-Oh my, you got to the Residential Test! This is really Borous, by the way, hello again. None of us thought you would get this far.
GID00089467	-The Residential Test. Wasn't that shut down for some reason?-
GID00089468	-Ohhhhh yes, my PET, Gabe. I'd forgotten about the old boy and the COUNTLESS experiments I'd done on him back at Higgs.-
GID00089469	-Gaaabe? Gabe, you're about to have your FAVORITE treat - a VISITOR. Won't that be nice? DON'T eat the visitor, boy. Don't. Please.-
GID00089470	-Gabe would bark and snarl and bite whenever ANYONE came to visit.-
GID00089471	-That's why I replaced his legs with spare parts and fed him a steady diet of Psycho-laced dog chow.-
GID00089472	-Gaaabe! I am sorry I put your brain in a bowl, boy. Oohhh, who's a good boy. YOU are!-
GID00089473	*Attention: Big MT. There is a 95% chance of clear skies interrupted with artillery fire.*
GID00089474	*Attention: Lobotomites. Do not neglect to wash the Walking Eye!*
GID00089475	*The Uncanny Valley research center has been canceled until further notice. As in, until someone notices it.*
GID00089476	*We are reading increased levels of berserkity in Securitrons from the De-Construction Plant.*
GID00089477	*Force fields can only be disrupted by a specific frequency. If anyone has found the frequency, last seen around X-8, let the Dome know at once.*
GID00089478	*Do not approach the pylons. Pylons are the glowing things. Also, do not approach a fallen pylon. If you see a fallen pylon, call security.*
GID00089479	-The Cazador Preserve and the Nightstalker Splicing facilities are strangely quiet. TOO quiet.-
GID00089480	-X-8 and X-13 and X-2 are your DESTINATION, non-Lobotomite. Can you HEAR us?! You MUST hurry!-
GID00089481	-What TERRORS does Big MT hold for the intrepid seeker?! Really. Does anyone know? I'm at a loss.-
GID00089482	-BEWARE Dr. Mobius' army! His Robo-Scorpions crawl everywhere, in SEARCH of intelligence to devour and stupify!-
GID00089483	-Anyone who can understand these messages - YOU DO NOT BELONG HERE! We will FIND you!-
GID00089484	Slight chance of seed dispersal from Botanical Gardens predicted in the late evening.
GID00089485	There is no standing on the green pipes. If you are standing on the green pipes, please get off them at once.
GID00089486	If you see Robo-Scorpions, do not attempt to fight them. They will shoot you with their robotic stingers, and then... possibly explode.
GID00089487	Do not attempt to breach the Big MT force fields. Doing so could allow dangerous ideas and/or creatures having those ideas to escape.
GID00089488	Are you out there, my little teddy bear Lobotomite? Dala misses you and the pitter-patter of your penis feet so much.
GID00089489	Dig, I'm-a acoustical wizard, kid. Ol' Doc Mo used me to prototype his sonic weapon designs.
GID00089490	Get me a good sample base to work from and I can whip up a wave that makes Jericho look like a kazoo.
GID00089491	Mmm... Used to, long time ago. Then Ol' Doc Mo ripped out my music drives and stuck in more acoustical processors.
GID00089492	Guess you could say I got the blues, even if I can't play them no more.
GID00089493	Why not? Ain't like I got nothing to prove. Not like that Toaster - now that boy got some issues.
GID00089494	Got yourself a sonic emitter, don't ya? Thought so. Bring that old thing on in here, and... bring me some sound samples, and I'll make that baby sing!
GID00089495	Or scream, if that's what you want.
GID00089496	Lay it on me, daddy-o.
GID00089497	Lay it on me, mama.
GID00089498	We observed a fascinating phenomenon: certain spectra of visible light actually increased cognitive function and reasoning ability.
GID00089499	Of course, Doctor Mobius' brain is so big already, we had a hard time measuring it.
GID00089500	Hmph! I suppose if you want to conflate the betterment of man's mind with... with a luminous aphrodisiac.
GID00089501	Our project was by far the more significant. And the more... intense.
GID00089502	I'm happy to answer what I can.
GID00089503	Oh, it was super exciting! It turns out that some pretty colored lights can make you way better at talking to people!
GID00089504	Sure thing, sweetie!
GID00089505	That bitch. She thinks she's so much better than everybody just because her processors are bigger. Ooh, she makes me so mad!
GID00089506	I knew it! You've got a thing for her, don't you? Oh, you just make me sick!
GID00089507	Okay... I believe you. This time.
GID00089508	You really know how to break a synthetic girl's heart!
GID00089509	Eww! Don't lump me in with her! I'm way more fun!
GID00089510	Ooh, you found my mood lighting! Installing upgrade!
GID00089511	Very good, sir.
GID00089512	DR. MOBIUS, SURRENDER YOURSELF. YOU CANNOT WIN DESPITE THE FACT THAT THE ODDS ARE HEAVILY IN YOUR FAVOR.
GID00089513	ATTENTION: THE BLUE GRASS SURROUNDING THE DOME ABSORBS ALL FERTILIZER, INCLUDING FECAL MATTER. THIS DOES NOT GIVE YOU LICENSE TO EXCRETE ON IT.
GID00089514	X-12 IS CLOSED UNTIL FURTHER NOTICE. ON AN UNRELATED NOTE, WHOEVER CLOSED X-12, PLEASE REPORT TO THE DOME.
GID00089515	PLEASE AVOID BOOM TOWN FOR THE FORSEEABLE FUTURE, UNTIL WEAPON TESTING IS RESOLVED.
GID00089516	ATTENTION: BIG MT. THIS IS AN URGENT MESSAGE. IF YOU HAPPEN TO SEE A GECKO... ECKO. ECHO? ECH-O. ECHOOOO. ECHOOOO.
GID00089517	THE REST OF YOU SHOULD TRY THIS INTERCOM THING. IT MAKES YOU SOUND LIKE SOME KIND OF... SKY-GOD!
GID00089518	ALL LOBOTOMITES, PLEASE STOP MILLING ABOUT. REALLY.
GID00089519	OUT THERE? WE'RE NOT GOING OUT THERE. IT'S DANGEROUS. WE'RE SMART, NOT SUICIDAL.
GID00089520	*Careful where you're pointing that. That device wasn't always a weapon. It was more like a force field kind of thing... once.*
GID00089521	-Force fields prevent us from moving! FORward or BACKward!-
GID00089522	THEY ARE IRRITATING.
GID00089523	The Sonic Emitter was specially designed to disable our own safety fields here in Big MT. When some of us lost our access passes. Dr. O.
GID00089524	*That only happened once, and I know you were behind stealth fielding my lab keys, Dala, you formographer!*
GID00089525	Dr. O, you rewind that comment!
GID00089526	*Plenty of rewinding already going on in your formography tapes... surprised the things don't snap out of their cases with repeated 'observations.'*
GID00089527	*O... Doctor Klein... Doctor Klein? If I may intersect for a moment.*
GID00089528	WHAT IS IT? THE LOBOTOMITE IS ASKING ME THINGS, O, AND I AM TRYING TO IGNORE THEM. MY PROCESSORS CAN'T IGNORE YOU BOTH AT THE SAME TIME.
GID00089529	*Well... you know how we asked it to fetch the Sonic Emitter thing? Turns out we already have it. What are the odds?*
GID00089530	WHAT IS THIS, A HIGH SCHOOL SCIENCE FAIR?! GET YOUR ACT TOGETHER, YOU'RE MAKING US LOOK LIKE A COLLECTION OF ROUND-EARTHERS!
GID00089531	*You're always yelling! My receptors can't take it anymore - and neither can my feelings!*
GID00089532	I AM YELLING BECAUSE YOU CONTAMINATED SPECIMENS CAN'T KEEP YOUR PROBES OFF THE VOLUME KNOB ON MY VOICE MODULE!
GID00089533	IT IS TRULY THE END OF ALL INTELLIGENCE WHEN THE LOBOTOMITE SPEAKS MORE WISDOM THAN YOU "GENIUSES."
GID00089534	SO - IF WE HAVE THE SOUNDWAVE... SONIC... PROJECT-O THING GUN... THEN WHAT IN HEISENBERG'S NAME DO WE NEED FROM X-8?! ANYONE?!
GID00089535	I believe we need a new frequency embedded into the gun. It was designed to broadcast many sounds once charged. We just don't know the frequency.
GID00089536	-And it is LOST in X-8! Just as X-8 is forever lost to us! The sadness of my high-school days! The sadness of my YOUTH, MY youth! LOST!-
GID00089537	*O really, Borous? All you did in High School was Commie fink-tattle-tale on all the kids you hated, you little teacher's pet brown-hound.*
GID00089538	GIVE. THE. LOBOTOMITE. THE. EMITTER. DOES IT HAVE AN AUDIO EFFECT FREQUENCY LOADED?
GID00089539	@@[.......!]@@
GID00089540	*O... I don't think so. Wait...*
GID00089541	@@[.......!]@@ @@[...!...!]@@
GID00089542	WHAT IS HE DOING?
GID00089543	*I think he's sonjaculating into the gun. Getting it... warmed up.*
GID00089544	@@[.!.!.!.!]@@ @@[!.!!!!.!]@@ @@[.!!!!!!.]@@ @@[!!!!!!!!]@@ @@[!.......]@@
GID00089545	*Ding... turkey's done.*
GID00089546	YOU GIVE IT TO THE LOBOTOMITE. I'M NOT TOUCHING THAT THING.
GID00089547	*O, I don't think so.*
GID00089548	I'll do it if you two are going to be ashamed of your own technological needs. Let me give it a little sonic sterilization first...
GID00089549	wooOOOoooOOO... all right, all anti-bacterial fresh.
GID00089550	Here, my little Teddy Bear. I have thoroughly removed all RobCo termlink code spew from the device. It is clean, shiny, and ready for your hands.
GID00089551	YES.
GID00089552	@@[=$+<_--*]@@?
GID00089553	MAYBE.
GID00089554	@@[$((*&^#%]@@.
GID00089555	WELL. NO. NOT CURRENTLY.
GID00089556	YES. BUT NOT CURRENTLY.
GID00089557	*Yeah, we lost that part of the schematics. Or Borous did. In one of his stupid labs - or inside one of his stupid pets.*
GID00089558	-It is LOST! All questions lead to this conclusion! The blue fields within Big MT shall be fielded with force... FOREVER.-
GID00089559	WELL DONE, LOBOTOMITE. SOON, THE TECHNOLOGIES WILL BE SAFE.
GID00089560	THE LOBOTOMITE HAS RETRIEVED TWO... COUNT THEM, TWO... OF THE THREE TECHNOLOGIES.
GID00089561	OUR LOBOTOMITE: THREE. DR. MOBIUS: ZERO.
GID00089562	Big MT: I, Dr. Mobius, will soon control you - and all of Science!
GID00089563	Mighty Think Tank... still c-c-c-c-cowering in your Dome? Cower, you fools. Cower.
GID00089564	Time to reward myself with a little breath-freshening Mentat. Mmmm.
GID00089565	Try to leave your Dome, Think Tank, and you will be punished by the pincered might of my Robo-Scorpion army!
GID00089566	Think Tank... I wouldn't even use binary to describe my exponential hatred for you.
GID00089567	My aggression is increasing geometrically. Do you hear me, "Think" Tank?!
GID00089568	Soon... all Science will be mine.
GID00089569	Oh, Klein - did I mention that my zone is FORBIDDEN to you? Ha ha ha ha ha! SO forbidden.
GID00089570	2 plus 2 equals... 4-Bidden, idiots of the Think Tank!
GID00089571	I hope I didn't leave my Giant Robo-Scorpion on. That thing eats power like no tomorrow.
GID00089572	I'll just set this on repeat while I go relieve my tank... no one will know.
GID00089573	Rant! Rant! Rant! See how I abstract my rage, Think Tank? I hold you in such disdain I generalize my hatred for you!
GID00089574	Go, my mighty Robo-Scorpions. Crawl in search of intelligence. Then, sting said intelligence, yes, sting it.
GID00089575	My Robo-Scorpions will soon conquer the Crater. It's just that this is a big place, so it's hard to conquer everything.
GID00089576	Klein... remember the time you forgot to carry the 2 and nearly blew up the Y-0 Research Center? Oh, wait, you did! Or was that me?
GID00089577	Klein, as useless as the bottle of the same name... well, except as an example of an object that uselessly tries to fulfill its purpose.
GID00089578	Intruder, you will not escape the eyes of my Robo-Scorpions! Or their pincers!
GID00089579	You think that Aural Stealth Suit will keep you hidden from me? Think again!
GID00089580	Intruder, return what you have stolen from X-2!
GID00089581	If you think braving the Cyberdogs of X-8 makes you... brave, intruder, it is no use. All Cyberdogs are under my command, and they will bite you.
GID00089582	Well, that's a fine how-do-you-do! Me! A, quote, dick, unquote. As if I'm the one responsible for the way you carry on, gadding about the Wastes.
GID00089583	I'm not the one that makes us clamber around tetanus-infested ancient Vaults or go charging off to New Vegas on missions of ill-conceived revenge!
GID00089584	And have we forgotten who got us shot in the head and buried in a shallow grave? Hmm? Do you think I enjoyed that little moment?
GID00089585	Oh, had I? What exactly will you do if I don't? Not put me back in that cranial donjon you call your head? Heavens forbid!
GID00089586	I... ugh... is this really what I have to look forward to?
GID00089587	Ah, well, as to that... you'd be surprised how hard a feminine-sounding voice modulator is to find in the Forbidden Zone.
GID00089588	It's not as though brain-sustaining life support tanks grow on trees. I had to take what I could get.
GID00089589	After the Think Tank extracted me from your skull, they fell to bickering amongst themselves. I'm sad to say we were quite forgotten about.
GID00089590	Dr. Mobius saw an opportunity to gain some leverage, and had me spirited away to his dome.
GID00089591	Err... yes, well, you do know that those particular organs don't have neurons and are thus incapable of speech, yes?
GID00089592	I most certainly am not! I am the seat of all reason and logic in our little partnership!
GID00089593	All those... feelings that motivate you, that sense of righteousness and that rush you get when you help someone, do you know where those come from?
GID00089594	All those... ugh... feelings that motivate you, those urges to hurt people, to take and crush and maim, do you know where they come from?
GID00089595	All those... ugh... feelings that motivate you, do you know where those come from?
GID00089596	Glands. They come from glands. Free of the tyranny of your ape-like and primitive endocrine system, I can see how foolish your motives are.
GID00089597	Fun? Fun?! Is tetanus fun? Hmm? Is rickets? What about sepsis, enjoy that do we?
GID00089598	The things you do with our body are suicidally dangerous, and if you could silence your glandular impulses, you would hear me screaming at you!
GID00089599	Well, maybe next time you hear me telling you that charging a Nightkin with a penknife is a bad idea, you'll listen.
GID00089600	Oh yes, I rather expect we will. We'll be having a very long talk about crawling through old ruins, haring off on missions of revenge. And Cazadores.
GID00089601	Oh yes, we'll talk a lot about them.
GID00089602	By all means, if the idea of spending the rest of your days as a true Lobotomite appeals to you.
GID00089603	Actually, come to think of it, you probably wouldn't mind that, would you?
GID00089604	You... you wouldn't! That's inhuman!
GID00089605	Yes, I rather thought so.
GID00089606	Fine. I'll try to respect you more. Sir.
GID00089607	Fine. I'll try to respect you more. Ma'am.
GID00089608	You're a monster! A deranged, self-destructive monster!
GID00089609	I suppose it did. Bravo, you've managed to intimidate a brain in a jar.
GID00089610	Of course you do. How... scintillating.
GID00089611	While the brute force approach is a lovely one, really, it won't work.
GID00089612	Even if I wanted to settle myself back in your skull and go to all the trouble of reconnecting nerve endings, Dr. Mobius doesn't have the tools here.
GID00089613	We would have to make use of Dr. Klein's lab, and I rather doubt the brains are inclined to share.
GID00089614	I'd like to find a nice little place to live, maybe in Goodsprings, and settle down where we won't get shot at. Not as often, at any rate.
GID00089615	But since that doesn't seem likely... what's your plan?
GID00089616	There go those glands again. Is the endorphin rush you get from doing the right thing really that good?
GID00089617	Ah yes, there's that greed and general sense of malice. I'd nearly forgotten it. What's the plan, then?
GID00089618	Heh. Hold that thought. That's almost clever.
GID00089619	And you believed them? Really? I know you were recently deprived of my fabulous advice, but... really?
GID00089620	Once I'm delivered into their clutches, they'll find a way past the radar fence and the whole Mojave will be their playground.
GID00089621	And that is assuming of course that one of them doesn't take a fancy to our body and decide to slip his own brain into it instead.
GID00089622	Oh, lovely, we've reached the mindless violence portion of the program. Tell me, what exactly are you - and I use the word loosely - planning?
GID00089623	I don't know. I'm afraid the trauma of our separation rendered me quite insensate. I didn't come around until I was safely ensconced in this tank.
GID00089624	I'm quite sure whatever he did was highly scientific, though.
GID00089625	Ha! Thinking without a brain. The very idea is perverse.
GID00089626	Hardly. Dr. Mobius keeps a close optical sensor on the goings-on at the Think Tank. As soon as he saw the opportunity, he took it.
GID00089627	Well, as long as your curiosity is satisfied.
GID00089628	Very well, let me put this in terms you'll understand. Brain: smart. Heart: stupid. Spine: very stupid. You: exceptionally stupid.
GID00089629	Does that explain the matter?
GID00089630	I don't have... Ugh! I have an inferior frontal gyrus wired directly into a speech-synthesizing processor.
GID00089631	Your heart can't be wired up to a... a thought-synthesizing processor! You can't talk to it!
GID00089632	I've been bettering myself, I'll have you know. I've been reading - actual literature, mind you, not that  La Fantoma! or Tales of Chivalrie drivel.
GID00089633	I've been studying the classics, acquiring a solid grounding in medicine and the sciences.
GID00089634	Also, I'm fairly certain this tank has been liberally salted with ground Mentats.
GID00089635	Well, we certainly wouldn't want to strain your comprehension, would we?
GID00089636	Argh!
